,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,43375000.000,35001000.000,41628000.000,42615000.000,42270000.000,42836000.000,50274000.000,52278000.000,64786000.000,55278000.000,56973000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,5233000.000,3827000.000,4218000.000,4553000.000,5334000.000,3556000.000,4611000.000,5253000.000,5812000.000,4650000.000,5573000.000
AccruedIncomeTaxesCurrent,1333000.000,1570000.000,2071000.000,1552000.000,2178000.000,2697000.000,10036000.000,1068000.000,2632000.000,2692000.000,16976000.000
AccruedLiabilitiesCurrent,83487000.000,89198000.000,88987000.000,93723000.000,100276000.000,103614000.000,104370000.000,109222000.000,115667000.000,112327000.000,115425000.000
AccruedLiabilitiesForUnredeeemedGiftCards,4687000.000,6162000.000,5432000.000,5223000.000,5394000.000,6705000.000,5711000.000,5204000.000,5197000.000,6957000.000,5871000.000
AccruedRentCurrent,10059000.000,10874000.000,11350000.000,11984000.000,12335000.000,12277000.000,13299000.000,14185000.000,14064000.000,14260000.000,15388000.000
AccruedUtilitiesCurrent,,,,,2779000.000,2753000.000,2689000.000,2991000.000,2787000.000,2969000.000,3183000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,236717000.000,252160000.000,266783000.000,284735000.000,292668000.000,309345000.000,329714000.000,348460000.000,368701000.000,387505000.000,407585000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,-214000.000,-646000.000,-491000.000,-736000.000,-731000.000,-970000.000,-530000.000,-684000.000,-790000.000,-723000.000,-1015000.000
AdditionalPaidInCapitalCommonStock,253337000.000,253685000.000,258451000.000,270411000.000,277645000.000,280828000.000,284155000.000,293397000.000,297450000.000,310230000.000,312293000.000
Assets,923511000.000,950689000.000,988411000.000,951232000.000,971899000.000,1004535000.000,1003573000.000,1018289000.000,1043986000.000,1052733000.000,1076716000.000
AssetsCurrent,123491000.000,143280000.000,159121000.000,100184000.000,99063000.000,110080000.000,84448000.000,73431000.000,65854000.000,75604000.000,79350000.000
CashAndCashEquivalentsAtCarryingValue,58946000.000,70876000.000,90080000.000,23722000.000,19329000.000,25495000.000,28123000.000,23250000.000,14724000.000,20083000.000,19945000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,40217645.000,40217640.000,40517791.000,41122534.000,41501078.000,41618933.000,41735327.000,42104210.000,42213767.000,42469570.000,42469570.000
CommonStockSharesOutstanding,39969233.000,,,,,,,42065816.000,42058052.000,42204587.000,41825651.000
CommonStockValue,402000.000,402000.000,405000.000,411000.000,415000.000,416000.000,417000.000,421000.000,422000.000,425000.000,425000.000
CustomerDepositsCurrent,,2086000.000,3333000.000,2319000.000,5216000.000,2734000.000,4093000.000,2896000.000,5701000.000,3003000.000,4840000.000
DebtInstrumentCarryingAmount,430000000.000,430000000.000,430000000.000,361000000.000,355125000.000,338250000.000,,,,,
DebtInstrumentUnamortizedDiscount,,,935000.000,,,,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,300375000.000,,,,
DeferredFinanceCostsNet,,6186000.000,5987000.000,3138000.000,2990000.000,2819000.000,,,,2145000.000,
DeferredGainOnSaleOfProperty,,,,,,,,,,126000.000,
DeferredIncomeTaxLiabilities,,40636000.000,,,,,,,,62966000.000,
DeferredRentCreditNoncurrent,93853000.000,99847000.000,106563000.000,110390000.000,118467000.000,125259000.000,134330000.000,133369000.000,139160000.000,147592000.000,156681000.000
DeferredRevenueCurrent,16107000.000,17037000.000,19650000.000,21075000.000,20972000.000,22623000.000,24804000.000,26001000.000,26108000.000,28305000.000,30039000.000
DeferredTaxAssetsDeferredIncome,,11610000.000,,,,14938000.000,,,,18318000.000,
DeferredTaxAssetsGross,,44330000.000,,,,,,,,51736000.000,
DeferredTaxAssetsGrossCurrent,,,,,,30465000.000,,,,,
DeferredTaxAssetsInventory,,738000.000,,,,738000.000,,,,,
DeferredTaxAssetsLiabilitiesNet,,2763000.000,,,,,,,,12051000.000,
DeferredTaxAssetsNet,,43399000.000,,,,,,,,50915000.000,
DeferredTaxAssetsNetCurrent,27394000.000,30962000.000,24230000.000,25235000.000,26828000.000,30257000.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,2863000.000,2454000.000,2524000.000,2446000.000,3224000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,2040000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,2133000.000,,,,,,,,,
DeferredTaxAssetsOther,,1958000.000,,,,,,,,3108000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,8862000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,2553000.000,,,,3538000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,5284000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,4305000.000,,,,5143000.000,,,,3990000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,272000.000,,,,536000.000,,,,563000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,8036000.000,,,,10578000.000,,,,13735000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,3863000.000,,,,4235000.000,,,,4698000.000,
DeferredTaxAssetsValuationAllowance,,931000.000,871000.000,848000.000,842000.000,1006000.000,,,,821000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,208000.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,798000.000,,,,,
DeferredTaxLiabilities,,28199000.000,,,,5090000.000,,,,12051000.000,
DeferredTaxLiabilitiesCurrent,897000.000,371000.000,940000.000,909000.000,776000.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,32268000.000,,,,31907000.000,,,,31545000.000,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,34549000.000,,,,,
DeferredTaxLiabilitiesNoncurrent,17284000.000,27828000.000,26097000.000,21811000.000,21146000.000,35347000.000,12675000.000,11038000.000,12059000.000,14497000.000,13858000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,465000.000,
DeferredTaxLiabilitiesPrepaidExpenses,,371000.000,,,,434000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,7997000.000,,,,20115000.000,,,,30956000.000,
EmployeeRelatedLiabilitiesCurrent,18666000.000,22735000.000,18602000.000,21503000.000,23246000.000,25054000.000,20432000.000,21377000.000,25794000.000,20886000.000,18726000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,4009000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,3661000.000,8496.000,7424000.000,6126000.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,7064000.000,,,,7964000.000,,,,9363000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,1399000.000,,,,1399000.000,,,,588000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,62000.000,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,188000.000,,,,61000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,588000.000,,,,188000.000,,,,61000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,1399000.000,,,,588000.000,,,,188000.000,
FiniteLivedIntangibleAssetsNet,,3636000.000,,,,,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactions,,3382000.000,,,,1506000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsThereafter,,937000.000,,,,231000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears,,489000.000,,,,255000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears,,489000.000,,,,255000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear,,489000.000,,,,255000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears,,489000.000,,,,255000.000,,,,,
FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears,,489000.000,,,,255000.000,,,,,
Goodwill,272445000.000,272592000.000,272540000.000,272624000.000,272623000.000,272694000.000,272577000.000,272620000.000,272649000.000,272629000.000,272669000.000
IncomeTaxReceivable,2102000.000,2421000.000,,,,,,,,,
IncomeTaxesReceivable,,,180000.000,3824000.000,4170000.000,4146000.000,871000.000,1845000.000,7430000.000,5901000.000,1223000.000
IndefiniteLivedTradeNames,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000,79000000.000
IntangibleAssetsNetIncludingGoodwill,,362292000.000,,,,361894000.000,,,,361829000.000,
InterestPayableCurrent,418000.000,185000.000,,,,,,,,,
InterestRateDerivativeLiabilitiesAtFairValue,,,,,804000.000,445000.000,239000.000,86000.000,88000.000,297000.000,94000.000
InventoryNet,,,,,,,18497000.000,18674000.000,20557000.000,21860000.000,23019000.000
LettersOfCreditOutstandingAmount,5822000.000,,5185000.000,,,,,,,,
LiabilitiesAndStockholdersEquity,923511000.000,950689000.000,988411000.000,951232000.000,971899000.000,1004535000.000,1003573000.000,1018289000.000,1043986000.000,1052733000.000,1076716000.000
LiabilitiesCurrent,129092000.000,126140000.000,133626000.000,146299000.000,153000000.000,156647000.000,172180000.000,170068000.000,190585000.000,177797000.000,196874000.000
LongTermDebt,430000000.000,430000000.000,430000000.000,361000000.000,355125000.000,338250000.000,300375000.000,290500000.000,278625000.000,264750000.000,244875000.000
LongTermDebtCurrent,,,,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,430000000.000,430000000.000,430000000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,0.000,0.000,0.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,0.000,0.000,0.000,331000000.000,325125000.000,308250000.000,270375000.000,0.000,0.000,0.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,0.000,0.000,0.000,7500000.000,7500000.000,7500000.000,7500000.000,268000000.000,256125000.000,242250000.000,222375000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,0.000,0.000,0.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,0.000,0.000,0.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000,7500000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,7500000.000
LongTermDebtNoncurrent,428976000.000,429020000.000,429065000.000,353500000.000,347625000.000,330750000.000,292095000.000,282274000.000,270451000.000,256628000.000,236805000.000
NontradeReceivables,,,,,,,,12448000.000,3876000.000,7021000.000,12377000.000
NotesAndLoansReceivableNetCurrent,,,,,,926000.000,,,,1178000.000,
NotesAndLoansReceivableNetNoncurrent,,,,,,3704000.000,,,,2652000.000,
OperatingLeasesFutureMinimumPaymentsDue,734578000.000,662060000.000,687567000.000,732126000.000,800103000.000,783178000.000,826788000.000,1018006000.000,1041292000.000,1124789000.000,1156325000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,58833000.000,63282000.000,65730000.000,68124000.000,71437000.000,71479000.000,73740000.000,80616000.000,83957000.000,88072000.000,90253000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,58219000.000,51790000.000,53809000.000,54288000.000,56431000.000,54688000.000,55766000.000,65514000.000,66613000.000,68959000.000,69180000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,61138000.000,57239000.000,59677000.000,61447000.000,63881000.000,62147000.000,63190000.000,70844000.000,71856000.000,75038000.000,76065000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,62553000.000,60937000.000,63605000.000,65497000.000,68133000.000,67172000.000,69116000.000,76461000.000,78140000.000,81292000.000,82385000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,63676000.000,62142000.000,65299000.000,67675000.000,71087000.000,70560000.000,73076000.000,80428000.000,81916000.000,85384000.000,86986000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,430159000.000,366670000.000,379447000.000,415095000.000,469134000.000,457132000.000,491900000.000,644143000.000,658810000.000,726044000.000,751456000.000
OtherAccruedLiabilitiesCurrent,11210000.000,6872000.000,8557000.000,7967000.000,6000000.000,7836000.000,8351000.000,8173000.000,8001000.000,6400000.000,5747000.000
OtherAssetsCurrent,6898000.000,9923000.000,13107000.000,15858000.000,15609000.000,17699000.000,22059000.000,16526000.000,7905000.000,11932000.000,17409000.000
OtherAssetsNoncurrent,21340000.000,19769000.000,19505000.000,18497000.000,18695000.000,18870000.000,17509000.000,16366000.000,15413000.000,16189000.000,16665000.000
OtherLiabilitiesNoncurrent,10185000.000,9157000.000,9897000.000,10586000.000,11218000.000,10194000.000,11026000.000,11500000.000,12363000.000,16767000.000,18079000.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,12268000.000,10641000.000,12560000.000,11989000.000,13504000.000,12954000.000,14898000.000,13136000.000,15238000.000,15828000.000,17754000.000
PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,,2651000.000,,,,1213000.000,,,,,
PropertyPlantAndEquipmentGross,,688208000.000,,,,833236000.000,,,,994370000.000,
PropertyPlantAndEquipmentNet,427235000.000,436048000.000,458245000.000,480927000.000,502518000.000,523891000.000,547176000.000,574418000.000,608546000.000,606865000.000,625808000.000
RetainedEarningsAccumulatedDeficit,-8215000.000,6445000.000,25987000.000,38560000.000,43114000.000,66064000.000,97225000.000,118737000.000,129007000.000,144337000.000,180235000.000
SalesAndExciseTaxPayableCurrent,3723000.000,5244000.000,3399000.000,4244000.000,3628000.000,3669000.000,3111000.000,3804000.000,2692000.000,3872000.000,3541000.000
SelfInsuranceReserveCurrent,3358000.000,3361000.000,3361000.000,3361000.000,3361000.000,3591000.000,3591000.000,3591000.000,3591000.000,4460000.000,4240000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,4397575.000,3544420.000,3160844.000,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,1180225.000,952470.000,928903.000,,,,,,
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,14000.000,14000.000,14000.000,14000.000,79000.000,,,,39000.000,
StockRepurchaseProgramAuthorizedAmount1,,,,,,,,,,,200000.000
StockholdersEquity,244121000.000,258697000.000,283163000.000,308646000.000,320443000.000,346338000.000,381267000.000,410040000.000,419368000.000,439452000.000,454419000.000
TaxCreditCarryforwardAmount,6558000.000,,,,,,,,,,
TreasuryStockShares,248412.000,248412.000,248412.000,0.000,0.000,0.000,,38394.000,155715.000,264983.000,643919.000
TreasuryStockValue,1189000.000,1189000.000,1189000.000,,,,,1831000.000,6721000.000,14817000.000,37519000.000
UnrecognizedTaxBenefits,457000.000,566000.000,,,,1263000.000,,,,1348000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,316000.000,338000.000,,,,,,,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,338000.000,355000.000,371000.000,388000.000,399000.000,,,,355000.000,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,330000.000,439000.000,564000.000,744000.000,933000.000,1137000.000,,,,980000.000,
