,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,51116000.000,58894000.000,63654000.000,64215000.000,67001000.000,71399000.000,63638000.000,73239000.000,66016000.000,62951000.000,56072000.000,62423000.000,58321000.000,59510000.000,50552000.000,55968000.000,60893000.000,64640000.000,51345000.000,45465000.000,41964000.000,53408000.000,43972000.000,45944000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,70832000.000,,,,75829000.000,,,,84391000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,605000.000,-409000.000,-1933000.000,2813000.000,5050000.000,2597000.000,5722000.000,4819000.000,2679000.000,5569000.000,5099000.000,5135000.000,4872000.000,3283000.000,2876000.000,2284000.000,1416000.000,-2277000.000,-424000.000,4730000.000,5315000.000
AdditionalPaidInCapital,,54685000.000,49245000.000,50948000.000,52194000.000,52843000.000,32540000.000,27786000.000,27004000.000,24068000.000,24887000.000,27138000.000,20721000.000,18150000.000,17290000.000,13177000.000,0.000,1441000.000,0.000,2913000.000,4601000.000,224000.000,420000.000,2236000.000
AllowanceForDoubtfulAccountsReceivable,1172000.000,1495000.000,1284000.000,1359000.000,1438000.000,1796000.000,1529000.000,1383000.000,1410000.000,2510000.000,6045000.000,2556000.000,1490000.000,1842000.000,1656000.000,1908000.000,1957000.000,2062000.000,2003000.000,1584000.000,1498000.000,1745000.000,1549000.000,1643000.000
Assets,24871511000.000,26236227000.000,25852217000.000,25446312000.000,25269142000.000,24408844000.000,26607895000.000,26645224000.000,26303177000.000,26536928000.000,27770849000.000,27487007000.000,31371022000.000,30698649000.000,30098143000.000,29955794000.000,30246823000.000,31045395000.000,30485905000.000,29589347000.000,28715798000.000,27669611000.000,27180108000.000,26141220000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,131589000.000,,,,139970000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,644000.000,629000.000,481000.000,,,,57000.000,,,,0.000,,,,279000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,644000.000,629000.000,481000.000,,,,57000.000,,,,0.000,,,,279000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,200000.000,200000.000,101000.000,,,,418000.000,,,,386000.000,,,,125000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,200000.000,200000.000,101000.000,,,,418000.000,,,,386000.000,,,,125000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,61434000.000,80762000.000,64188000.000,,,,171456000.000,,,,131203000.000,,,,133243000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,59682000.000,76328000.000,67196000.000,,,,177326000.000,,,,137171000.000,,,,135323000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,62278000.000,81591000.000,64970000.000,,,,171931000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,177801000.000,,,,137557000.000,,,,142010000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,200000.000,,,,0.000,,,,0.000,,,,6323000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,200000.000,,,,0.000,,,,0.000,,,,6283000.000,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,60526000.000,77157000.000,67978000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,1.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,9100000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,,4000000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,,,,,,,0.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,,,2300000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,326000.000,,,,,,,,,,,
