,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,75000.000,111000.000,,75000.000,32000.000,148000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,332000.000,1973000.000,,140000.000,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,39000.000,68000.000,,91000.000,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,436000.000,414000.000,,321000.000,242000.000,430000.000,2627000.000,393000.000,462000.000,52000.000
AmortizationOfDebtDiscountPremium,,,874000.000,,,,842000.000,,,,843000.000,,
AmortizationOfIntangibleAssets,88000.000,87000.000,70000.000,68000.000,68000.000,69000.000,57000.000,62000.000,62000.000,63000.000,51000.000,51000.000,41000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,,,,,2843000.000,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,1876000.000,,,,376000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,161000.000,1013000.000,0.000,-36000.000,817000.000,0.000,227000.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,1013000.000,,0.000,817000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,0.000,,-36000.000,0.000,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,,,967000.000,,,,193000.000,,
BankOwnedLifeInsuranceIncome,,,119000.000,120000.000,121000.000,118000.000,115000.000,118000.000,118000.000,116000.000,114000.000,117000.000,119000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,0.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17297000.000,,,,5284000.000,,,,18212000.000,,
CommonStockDividendsPerShareCashPaid,0.300,0.300,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,0.300,0.300,0.300,,0.300,0.300,0.300,,0.300,0.300,0.300
ComprehensiveIncomeNetOfTax,,,830000.000,1281000.000,1214000.000,677000.000,562000.000,-1575000.000,1203000.000,820000.000,2362000.000,2497000.000,1442000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,0.017,,
DepreciationDepletionAndAmortization,,,415000.000,,,,396000.000,,,,367000.000,,
EarningsPerShareBasic,0.310,0.330,0.110,0.330,0.370,0.320,0.300,0.330,0.310,0.300,0.320,0.390,0.330
EarningsPerShareDiluted,0.310,0.330,0.110,0.330,0.370,0.320,0.300,0.330,0.310,0.300,0.320,0.380,0.330
EquipmentExpense,,,376000.000,348000.000,363000.000,339000.000,337000.000,361000.000,320000.000,345000.000,304000.000,296000.000,293000.000
FDICIndemnificationAssetPeriodIncreaseDecrease,,,,,,,497000.000,,,,178000.000,,
FederalDepositInsuranceCorporationPremiumExpense,146000.000,133000.000,128000.000,125000.000,136000.000,123000.000,121000.000,115000.000,106000.000,111000.000,103000.000,98000.000,99000.000
FeesAndCommissions,1197000.000,1315000.000,510000.000,555000.000,512000.000,499000.000,506000.000,557000.000,545000.000,521000.000,523000.000,567000.000,567000.000
FeesAndCommissionsDepositorAccounts,,,735000.000,815000.000,842000.000,820000.000,723000.000,760000.000,761000.000,751000.000,615000.000,666000.000,700000.000
FeesAndCommissionsFiduciaryAndTrustActivities,255000.000,256000.000,276000.000,269000.000,287000.000,292000.000,295000.000,312000.000,308000.000,352000.000,363000.000,357000.000,373000.000
ForeclosedRealEstateExpense,,,,,,,235000.000,126000.000,61000.000,-61000.000,33000.000,164000.000,167000.000
GainLossOnSaleOfSecuritiesNet,-10000.000,421000.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,300000.000,0.000,,,0.000,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,10902000.000,,,,7464000.000,7807000.000,8183000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,78000.000,,,,218000.000,59000.000,68000.000
ImpairmentOfInvestments,,,,35000.000,0.000,,,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1444000.000,1562000.000,365000.000,1551000.000,1531000.000,1423000.000,1301000.000,1475000.000,1295000.000,1218000.000,1337000.000,1673000.000,1420000.000
IncomeTaxExpenseBenefit,395000.000,432000.000,4000.000,396000.000,257000.000,336000.000,282000.000,336000.000,227000.000,201000.000,251000.000,337000.000,277000.000
IncomeTaxesPaidNet,,,62000.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInDeposits,,,21580000.000,,,,17781000.000,,,,21327000.000,,
IncreaseDecreaseInLoansHeldForSale,,,293000.000,,,,-255000.000,,,,78000.000,,
