,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentForAmortization,,,,,,,,,,,,,82000.000,,,,79000.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,280000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,66000.000,,,,242000.000
AmortizationOfIntangibleAssets,,,,100000.000,,100000.000,100000.000,,,100000.000,100000.000,,100000.000,100000.000,100000.000,0.000,100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,6513373.000,6393885.000,6986474.000,6902758.000,-13376620.000,5555558.000,,,,272919.000,,,,44758477.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7510000.000,,-8824000.000,,,,-8471000.000,,,,-6829000.000,,,,-1707000.000
ConversionOfStockAmountIssued1,,,,,,,,,,,,,,,,,329000.000
CostOfGoodsAndServicesSold,374000.000,369000.000,913000.000,639000.000,1537000.000,1269000.000,1476000.000,2136000.000,2023000.000,1669000.000,2361000.000,2443000.000,2486000.000,2384000.000,3931000.000,3550000.000,3540000.000
CostsAndExpenses,8948000.000,10037000.000,9373000.000,9626000.000,10908000.000,9490000.000,11427000.000,11898000.000,12888000.000,12356000.000,12949000.000,13787000.000,11865000.000,12459000.000,12807000.000,11637000.000,12195000.000
Depreciation,,,,,,,,,,,,,417000.000,,,,561000.000
DepreciationDepletionAndAmortization,,,716000.000,,582000.000,,,,741000.000,,,,,,,,
DividendsPreferredStockStock,,,,,,,,,,,,,,,,,117000.000
EarningsPerShareBasicAndDiluted,-0.230,-0.220,-0.180,-0.160,-0.150,-0.140,-0.160,-0.110,-0.130,-0.130,-0.130,-0.080,-1.290,-2.250,-1.310,-1.170,-0.550
ForeignCurrencyTransactionGainLossBeforeTax,-7000.000,-3000.000,-1000.000,-3000.000,-2000.000,-1000.000,-2000.000,0.000,,-1000.000,-1000.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,569000.000,,-68000.000,,,,684000.000,,,,777000.000,,,,440000.000
IncreaseDecreaseInAccountsReceivable,,,14000.000,,791000.000,,,,-341000.000,,,,-807000.000,,,,-21000.000
IncreaseDecreaseInInventories,,,1046000.000,,936000.000,,,,1273000.000,,,,861000.000,,,,-37000.000
IncreaseDecreaseInOtherOperatingAssets,,,416000.000,,288000.000,,,,382000.000,,,,453000.000,,,,185000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,139000.000,,1245000.000,,,,465000.000,,,,49000.000,,,,-209000.000
IncreaseDecreaseInRestrictedCash,,,,,,,,,,,,,,,,,1000000.000
InterestExpense,,,,,,213000.000,369000.000,,368000.000,363000.000,341000.000,314000.000,287000.000,855000.000,880000.000,877000.000,971000.000
InterestExpenseDebt,,,,,,,,,,,,,,855000.000,,,
InterestPaidNet,,,,,,,,,,,,,0.000,,,,632000.000
InvestmentIncomeInterest,11000.000,11000.000,14000.000,15000.000,7000.000,5000.000,4000.000,6000.000,3000.000,2000.000,1000.000,2000.000,1000.000,1000.000,,,
LeaseAndRentalExpense,,,,200000.000,200000.000,100000.000,200000.000,0.000,400000.000,200000.000,200000.000,-100000.000,,400000.000,200000.000,,400000.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,,,652000.000,,,,-927000.000,,,,4970000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,,,652000.000,,,,-927000.000,,,,4970000.000
NetCashProvidedByUsedInInvestingActivities,,,-25000.000,,-433000.000,,,,-690000.000,,,,-271000.000,,,,-1372000.000
