,2012-06-30,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,0.000,,,,
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,7262000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,377000.000,198000.000,209000.000,660000.000,710000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,4434000.000
AmortizationOfDebtDiscountPremium,,,,,6127000.000
AmortizationOfFinancingCosts,,,,,800000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,6127000.000
AmortizationOfIntangibleAssets,75000.000,151000.000,174000.000,458000.000,438000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2644209.000,2578753.000,7185252.000,9466246.000,8673138.000
BusinessCombinationAcquisitionRelatedCosts,,,1958000.000,,
CashAcquiredFromAcquisition,,,351000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4430000.000,-995000.000,7927000.000,-11454000.000,2478000.000
ComprehensiveIncomeNetOfTax,,,-8573000.000,-14915000.000,-18620000.000
CostOfRevenue,12690000.000,11598000.000,10101000.000,11293000.000,9185000.000
DeferredFederalIncomeTaxExpenseBenefit,,,325000.000,,
DeferredForeignIncomeTaxExpenseBenefit,,,38000.000,,
DeferredIncomeTaxExpenseBenefit,,,-403000.000,0.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,40000.000,,
DefinedBenefitPlanContributionsByEmployer,,,,0.000,0.000
Depreciation,471000.000,355000.000,788000.000,850000.000,630000.000
DepreciationDepletionAndAmortization,604000.000,538000.000,993000.000,1351000.000,1168000.000
DerivativeGainLossOnDerivativeNet,,,,,3395000.000
EarningsPerShareBasicAndDiluted,-0.300,-0.190,-0.360,-0.370,-7.570
EffectOfExchangeRateOnCashAndCashEquivalents,,,7000.000,-29000.000,-11000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.000,0.340,0.340
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,58000.000
FairValueAssumptionsExpectedDividendRate,,,,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,0.750,0.800
FairValueAssumptionsRiskFreeInterestRate,,,,0.015,0.015
FederalIncomeTaxExpenseBenefitContinuingOperations,,,-8719000.000,,
ForeignIncomeTaxExpenseBenefitContinuingOperations,,,-315000.000,,
GainLossOnDispositionOfProperty,17000.000,-25000.000,,,
GainLossOnSaleOfOtherAssets,,2161000.000,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,-795000.000
GeneralAndAdministrativeExpense,,5645000.000,8490000.000,10695000.000,8231000.000
GoodwillImpairmentLoss,,,,,0.000
GrossProfit,6333000.000,6365000.000,5886000.000,4749000.000,2744000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,164000.000,0.000,117000.000,
ImpairmentOfIntangibleAssetsFinitelived,,,,,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-9034000.000,-14852000.000,
IncomeTaxExpenseBenefit,,,-403000.000,,
IncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-1695000.000,-1049000.000,-3072000.000,-5046000.000,-6300000.000
IncomeTaxReconciliationOtherAdjustments,1695000.000,1049000.000,75000.000,-12000.000,233000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-326000.000,-649000.000,69000.000
IncreaseDecreaseInAccountsPayableTrade,696000.000,619000.000,-295000.000,1410000.000,-2420000.000
IncreaseDecreaseInAccountsReceivable,655000.000,340000.000,-515000.000,459000.000,-1956000.000
IncreaseDecreaseInDeferredRevenue,2000.000,-47000.000,282000.000,43000.000,148000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,223000.000,-130000.000,96000.000,105000.000,-256000.000
IncreaseDecreaseInInventories,-120000.000,-795000.000,1279000.000,-416000.000,-375000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,160000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,64000.000
IncreaseDecreaseInOtherOperatingAssets,-1000.000,0.000,9000.000,-1000.000,
IncreaseDecreaseInOtherOperatingLiabilities,-660000.000,-128000.000,152000.000,-81000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,38000.000,-106000.000,-64000.000,-53000.000,86000.000
InterestAndOtherIncome,393000.000,,,,
InterestExpense,,,,,1864000.000
LossContingencyDamagesSoughtValue,,,350000.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,-57000.000,15807000.000,-189000.000,12824000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,-57000.000,15807000.000,-189000.000,12824000.000
NetCashProvidedByUsedInInvestingActivities,-545000.000,2144000.000,-51000.000,-587000.000,-710000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-545000.000,2144000.000,-51000.000,-587000.000,-710000.000
NetCashProvidedByUsedInOperatingActivities,-3885000.000,-3082000.000,-7836000.000,-10649000.000,-9625000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3885000.000,-3082000.000,-7836000.000,-10649000.000,-9625000.000
NetIncomeLoss,-4986000.000,-3086000.000,-8631000.000,-14852000.000,-18588000.000
NonoperatingIncomeExpense,,-21000.000,6000.000,,-7723000.000
NumberOfReportableSegments,,,,1.000,1.000
OperatingExpenses,11712000.000,9430000.000,14926000.000,19608000.000,13609000.000
OperatingIncomeLoss,5379000.000,-3065000.000,-9040000.000,-14859000.000,-10865000.000
OperatingLeasesRentExpenseNet,470000.000,431000.000,496000.000,652000.000,657000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,58000.000,-63000.000,-32000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,58000.000,-63000.000,-32000.000
OtherIncome,327000.000,,,7000.000,
OtherNonoperatingIncomeExpense,,,,,-44000.000
PaidInKindInterest,,,,,1031000.000
