,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,11120000.000,,,,14628000.000,,,,16822000.000,
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,13313000.000,-1770000.000,1106000.000,17178000.000,127000.000,-4730000.000,-15371000.000,-13414000.000,7849000.000,26351000.000,-6504000.000,10919000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8177000.000,-1087000.000,679000.000,10552000.000,78000.000,-2905000.000,-9443000.000,-8240000.000,4816000.000,16186000.000,-3995000.000,6741000.000
AdditionalPaidInCapital,724519000.000,833478000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,834538000.000,836720000.000,839265000.000,846017000.000,850609000.000,853726000.000,857721000.000,866673000.000,875314000.000,898394000.000
AdvancesFromFederalHomeLoanBanks,,1079870000.000,983686000.000,970370000.000,1093100000.000,986050000.000,806500000.000,774850000.000,591250000.000,400000000.000,592250000.000,644700000.000
AociIncludingPortionAttributableToNoncontrollingInterestTax,,,,,,-1825000.000,-5928000.000,-5174000.000,3033000.000,10165000.000,-2509000.000,4178000.000
Assets,5641708000.000,6054944000.000,5957628000.000,6217083000.000,6607198000.000,6888689000.000,7331486000.000,7836124000.000,8221222000.000,8531152000.000,9090134000.000,9533222000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,140459000.000,171150000.000,171161000.000,171170000.000,150852000.000,148673000.000,144474000.000,137228000.000,143233000.000
AvailableForSaleSecurities,1724702000.000,1771321000.000,1359098000.000,1447776000.000,1430149000.000,1467819000.000,1524622000.000,1525145000.000,1562049000.000,1672089000.000,1876434000.000,1976252000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,8685000.000,10137000.000,20336000.000,9598000.000,10403000.000,5993000.000,13954000.000,23381000.000,30977000.000,11140000.000,25033000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,10455000.000,9031000.000,3158000.000,9471000.000,15133000.000,21364000.000,27368000.000,15532000.000,4626000.000,17644000.000,14114000.000
