,2011-06-30,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentForAmortization,,9399.000,9503.000,9296.000,9399.000,9503.000,9502.000
AmortizationOfDebtDiscountPremium,31532.000,7920.000,9595.000,13652.000,16348.000,19805.000,23762.000
CashPeriodIncreaseDecrease,,,,-11357.000,,,
CostsAndExpenses,194810.000,393035.000,518202.000,199719.000,192867.000,198256.000,184507.000
EarningsPerShareBasic,,-0.027,-0.020,-0.010,,-0.001,
EarningsPerShareBasicAndDiluted,-0.009,,,,-0.002,,
EarningsPerShareDiluted,,-0.027,-0.020,-0.010,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,-477308.000,-87461.000,-45574.000,-144526.000,27923.000,-163542.000
GeneralAndAdministrativeExpense,172319.000,367969.000,197945.000,174765.000,166021.000,168764.000,156060.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,236532.000,,,
IncreaseDecreaseInDerivativeLiabilities,,,,45574.000,,,
IncreaseDecreaseInOtherCurrentAssets,,,,2536.000,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,1111500.000,,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,1925000.000,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,260000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,3440000.000,,,
InterestExpense,47650.000,86105.000,95478.000,100103.000,99877.000,105142.000,106883.000
InterestPaid,,,,32.000,,,
InvestmentIncomeInterest,58.000,,,,,,
LicenseCosts,,,,77000.000,,,
NetCashProvidedByUsedInFinancingActivities,,,,45173.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,45173.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,-56530.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,-56530.000,,,
NetIncomeLoss,-273934.000,,,,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-299334.000,-989768.000,-736136.000,-384448.000,-88968.000,-376526.000,-435017.000
NonoperatingIncomeExpense,-79124.000,,,,,,
OtherConstructionCosts,,,,464774.000,,,
OtherCostAndExpenseOperating,22491.000,,,,,,
OtherExpenses,,,,,,152870.000,
OtherNonoperatingIncomeExpense,,-571333.000,-192534.000,-159329.000,129299.000,,
OtherSellingGeneralAndAdministrativeExpense,,15667.000,15532.000,15658.000,17447.000,19989.000,18945.000
PreferredStockDividendsIncomeStatementImpact,25400.000,25400.000,25400.000,25400.000,25400.000,25400.000,-177800.000
ProceedsFromIssuanceOfDebt,,,,17500.000,,,
ProceedsFromRelatedPartyDebt,,,,25000.000,,,
ProceedsFromShortTermDebt,,,,2946.000,,,
ProfitLoss,,-964368.000,-710736.000,-359048.000,-63568.000,-351126.000,-409617.000
RepaymentsOfShortTermDebt,,,,273.000,,,
ShareBasedCompensation,,,295222.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,6736500.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,36297576.000,36297576.000,36297576.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,36297576.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,36297576.000,36297576.000,36297576.000,,36297576.000,
