,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,2648000.000,1348000.000,3230000.000,6318000.000,4556000.000,2755000.000,3650000.000,1733000.000,5256000.000,6679000.000,11302000.000,3930000.000,8517000.000,9021000.000,10404000.000,9410000.000,9982000.000,12387000.000,14219000.000,10768000.000,5956000.000,4086000.000,13903000.000,9500000.000,4400000.000,5700000.000
AccountsReceivableNetCurrent,42714000.000,43927000.000,47116000.000,49038000.000,53058000.000,50885000.000,53312000.000,61916000.000,92572000.000,93319000.000,97417000.000,87343000.000,87018000.000,97561000.000,101507000.000,121710000.000,118656000.000,127263000.000,144781000.000,148157000.000,147254000.000,139829000.000,151313000.000,161600000.000,164300000.000,170300000.000
AccruedBonusesCurrent,,,,13677000.000,,,,17192000.000,,,,25013000.000,,,,38938000.000,,,,59006000.000,,,,53400000.000,,
AccruedLiabilitiesCurrent,10404000.000,11316000.000,15053000.000,17774000.000,17753000.000,17200000.000,16829000.000,19683000.000,29368000.000,23373000.000,25134000.000,24297000.000,27328000.000,39183000.000,45154000.000,37033000.000,43377000.000,48382000.000,45652000.000,51452000.000,56760000.000,50118000.000,46183000.000,51700000.000,57000000.000,57200000.000
AccruedPayrollTaxesCurrent,,,,7008000.000,,,,9980000.000,,,,8611000.000,,,,19846000.000,,,,9386000.000,,,,14800000.000,,
AccruedSalesCommissionCurrent,,,,3974000.000,,,,5112000.000,,,,5713000.000,,,,4878000.000,,,,9904000.000,,,,10300000.000,,
AccruedVacationCurrent,,,,3517000.000,,,,4109000.000,,,,5107000.000,,,,8106000.000,,,,9826000.000,,,,11200000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,33929000.000,,,,49902000.000,,61591000.000,68156000.000,72777000.000,,,,96416000.000,,,,115965000.000,,,,155900000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,50000.000,58000.000,-402000.000,-101000.000,-38000.000,-84000.000,3000.000,-81000.000,-25000.000,-207000.000,-150000.000,-446000.000,45305000.000,32203000.000,27278000.000,24188000.000,15490000.000,4294000.000,-1165000.000,-848000.000,-819000.000,-868000.000,-732000.000,-900000.000,-500000.000,-500000.000
AcquiredFiniteLivedIntangibleAssetAmount,12191000.000,11731000.000,19812000.000,20052000.000,19299000.000,18546000.000,17794000.000,21561000.000,159722000.000,180382000.000,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,208586000.000,219153000.000,236307000.000,247131000.000,261668000.000,272981000.000,292559000.000,303547000.000,326974000.000,338457000.000,360869000.000,380967000.000,381358000.000,396597000.000,413125000.000,443259000.000,449415000.000,467821000.000,499321000.000,522443000.000,525611000.000,547470000.000,567712000.000,591500000.000,598400000.000,618100000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,2348000.000,,,,1771000.000,,,,1691000.000,,,,557000.000,,,,720000.000,,,,600000.000,,
Assets,269057000.000,279972000.000,316618000.000,348786000.000,350904000.000,374670000.000,404571000.000,428452000.000,606098000.000,759368000.000,788217000.000,796396000.000,846812000.000,865652000.000,891591000.000,931998000.000,968947000.000,1052202000.000,1091402000.000,1118662000.000,1085312000.000,1119765000.000,1154688000.000,1189200000.000,1206100000.000,1244100000.000
AssetsCurrent,158122000.000,160342000.000,178475000.000,183136000.000,191222000.000,229534000.000,254777000.000,274184000.000,166228000.000,151186000.000,180649000.000,178657000.000,231399000.000,227134000.000,229549000.000,259074000.000,218954000.000,279758000.000,306889000.000,320260000.000,283128000.000,307224000.000,320517000.000,343200000.000,303700000.000,287900000.000
AvailableForSaleSecurities,,77304000.000,56104000.000,87952000.000,86019000.000,64584000.000,86103000.000,38092000.000,0.000,,,0.000,,,,40950000.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,-39850000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,77303000.000,56152000.000,87976000.000,85952000.000,64558000.000,86061000.000,38079000.000,,,,,,,,1100000.000,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,57152000.000,57038000.000,52359000.000,62084000.000,63550000.000,63029000.000,67887000.000,38092000.000,0.000,0.000,0.000,0.000,74270000.000,53200000.000,45290000.000,40950000.000,27160000.000,9587000.000,0.000,0.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,1000.000,-48000.000,-24000.000,67000.000,26000.000,42000.000,13000.000,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,14556000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,5300000.000,5300000.000,5300000.000,5300000.000,5300000.000,5300000.000,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,
