,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,430960.000,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,572478.000,,1526370.000,,,,2088826.000
AmortizationOfDebtDiscountPremium,123117.000,,165121.000,,7915.000,191585.000,,319819.000
AmortizationOfFinancingCosts,179062.000,,20372.000,11442.000,18284.000,101521.000,106765.000,121019.000
AmortizationOfIntangibleAssets,,35571.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,882403.000,,0.000,,,,,
CashPeriodIncreaseDecrease,,-423276.000,,18924.000,,,,-4996.000
ConcentrationRiskPercentage1,,,0.890,,,0.150,,
CostOfRevenue,63746.000,61965.000,256463.000,146867.000,133193.000,184771.000,129488.000,100522.000
Depreciation,,20954.000,,58285.000,,,,43579.000
EarningsPerShareBasicAndDiluted,-0.050,-0.020,-0.030,-0.020,-3.320,-3.150,-9.180,-1.430
ExtinguishmentOfDebtAmount,,,113925.000,531436.000,,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,,-531436.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,1067470.000,1309504.000,1046848.000,728947.000,827563.000,544834.000,653383.000,644735.000
GrossProfit,601076.000,622184.000,289396.000,396580.000,287732.000,342439.000,337612.000,298426.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,698000.000
IncreaseDecreaseInAccountsPayable,,183701.000,,42275.000,,,,-140030.000
IncreaseDecreaseInAccountsPayableRelatedParties,,6910.000,,30658.000,,,,30000.000
IncreaseDecreaseInAccountsReceivable,,42143.000,,-265491.000,,,,-54756.000
IncreaseDecreaseInAccruedLiabilities,,-215313.000,,343354.000,,,,-116833.000
IncreaseDecreaseInDeferredRevenue,,15632.000,,23589.000,,,,118039.000
IncreaseDecreaseInDepositOtherAssets,,40181.000,,0.000,,,,
IncreaseDecreaseInInterestPayableNet,,,,16438.000,,,,232020.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,45172.000,,-16143.000,,,,41028.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,9698385.000,,1000.000,,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,,,401738.000
InducedConversionOfConvertibleDebtExpense,,,,,,,,1380000.000
InterestExpenseDebt,,,,,,,,74000.000
InterestIncomeExpenseNonoperatingNet,-49550.000,-673.000,-40678.000,-24298.000,-30927.000,-292489.000,-857042.000,-319938.000
NetCashProvidedByUsedInFinancingActivities,,1446501.000,,460106.000,,,,749674.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,1446501.000,,460106.000,,,,749674.000
NetCashProvidedByUsedInInvestingActivities,,-213140.000,,-8746.000,,,,-4604.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-213140.000,,-8746.000,,,,-4604.000
NetCashProvidedByUsedInOperatingActivities,,-1656637.000,,-432436.000,,,,-750066.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1656637.000,,-432436.000,,,,-750066.000
NetIncomeLoss,-2252360.000,-2229115.000,-2902197.000,-1958806.000,-1285206.000,-1391873.000,-1846422.000,-2838892.000
NonoperatingIncomeExpense,-186666.000,8390.000,-340096.000,-567176.000,-57126.000,-585595.000,-1152668.000,-2140776.000
OperatingExpenses,2666770.000,2859689.000,2851497.000,1788210.000,1515812.000,1148717.000,1031366.000,996542.000
OperatingIncomeLoss,-2065694.000,-2237505.000,-2562101.000,-1391630.000,-1228080.000,-806278.000,-693754.000,-698116.000
OperatingLeasesRentExpenseNet,,,98839.000,,,,,
OtherNonoperatingIncome,,9063.000,,,,,,
OtherNonoperatingIncomeExpense,,,0.000,0.000,0.000,0.000,0.000,
PaymentsForFees,,,,,,,,246000.000
PaymentsOfFinancingCosts,,,,,,,,5897.000
PaymentsOfStockIssuanceCosts,,186636.000,,20001.000,,,,
PaymentsToAcquireIntangibleAssets,,24252.000,,6376.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,188888.000,,2370.000,,,,4604.000
ProceedsFromAdvancesForConstruction,,,,,,,,150000.000
RepaymentsOfLongTermCapitalLeaseObligations,,613.000,,0.000,,,,
ResearchAndDevelopmentExpense,271818.000,641112.000,590547.000,448824.000,422430.000,329858.000,232022.000,235580.000
Revenues,664822.000,684149.000,545859.000,543447.000,420925.000,527210.000,467100.000,398948.000
SalesRevenueNet,664822.000,684149.000,545859.000,543447.000,420925.000,527210.000,467100.000,398948.000
SellingAndMarketingExpense,445079.000,909073.000,1214102.000,610439.000,265819.000,274025.000,145961.000,116227.000
ShareBasedCompensation,,465460.000,,186686.000,,,,5027.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0.000,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.750,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.007,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,,1666667.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,0.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,0.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,,0.345,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,0.000,,,,
StockIssued1,,1560030.000,,,,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,0.000,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,1311172.000,,,,2575014.000
StockIssuedDuringPeriodValueNewIssues,,1560030.000,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,,57000.000,,,,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,34500.000,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,161936.000,,,,5027.000
StraightLineRentAdjustments,,,,-5280.000,,,,9312.000
UnrealizedGainLossOnDerivatives,165063.000,,0.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,96573612.000,112940245.000,386619.000,442451.000,-113355722.000,1987181.000
