,2013-02-02,2015-01-31,2016-01-30,2017-01-28
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,-90000.000,-657000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,10508000.000,13392000.000,13758000.000,13481000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,4820000.000,3061000.000,,
AdvertisingExpense,48300000.000,67000000.000,73700000.000,76700000.000
AllocatedShareBasedCompensationExpense,0.000,,,
AmortizationOfFinancingCostsAndDiscounts,792000.000,692000.000,820000.000,839000.000
AmortizationOfIntangibleAssets,,3300000.000,2900000.000,900000.000
BasicEarningsPerShareAdjustmentProForma,,,,-0.030
CashAndCashEquivalentsPeriodIncreaseDecrease,6005000.000,53420000.000,20421000.000,-84987000.000
ComprehensiveIncomeNetOfTax,115261000.000,73916000.000,92532000.000,88752000.000
CooperativeAdvertisingAmount,3500000.000,3300000.000,3400000.000,3600000.000
CostOfGoodsSold,1306470000.000,1459433000.000,1578768000.000,1450815000.000
CurrentFederalTaxExpenseBenefit,50859000.000,43146000.000,46515000.000,36998000.000
CurrentForeignTaxExpenseBenefit,10072000.000,292000.000,3542000.000,5245000.000
CurrentIncomeTaxExpenseBenefit,69772000.000,52404000.000,58277000.000,48161000.000
CurrentStateAndLocalTaxExpenseBenefit,8841000.000,8966000.000,8220000.000,5918000.000
DeferredFederalIncomeTaxExpenseBenefit,-7445000.000,4422000.000,-1249000.000,2980000.000
DeferredForeignIncomeTaxExpenseBenefit,-7148000.000,636000.000,868000.000,1182000.000
DeferredIncomeTaxExpenseBenefit,-17831000.000,5212000.000,-2125000.000,5394000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-3238000.000,154000.000,-1744000.000,1232000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,578000.000,927000.000,888000.000,1169000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,70000.000,170000.000,195000.000,237000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,735000.000,1139000.000,1086000.000,1427000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,153000.000,105000.000,248000.000,142000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.070,0.080,0.075,0.080
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,-2456000.000
DefinedBenefitPlanTargetPlanAssetAllocations,1.000,,,1.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.050,0.050,0.050,0.050
Depreciation,,71000000.000,76200000.000,74900000.000
DepreciationDepletionAndAmortization,63697000.000,74326000.000,79011000.000,75768000.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,796000.000,2711000.000,1333000.000,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,462000.000,1648000.000,812000.000,
DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,-300000.000,1100000.000,500000.000,300000.000
DividendsPreferredStock,100000.000,,,
DividendsPreferredStockCash,147000.000,,,
EarningsPerShareBasic,4.680,4.160,4.130,4.850
EarningsPerShareDiluted,4.600,4.120,4.110,4.830
EffectOfExchangeRateOnCashAndCashEquivalents,85000.000,2798000.000,-1342000.000,-1082000.000
EffectiveIncomeTaxRateContinuingOperations,0.319,0.367,0.371,0.354
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.002,0.006,-0.006,0.009
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.018,-0.016,-0.026,-0.029
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.005,-0.002,-0.010,-0.013
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.032,0.038,0.028,0.035
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.058,-0.031,0.012,-0.009
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,4800000.000,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,3061000.000,150000.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,3061000.000,150000.000,313000.000
ForeignCurrencyTransactionGainLossBeforeTax,,-2400000.000,-2700000.000,1200000.000
GainLossOnContractTermination,,3400000.000,,
GainLossOnSaleOfBusiness,,,4685000.000,
GrossProfit,1298347000.000,1400411000.000,1443466000.000,1417526000.000
ImpairmentOfLongLivedAssetsHeldForUse,1396000.000,1890000.000,3125000.000,
IncomeLossFromContinuingOperations,110998000.000,99373000.000,95381000.000,97859000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,150682000.000,136178000.000,129819000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,6307000.000,15355000.000,21595000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,162939000.000,156989000.000,151533000.000,151414000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,110998000.000,99373000.000,95381000.000,97859000.000
IncomeLossFromContinuingOperationsPerBasicShare,4.700,4.230,4.170,4.870
IncomeLossFromContinuingOperationsPerDilutedShare,4.620,4.190,4.150,4.850
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.020,-0.070,-0.040,-0.020
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.020,-0.070,-0.040,-0.020
IncomeTaxExpenseBenefit,51941000.000,57616000.000,56152000.000,53555000.000
IncomeTaxesPaidNet,81607000.000,42816000.000,58940000.000,52384000.000
IncreaseDecreaseInAccountsPayable,-17953000.000,27646000.000,2505000.000,24527000.000
IncreaseDecreaseInAccountsReceivable,5821000.000,1325000.000,6669000.000,-1362000.000
IncreaseDecreaseInAccruedLiabilities,-6908000.000,52694000.000,-70890000.000,-16302000.000
IncreaseDecreaseInInventories,61049000.000,30955000.000,-27827000.000,45396000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-51739000.000,59696000.000,-11223000.000,-10062000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,4524000.000,-179000.000,8879000.000,2258000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,34000.000,0.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,372000.000,155000.000,76000.000,58000.000
InterestExpense,5126000.000,3337000.000,4414000.000,5294000.000
InterestIncomeExpenseNet,-5031000.000,-3227000.000,-4403000.000,-5247000.000
InterestPaid,4391000.000,2632000.000,3408000.000,4263000.000
InvestmentIncomeInterest,95000.000,110000.000,11000.000,47000.000
NetCashProvidedByUsedInFinancingActivities,-21816000.000,-1449000.000,-47555000.000,-174467000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-21816000.000,-1449000.000,-47555000.000,-174467000.000
NetCashProvidedByUsedInInvestingActivities,-95474000.000,-137693000.000,-75800000.000,-70939000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-95474000.000,-137693000.000,-75800000.000,-70939000.000
NetCashProvidedByUsedInOperatingActivities,123210000.000,189764000.000,145118000.000,161501000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,123210000.000,189764000.000,145118000.000,161501000.000
NetIncomeLoss,110536000.000,97725000.000,94569000.000,97431000.000
NetIncomeLossAttributableToParentDiluted,110939000.000,99373000.000,95381000.000,97859000.000
OccupancyCosts,,413600000.000,,
OciBeforeReclassificationsBeforeTaxAttributableToParent,,,,-3949000.000
OperatingIncomeLoss,167970000.000,167266000.000,151251000.000,141960000.000
OperatingLeasesRentExpenseContingentRentals,14786000.000,9217000.000,11044000.000,9957000.000
OperatingLeasesRentExpenseMinimumRentals,215516000.000,250077000.000,255083000.000,264129000.000
OperatingLeasesRentExpenseNet,229635000.000,258442000.000,265302000.000,272223000.000
OperatingLeasesRentExpenseSubleaseRentals1,667000.000,852000.000,825000.000,1863000.000
