,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,44290.000,,,,87000.000,,,27000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,18250.000,,,
AmortizationOfIntangibleAssets,,,,,,9995.000,,,,,,,,,,,61000.000
AmountOfDilutiveSecuritiesESOPConvertiblePreferredStock,,,,,,,,,,0.000,0.000,11818181.000,,,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,,,,,,,,,0.000,0.000,1075015.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,124512326.000,,,,106446824.000,106446824.000,,,146583546.000,129922245.000,132071735.000,131460510.000
AssetImpairmentCharges,,,,,,,,,,,,,,,,6671892.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,-178896.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,341509.000,,,,-427121.000,,,,48782.000,,,,-47536.000,,,-185800.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,-152677.000
ComprehensiveIncomeNetOfTax,,1357436.000,141180.000,-160948.000,-3778320.000,-352820.000,-1726900.000,,,-255500.000,,,,-133476.000,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,-323044.000,,-369752.000,-447628.000,-387627.000,-573529.000,-347221.000,-341584.000,-6745046.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,-228944.000,-706093.000,-502327.000,-6046278.000,,-381868.000,-10311.000,,,-206838.000,-679911.000,
ContributionsFromNoncontrollingInterests,,,,,,819384.000,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,,,,,73000.000,,,106000.000
