,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,1179356.000,251468.000,575958.000,365107.000,599780.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,4100.000
AdjustmentsToAdditionalPaidInCapitalOther,84126.000,40077.000,24047.000,7384.000,6581.000
AmortizationOfDebtDiscountPremium,72776.000,1031468.000,460420.000,170580.000,371964.000
AssetImpairmentCharges,,20000.000,,25000.000,20000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1634.000,-107.000,3326.000,10975.000,-14329.000
DebtConversionOriginalDebtAmount1,,,486202.000,63350.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,365107.000,599780.000
DividendsCash,,5000.000,,,
DividendsCommonStockCash,,,0.000,,
EarningsPerShareBasicAndDiluted,-11.530,-0.050,-0.020,-12.550,-0.940
FairValueOptionChangesInFairValueGainLoss1,,0.000,,,
GainLossOnInvestments,,,,-125000.000,0.000
GeneralAndAdministrativeExpense,995440.000,295423.000,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,5650000.000
ImpairmentOfInvestments,,,50000.000,150000.000,20000.000
IncomeTaxExpenseBenefit,,,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-1601124.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,1601124.000
IncomeTaxesPaid,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,14665.000,41668.000,46847.000,140705.000,30841.000
IncreaseDecreaseInAccountsReceivable,,,,0.000,
IncreaseDecreaseInInterestPayableNet,41496.000,30344.000,38143.000,56005.000,100282.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,125240095.000,80879114.000
InterestExpense,,,,233969.000,478827.000
InterestIncomeExpenseNet,,,-522610.000,,
InterestPaid,,0.000,0.000,0.000,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,210000.000,0.000,0.000,300000.000,0.000
NetCashProvidedByUsedInFinancingActivities,769141.000,263648.000,343560.000,363802.000,480515.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,769141.000,263648.000,343560.000,363802.000,480515.000
NetCashProvidedByUsedInInvestingActivities,,-10000.000,-50000.000,-85000.000,-20000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-10000.000,-50000.000,-85000.000,-20000.000
NetCashProvidedByUsedInOperatingActivities,-770775.000,-253755.000,-290234.000,-267827.000,-474844.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-770775.000,-253755.000,-290234.000,-267827.000,-474844.000
NetIncomeLoss,-1193838.000,-1417312.000,-909691.000,-4103145.000,-6654512.000
NonoperatingIncomeExpense,-198398.000,-1121889.000,-572610.000,-383969.000,-6148827.000
NotesIssued1,,,575957.000,365107.000,599780.000
OperatingIncomeLoss,-995440.000,-295423.000,-337081.000,-3719176.000,-505685.000
OtherNoncashExpense,,,,3010644.000,
PaidInKindInterest,84126.000,40077.000,,,
PaymentsForRent,,300.000,,,
PaymentsForRepurchaseOfEquity,,,,55.000,0.000
PaymentsToAcquireBusinessesAndInterestInAffiliates,,,,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,60000.000,
PaymentsToAcquireInterestInJointVenture,,10000.000,50000.000,25000.000,20000.000
ProceedsFromIssuanceOfCommonStock,,,,30000.000,0.000
ProceedsFromLoans,,,343560.000,333857.000,603015.000
ProceedsFromPaymentsForOtherFinancingActivities,769141.000,263648.000,,,
RepaymentsOfRelatedPartyDebt,,,,,122500.000
Revenues,,,,,0.000
SalesRevenueNet,,,,,0.000
SellingGeneralAndAdministrativeExpense,,,337081.000,3719176.000,505685.000
StockIssued1,210000.000,0.000,,,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,210000.000,1021683.000,545435.000,63350.000,91280.000
StockIssuedDuringPeriodValueIssuedForServices,,,,3010644.000,
StockIssuedDuringPeriodValueNewIssues,,,,330000.000,
StockIssuedDuringPeriodValuePurchaseOfAssets,,,,,5400000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,,0.000,,,
StockRepurchasedDuringPeriodValue,,,,-55.000,
TreasuryStockRetiredCostMethodAmount,,,,,36.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,31000752.000,51016951.000,326834.000,7079137.000
