,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1750932.000,-1712168.000,-2490630.000,-2429259.000
AdditionalPaidInCapitalCommonStock,12691259.000,12708742.000,12725312.000,12742273.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,199001.000,317725.000,190155.000,512873.000
Assets,139951161.000,144101889.000,142714409.000,145869138.000
BankOwnedLifeInsurance,4446431.000,4484706.000,4523252.000,4561444.000
CashAndCashEquivalentsAtCarryingValue,3886404.000,,,
CashAndDueFromBanks,1482117.000,1781068.000,1871605.000,1884813.000
CashCashEquivalentsAndFederalFundsSold,3886404.000,5578817.000,8801187.000,14263014.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,9000000.000,9000000.000,9000000.000,9000000.000
CommonStockSharesIssued,2799657.000,2799657.000,2799657.000,2799657.000
CommonStockSharesOutstanding,2736907.000,2736907.000,2736907.000,2736907.000
CommonStockValue,27998.000,27998.000,27998.000,27998.000
Deposits,113186793.000,114009321.000,114922568.000,118676123.000
FederalFundsSold,1250000.000,2200000.000,5750000.000,6500000.000
FederalHomeLoanBankStock,684800.000,826600.000,698200.000,501500.000
HeldToMaturitySecurities,3704155.000,4351459.000,25748582.000,
HeldToMaturitySecuritiesFairValue,3650481.000,4422748.000,27402087.000,26662594.000
InterestBearingDepositLiabilitiesDomestic,108095803.000,108955257.000,109724623.000,113378774.000
InterestBearingDepositsInBanks,1154287.000,1597749.000,1179582.000,5878201.000
InterestReceivable,567073.000,595001.000,554307.000,503143.000
Liabilities,124825540.000,128930994.000,128154384.000,126628174.000
LiabilitiesAndStockholdersEquity,139951161.000,144101889.000,142714409.000,145869138.000
LoansAndLeasesReceivableAllowance,3091966.000,3091966.000,2247171.000,1074396.000
LoansAndLeasesReceivableNetReportedAmount,100311974.000,98713695.000,95161715.000,90540279.000
MortgageBackedSecuritiesHeldToMaturityFairValueDisclosure,21323393.000,24736414.000,,
NoninterestBearingDepositLiabilitiesDomestic,5090990.000,5054064.000,5197945.000,5297349.000
OtherAssets,3477851.000,3549714.000,4106279.000,4151048.000
OtherLiabilities,1656054.000,1669223.000,2960087.000,1730071.000
OtherRealEstate,,,743830.000,1195030.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000
PropertyPlantAndEquipmentNet,2323872.000,2316071.000,2377057.000,5211979.000
RealEstateAcquiredThroughForeclosure,608000.000,608000.000,,
RetainedEarningsAccumulatedDeficit,5030376.000,5010684.000,5152987.000,9746876.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15125621.000,15170895.000,14560025.000,19240964.000
TreasuryStockShares,62750.000,62750.000,62750.000,62750.000
TreasuryStockValue,446534.000,446534.000,446534.000,446534.000
UnearnedESOPShares,426546.000,417827.000,409108.000,400390.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,2672129.000,
