,2011-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,19819000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-40930000.000
ComprehensiveIncomeNetOfTax,-45161000.000
ContractsRevenue,880000.000
CostOfGoodsSold,52185000.000
CostsAndExpenses,232271000.000
Depreciation,8652000.000
EarningsPerShareBasic,-0.480
EarningsPerShareDiluted,-0.480
GainsLossesOnExtinguishmentOfDebt,-841000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-46491000.000
IncomeTaxExpenseBenefit,-951000.000
IncomeTaxesPaid,60000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6954000.000
IncreaseDecreaseInDeferredRevenue,635000.000
IncreaseDecreaseInOtherOperatingLiabilities,-88000.000
IncreaseDecreaseInReceivables,-2347000.000
InterestExpense,3298000.000
InterestPaid,1684000.000
InvestmentIncomeInterest,2728000.000
NetCashProvidedByUsedInFinancingActivities,-40653000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-40653000.000
NetCashProvidedByUsedInInvestingActivities,5629000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5629000.000
NetCashProvidedByUsedInOperatingActivities,-5906000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5906000.000
NetIncomeLoss,-45540000.000
NonoperatingIncomeExpense,-860000.000
OperatingIncomeLoss,-45631000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,379000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesTax,225000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,379000.000
OtherNoncashExpense,1861000.000
OtherNonoperatingIncomeExpense,-290000.000
PaymentsToAcquireMarketableSecurities,370375000.000
PaymentsToAcquireOtherInvestments,501000.000
PaymentsToAcquirePropertyPlantAndEquipment,9401000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,4744000.000
ProceedsFromSaleAndMaturityOfMarketableSecurities,385511000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,395000.000
RepaymentsOfNotesPayable,45397000.000
ResearchAndDevelopmentExpense,97239000.000
RevenueOtherManufacturedProducts,118521000.000
Revenues,186640000.000
RoyaltyRevenue,38319000.000
SalesRevenueGoodsNet,28920000.000
SalesRevenueNet,186640000.000
SellingGeneralAndAdministrativeExpense,82847000.000
ShareBasedCompensation,19832000.000
StockIssuedDuringPeriodValueShareBasedCompensation,4744000.000
WeightedAverageNumberOfDilutedSharesOutstanding,95610000.000
WeightedAverageNumberOfSharesOutstandingBasic,95610000.000
