,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1469000.000,,,,-896000.000,,,,-467000.000,,,,-384000.000,,,,-1208000.000
AccretionExpense,,,-517000.000,,,,-228000.000,,,,-2815000.000,,,,-2061000.000,,,,-1572000.000
AcquisitionCosts,,,,,,,,,,,3364000.000,213000.000,,,,,,,458000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,165000.000,,,,115000.000,,,,,,,,161000.000,,,,566000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,,,,,,,10000.000
AffordableHousingProgramAssessments,,,656000.000,,,,820000.000,823000.000,1110000.000,1085000.000,857000.000,1347000.000,1095000.000,940000.000,943000.000,941000.000,1528000.000,1569000.000,1257000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,1538000.000,1008000.000,2222000.000,1821000.000,870000.000,1210000.000,2670000.000,3694000.000,361000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,-9000000.000,-12000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,-9000000.000,-12000000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,-1750000.000,-346000.000,,881000.000,-774000.000,-662000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,3442000.000,3127000.000,,5589000.000,4414000.000,3202000.000,1551000.000,1637000.000,1803000.000,1775000.000,-16743000.000,1324000.000,559000.000,1875000.000,1405000.000,598000.000
AmortizationOfIntangibleAssets,,,71000.000,,,,70000.000,,,,233000.000,235000.000,263000.000,338000.000,243000.000,245000.000,247000.000,235000.000,200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1100000.000,,986000.000,159000.000,90800.000,,269000.000,276075.000,275800.000,,252900.000,48900.000,92707.000,-272056.000,194951.000
AvailableForSaleSecuritiesTransfersToTradingGainsLossesNet,,,-3000.000,,,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,,,148000.000,,,,151000.000,,,,142000.000,,,,-397000.000,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,0.050,,,,0.050,,,,0.060
ComprehensiveIncomeNetOfTax,,,17562000.000,21744000.000,39543000.000,13506000.000,11171000.000,7725000.000,10670000.000,8976000.000,14926000.000,16719000.000,14507000.000,17333000.000,19878000.000,14028000.000,15020000.000,11312000.000,17003000.000
DeferredIncomeTaxExpenseBenefit,,,-2685000.000,,,,3799000.000,,,,3990000.000,,,,4733000.000,,,,1485000.000
DepreciationAndAmortization,,,567000.000,,,,551000.000,,,,907000.000,,,,1047000.000,,,,930000.000
DividendIncomeOperating,,,,,,,-73000.000,,,,-279000.000,,,,-306000.000,,,,
DividendsCommonStockCash,,,,,,,,,,,3912000.000,,,,3915000.000,,,,4717000.000
DividendsCommonStockStock,,,,,,,,,,,,,,,1000.000,,,,13000.000
DividendsPreferredStockCash,,,802000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.040,0.140,0.250,0.310,0.540,0.210,0.160,0.160,0.160,0.150,0.170,0.190,0.190,0.200,0.240,0.200,0.170,0.170,0.170
EarningsPerShareDiluted,0.040,0.140,0.250,0.310,0.540,0.210,0.160,0.160,0.160,0.150,0.170,0.190,0.190,0.200,0.240,0.200,0.170,0.170,0.170
EffectiveIncomeTaxRateContinuingOperations,,,,0.010,-0.488,,0.317,0.321,0.321,-0.629,0.341,0.343,0.346,-0.690,0.355,0.355,0.353,-0.703,0.354
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,249000.000,,,,,,,,10000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,,0.000
FederalDepositInsuranceCorporationPremiumExpense,1332000.000,883000.000,845000.000,907000.000,172000.000,223000.000,333000.000,311000.000,336000.000,411000.000,508000.000,669000.000,530000.000,532000.000,599000.000,575000.000,609000.000,621000.000,603000.000
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,,,,,,,,,,0.002,0.002,0.004,-0.005,0.006,,0.017,,0.018
FeesAndCommissionsDepositorAccounts,3149000.000,3189000.000,3226000.000,3238000.000,3157000.000,3051000.000,2808000.000,2811000.000,2791000.000,3002000.000,3146000.000,3174000.000,3268000.000,3105000.000,3107000.000,3159000.000,3084000.000,2903000.000,2851000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,5010000.000,836000.000,7260000.000,1459000.000,5767000.000,4072000.000,4212000.000,1279000.000,2861000.000
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,5017000.000,841000.000,7268000.000,1430000.000,5782000.000,3538000.000,5232000.000,1319000.000,2945000.000
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,-283000.000,-304000.000,,-3202000.000,-164000.000,-595000.000,-412000.000,-438000.000,-65000.000,-597000.000,-1084000.000,-136000.000,-364000.000,,,39000.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,495000.000,-155000.000,-105000.000,-29000.000,27000.000
GainLossOnInvestments,,,3000.000,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnSaleOfLoansAndLeases,,,1448000.000,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-1000.000,,,,2000.000,,,,,,,,-14000.000,,,,
GainLossOnSaleOfSecuritiesNet,6000.000,52000.000,,,,,,15000.000,,,,,,,,,,,
GainLossOnSalesOfLoansNet,-1282000.000,2143000.000,758000.000,3254000.000,1222000.000,1159000.000,3486000.000,3135000.000,2814000.000,3980000.000,4329000.000,4687000.000,2418000.000,3528000.000,6806000.000,4184000.000,,,
GainsLossesOnSalesOfOtherRealEstate,,-1682000.000,490000.000,-40000.000,166000.000,0.000,157000.000,,,,-1000.000,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,120928000.000,,,,81326000.000,79477000.000,79435000.000,-163761000.000,77836000.000,78077000.000,67049000.000,-156281000.000,63529000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,,,469000.000,451000.000,324000.000,-44000.000,465000.000,623000.000,691000.000,1121000.000,390000.000,628000.000,523000.000,59000.000,537000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,85562000.000,,,,58865000.000,60802000.000,50047000.000,-118662000.000,58264000.000,,,,35004000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,,,35366000.000,,,,22461000.000,18675000.000,29388000.000,-45099000.000,19572000.000,,,,28525000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2149000.000,12214000.000,16098000.000,22390000.000,25860000.000,23624000.000,16973000.000,17004000.000,16691000.000,16989000.000,19902000.000,22323000.000,23127000.000,23912000.000,28849000.000,24120000.000,20536000.000,22401000.000,20414000.000
IncomeTaxExpenseBenefit,-877000.000,1112000.000,-354000.000,215000.000,-12609000.000,8415000.000,5384000.000,5465000.000,5357000.000,6075000.000,6789000.000,7659000.000,7998000.000,7809000.000,10230000.000,8567000.000,7251000.000,8453000.000,7224000.000
IncomeTaxesPaid,,,,,,,3467000.000,,,,4922000.000,,,,394000.000,,,,3325000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,267000.000,,,,243000.000,,,,57000.000,,,,-211000.000,,,,-55000.000
IncreaseDecreaseInDeposits,,,7964000.000,,,,-4251000.000,,,,51699000.000,,,,233907000.000,,,,13696000.000
IncreaseDecreaseInInterestPayableNet,,,148000.000,,,,19000.000,,,,44000.000,,,,178000.000,,,,295000.000
IncreaseDecreaseInOtherOperatingAssets,,,-14300000.000,,,,1140000.000,,,,1192000.000,,,,-281000.000,,,,-3638000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,58555000.000,,,,-589000.000,,,,-7392000.000,,,,10115000.000,,,,-1834000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,99754.000,129686.000,,136168.000,157161.000,303858.000,-330787.000,380327.000,346340.000,317341.000,-703535.000,328860.000,359139.000,350778.000,-707104.000,299844.000
InformationTechnologyAndDataProcessing,773000.000,710000.000,732000.000,717000.000,680000.000,688000.000,675000.000,583000.000,623000.000,920000.000,963000.000,795000.000,1210000.000,1030000.000,1042000.000,1089000.000,1119000.000,1156000.000,1204000.000
InterestAndDividendIncomeOperating,32997000.000,30957000.000,29247000.000,28791000.000,29696000.000,29223000.000,28763000.000,28849000.000,29940000.000,36187000.000,39353000.000,40108000.000,41326000.000,42917000.000,42248000.000,43792000.000,44202000.000,46651000.000,46249000.000
InterestAndDividendIncomeSecurities,2156000.000,1651000.000,1525000.000,1560000.000,1651000.000,1430000.000,1725000.000,1743000.000,1879000.000,2076000.000,2101000.000,2023000.000,2018000.000,2053000.000,1968000.000,1929000.000,2022000.000,2626000.000,2460000.000
InterestAndFeeIncomeLoansAndLeases,30767000.000,28966000.000,27121000.000,26808000.000,27966000.000,27472000.000,26885000.000,26970000.000,27913000.000,33954000.000,37101000.000,37993000.000,39217000.000,40709000.000,40088000.000,41599000.000,41877000.000,43797000.000,43665000.000
InterestExpense,5662000.000,5435000.000,4808000.000,4547000.000,4104000.000,3596000.000,3211000.000,3095000.000,3244000.000,3859000.000,4180000.000,3979000.000,4558000.000,5450000.000,5757000.000,6319000.000,6743000.000,7232000.000,7340000.000
InterestExpenseBorrowings,505000.000,483000.000,6000.000,,,,80000.000,64000.000,38000.000,62000.000,74000.000,67000.000,146000.000,235000.000,232000.000,220000.000,257000.000,828000.000,905000.000
