,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,4711.000
Depreciation,4835.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,25470.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-104547.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccruedLiabilities,64782.000
IncreaseDecreaseInContractReceivablesNet,44777.000
IncreaseDecreaseInDueToOfficersAndStockholders,92503.000
IncreaseDecreaseInInterestPayableNet,2223.000
IncreaseDecreaseInPrepaidExpense,-2065.000
InterestExpenseLongTermDebt,2224.000
InterestExpenseRelatedParty,368.000
InterestPaid,0.000
InvestmentIncomeInterest,55.000
LeaseAndRentalExpense,3879.000
NetCashProvidedByUsedInFinancingActivities,-12373.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-12373.000
NetCashProvidedByUsedInOperatingActivities,17084.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,17084.000
NetIncomeLoss,-104547.000
OperatingIncomeLoss,-102010.000
ProceedsFromIssuanceOfCommonStock,100.000
RepaymentsOfNotesPayable,12473.000
ResearchAndDevelopmentExpense,217052.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,45000000.000
