,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,193939.000,196439.000,196464.000,198464.000,162750.000,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,36797.000,68296.000,111962.000,74500.000,78311.000,5740.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,56542.000,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,92044.000,69896.000,162054.000,147114.000,96748.000,77205.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,8292.000,9989.000,10145.000,,13402.000,
AdditionalPaidInCapital,,,,,,19412954.000,19709182.000,19825545.000,19977646.000,20352528.000,20501153.000
AdditionalPaidInCapitalCommonStock,5329093.000,5329093.000,5631707.000,5631707.000,5631707.000,,,,,,
Assets,250314.000,250314.000,,,,9088381.000,9164882.000,9271462.000,9459787.000,9635999.000,10518846.000
AssetsCurrent,250314.000,250314.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,314.000,250314.000,,,0.000,1281464.000,1052504.000,816640.000,609826.000,366024.000,2131685.000
CashEquivalentsAtCarryingValue,,,,,,0.000,0.000,0.000,,,
CashFDICInsuredAmount,,,,,,1032000.000,802500.000,567000.000,360000.000,110000.000,1900000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,8450000.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,250000.000,250000.000,250000.000,,,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1619444.000,1619444.000,1619444.000,1619444.000,1619444.000,17080850.000,17132100.000,17135850.000,17181375.000,17210318.000,17286034.000
CommonStockSharesOutstanding,1619444.000,1619444.000,1619444.000,1619444.000,1619444.000,17080850.000,17132100.000,17135850.000,17181375.000,17210318.000,17286034.000
CommonStockValue,1619.000,1619.000,1619.000,1619.000,1619.000,17081.000,17132.000,17136.000,17181.000,17210.000,17286.000
ConvertibleNotesPayable,,,,,,500000.000,500000.000,500000.000,500000.000,500000.000,500000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,5.000,5.000,5.000,5.000,,
DeferredIncomeTaxLiabilities,,,,,,152248.000,,,,414166.000,
DeferredRentAssetNetCurrent,,,,,,367013.000,493375.000,609739.000,797657.000,1006171.000,1186139.000
DeferredRentReceivablesNet,,,,,,8909.000,11879.000,13406.000,14934.000,16462.000,
DeferredRevenue,,,,,,,,,,4750.000,4500.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,1885666.000,,,,,,
DeferredTaxAssetsGross,,,,,,1057973.000,,,,1296400.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,1057973.000,,,,1296400.000,
DeferredTaxAssetsValuationAllowance,,,,,-1885666.000,905725.000,,,,882234.000,
DepositAssets,,,,,,,,,,,20000.000
Deposits,,,,,,62440.000,67214.000,85713.000,91963.000,21964.000,3364.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,5556848.000,5559348.000,5579790.000,5581790.000,5546076.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,1140891.000,
DueToRelatedPartiesCurrent,48151.000,48151.000,,,,,,,,,
EscrowDeposit,,,,,,46072.000,18471.000,85221.000,106971.000,,
FurnitureAndFixturesGross,,,,,,12225.000,12225.000,12225.000,,,
Liabilities,242090.000,244590.000,196464.000,198464.000,162750.000,3347823.000,3364698.000,3527771.000,3490368.000,3457314.000,3302793.000
LiabilitiesAndStockholdersEquity,250314.000,250314.000,,,,9088381.000,9164882.000,9271462.000,9459787.000,9635999.000,10518846.000
LongTermInvestmentsAndReceivablesNet,480000.000,,,,,,,,,,
MortgageLoansOnRealEstateDelinquentPrincipalOrInterestAcquiredFromAffiliates,,,,,,,,,,157500.000,32291.000
NotesReceivableRelatedParties,,,,,,,,,,,58258.000
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,58258.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,42275.000,,,,8554.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,33721.000,,,,8554.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,8554.000,,,,,
OperatingLossCarryforwards,,,,,,2612280.000,,,,3201000.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,238937.000,,,,23491.000,
PreferredStockLiquidationPreference,,,,,,1.000,1.000,1.000,1.000,1.000,1.000
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesOutstanding,,,,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockValue,,,,,,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,105684.000,98933.000,55167.000,165565.000,140010.000,120974.000
PropertyPlantAndEquipmentGross,,,,,,54780.000,54780.000,51080.000,,53614.000,
PropertyPlantAndEquipmentNet,,,,,,46488.000,44791.000,40935.000,41851.000,40212.000,41073.000
RealEstateHeldforsale,,,,,,,,,,1140891.000,
RentalProperties,,,,,,7224593.000,7436771.000,7642196.000,7714825.000,6878584.000,6975143.000
RetainedEarningsAccumulatedDeficit,,,,,,-13691477.000,-13928130.000,-14100990.000,-14027408.000,-14193053.000,-13304386.000
SecuredDebt,,,,,,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,
SecurityDeposit,,,,,,8158.000,8158.000,8158.000,8158.000,8158.000,5574.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,325000.000,450000.000,525000.000,650000.000,800000.000,925000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,1.000,1.000,1.000,1.000,1.000,1.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,5642000.000,1987500.000,500000.000,1412500.000,625000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,1550000.000,1300000.000,1250000.000,1250000.000,1250000.000,1250000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,1.000,1.000,1.000,1.000,1.000,1.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,5642000.000,1987500.000,260000.000,904000.000,462500.000
StockholdersEquity,8224.000,5724.000,-196464.000,-198464.000,-198464.000,5740558.000,5800184.000,5743691.000,5969419.000,6178685.000,7216053.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8224.000,5724.000,,,,5740558.000,5800184.000,5743691.000,5969419.000,6178685.000,7216053.000
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,5588750.000,,,,,,
ValuationAllowanceForImpairmentOfRecognizedServicingAssetsBalance,1020000.000,1020000.000,,,,,,,,,
WarrantsAndRightsOutstanding,234360.000,234360.000,,,,,,,,,
