,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,85995000.000,108035000.000,116397000.000,115832000.000,123382000.000,95562000.000,89635000.000,83937000.000,88800000.000
AccountsReceivableNetCurrent,87469000.000,100317000.000,109428000.000,72085000.000,68998000.000,55303000.000,56044000.000,52548000.000,57150000.000
AccrualForEnvironmentalLossContingenciesGross,,,,461000000.000,,,,369400000.000,
AccruedLiabilitiesCurrent,114686000.000,162753000.000,162897000.000,160822000.000,130839000.000,105205000.000,145779000.000,131648000.000,78196000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,20679000.000,,,,22903000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1942215000.000,,,,1844429000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,216000.000,,,,176000.000,
AdditionalPaidInCapitalCommonStock,,,,2178775000.000,,,,2167796000.000,
Assets,2892474000.000,2889134000.000,2891378000.000,2939214000.000,2927417000.000,2786669000.000,2751284000.000,2677122000.000,2691042000.000
AssetsCurrent,967331000.000,904820000.000,798076000.000,686907000.000,550324000.000,393464000.000,300962000.000,213146000.000,198759000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,473000.000,1367000.000,473000.000,682000.000,848000.000,735000.000,797000.000,2013000.000,737000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,2989000.000,2989000.000,2989000.000,439000.000,439000.000,439000.000,439000.000,439000.000,439000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,-1942215000.000,,,,1844429000.000,
CapitalizedCostsMineralInterestsInProvedProperties,,,,2548305000.000,,,,2276480000.000,
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,1575807000.000,,,,1962441000.000,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative,,,,,,,,1134700000.000,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,4124111000.000,,,,4238921000.000,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,2181896000.000,,,,2394492000.000,
CapitalizedExploratoryWellCosts,,,,689661000.000,,,,1121351000.000,
CashAndCashEquivalentsAtCarryingValue,836669000.000,765320000.000,642273000.000,568763000.000,431735000.000,287144000.000,191934000.000,114867000.000,103674000.000
CommonStockParOrStatedValuePerShare,,,,0.010,,,,0.010,
CommonStockSharesAuthorized,,,,300000000.000,,,,300000000.000,
CommonStockSharesIssued,,,,163940835.000,,,,164754966.000,
CommonStockSharesOutstanding,,,,163940835.000,,,,164754966.000,
CommonStockValue,,,,1639000.000,,,,1648000.000,
ConvertibleLongTermNotesPayable,185782000.000,186309000.000,186836000.000,187363000.000,187890000.000,188416000.000,188943000.000,189470000.000,189997000.000
ConvertibleNotesPayableCurrent,74720000.000,74720000.000,6543000.000,66223000.000,66861000.000,67498000.000,345000.000,67832000.000,67832000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,146.145,,,,146.145,,
DebtInstrumentFaceAmount,,,,300000000.000,,,,,
DeferredCosts,,,,,10137000.000,9736000.000,9023000.000,7696000.000,6389000.000
DeferredFinanceCostsNoncurrentGross,,,,29004000.000,,,,29103000.000,
DeferredFinanceCostsNoncurrentNet,8777000.000,9399000.000,8863000.000,8325000.000,,,,6200000.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,271073000.000,,,,349479000.000,
DeferredTaxAssetsOther,,,,2403000.000,,,,7716000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,44311000.000,,,,50033000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,120449000.000,,,,92055000.000,
DeferredTaxAssetsValuationAllowance,,,,459386000.000,,,,494657000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,-21150000.000,,,,4626000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,,,1453000.000,,,,933000.000,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.042,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,0.000,,,,,
DefinedBenefitPlanBenefitObligation,,,,-4155000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,1400000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,300000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,400000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,500000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,400000.000,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,500000.000,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,0.000,,,,,
DefinedBenefitPlanFundedStatusOfPlan,,,,-4155000.000,,,,,
