,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8645.000,,2500.000,,1800.000,4945.000,650.000,650.000,9492.000,650.000,650.000,293633.000,381289.000,506254.000,330118.000
AccruedLiabilitiesCurrent,,16750.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,280413.000
AdditionalPaidInCapitalCommonStock,499500.000,499500.000,514485.000,514485.000,514485.000,514485.000,514485.000,514485.000,514485.000,514485.000,514485.000,2911560.000,2925403.000,3031619.000,3365991.000
Assets,445848.000,406827.000,359536.000,332864.000,318147.000,293066.000,282035.000,269481.000,266016.000,249556.000,233244.000,2719184.000,2539846.000,2478276.000,2451722.000
AssetsCurrent,445848.000,406827.000,359536.000,332864.000,318147.000,293066.000,282035.000,269481.000,266016.000,249556.000,233244.000,130739.000,8745.000,4519.000,35309.000
AssetsNoncurrent,,,,,,,,,,,,2588445.000,2531101.000,2473757.000,2416413.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,,,,,,2293710.000
Cash,445848.000,406827.000,345255.000,332864.000,318147.000,288066.000,278535.000,267481.000,265516.000,249556.000,233244.000,123757.000,8745.000,4519.000,35309.000
ClassOfWarrantOrRightOutstanding,,,,,5000000.000,5000000.000,5000000.000,,,,,,,,
CommonStockNoParValue,0.000,0.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87160000.000,87210000.000,87685000.000,91685000.000
CommonStockSharesOutstanding,87060000.000,87060000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87210000.000,87160000.000,87210000.000,87685000.000,91685000.000
CommonStockValue,,,8721.000,8721.000,8721.000,8721.000,8721.000,8721.000,8721.000,8721.000,8721.000,8716.000,8721.000,8769.000,9168.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,51200.000,132400.000,155300.000,182900.000,201900.000,223300.000,241100.000,261900.000,283300.000,431923.000,528876.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,163700.000,339400.000,398200.000,445300.000,494200.000,572400.000,572400.000,676900.000,734700.000,1004000.000,1355679.000,,
DeferredTaxAssetsValuationAllowance,,,-51200.000,132400.000,155300.000,182900.000,201900.000,223300.000,241100.000,261900.000,283300.000,391848.000,528876.000,668422.000,738027.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-71003.000,-118129.000,166170.000,339406.000,398182.000,468667.000,517621.000,572414.000,626980.000,676858.000,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,10000.000,10000.000,10000.000,10000.000
EmployeeRelatedLiabilitiesCurrent,,,,161475.000,201844.000,242212.000,282581.000,322950.000,363319.000,403688.000,444056.000,499612.000,562112.000,624612.000,62500.000
Goodwill,,,,,,,,,,,,345711.000,345711.000,345711.000,345711.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,,,2242734.000,2185390.000,2128046.000,2070701.000
LiabilitiesAndStockholdersEquity,445848.000,406827.000,359536.000,332864.000,318147.000,293066.000,282035.000,269481.000,266016.000,249556.000,233244.000,2719184.000,2539846.000,2478276.000,2451722.000
