,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-46765.000,,,,-47399.000
AllocatedShareBasedCompensationExpense,,700000.000,600000.000,,700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2700000.000,2.400,,2.200
CashAndCashEquivalentsPeriodIncreaseDecrease,-3120206.000,,,,2706276.000
ComprehensiveIncomeNetOfTax,-2336087.000,-1256623.000,-4801416.000,2233925.000,-817224.000
CostOfServices,1659963.000,1654401.000,1450036.000,1443821.000,1383621.000
CostsAndExpenses,21320422.000,20938824.000,23132403.000,21172991.000,24161760.000
DepreciationDepletionAndAmortization,357875.000,,,,373812.000
EarningsPerShareBasic,-0.120,-0.080,-0.250,0.120,-0.060
EarningsPerShareDiluted,-0.120,-0.080,-0.250,0.120,-0.060
EffectOfExchangeRateOnCashAndCashEquivalents,24447.000,,,,-46092.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.144
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-10100.000,,,,0.000
FairValueAssetsMeasuredOnRecurringBasisChangeInUnrealizedGainLossIncludedInOtherIncome,,,,,28000.000
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputTranserfsNet,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchases,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements,,,,,100000.000
GeneralAndAdministrativeExpense,3151967.000,2941484.000,2780000.000,2015583.000,4029756.000
GrossProfit,,11584000.000,6785000.000,,13071000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2219814.000,-1453504.000,-4315625.000,2302314.000,-1299423.000
IncomeTaxExpenseBenefit,71978.000,18143.000,358891.000,35518.000,-187695.000
IncomeTaxesPaid,-140000.000,,,,46806.000
IncreaseDecreaseInAccountsPayable,-439358.000,,,,1208892.000
IncreaseDecreaseInAccountsReceivable,-342222.000,,,,1573749.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,45744.000,,,,-194532.000
IncreaseDecreaseInAccruedLiabilities,-5000372.000,,,,879726.000
IncreaseDecreaseInDeferredRevenue,-243235.000,,,,53481.000
IncreaseDecreaseInInventories,1661853.000,,,,-862472.000
IncreaseDecreaseInOtherCurrentAssets,722576.000,,,,429212.000
IncreaseDecreaseInOtherNoncurrentAssets,0.000,,,,
InterestIncomeExpenseNet,89003.000,85989.000,91505.000,78495.000,76593.000
LicenseAndServicesRevenue,555556.000,666664.000,42521.000,35019.000,57660.000
MarketableSecuritiesUnrealizedGainLoss,-24827.000,,,,18092.000
NetCashProvidedByUsedInFinancingActivities,-7850.000,,,,122652.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-7850.000,,,,122652.000
NetCashProvidedByUsedInInvestingActivities,5718952.000,,,,1495546.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5718952.000,,,,1495546.000
NetCashProvidedByUsedInOperatingActivities,-8855755.000,,,,1134170.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8855755.000,,,,1134170.000
NetIncomeLoss,-2291792.000,-1471647.000,-4674516.000,2266796.000,-1111728.000
NumberOfOperatingSegments,,2.000,2.000,,2.000
NumberOfReportableSegments,,2.000,2.000,,2.000
OperatingExpenses,,12853000.000,11442000.000,,14010000.000
