,2012-01-29,2013-02-03,2014-02-02
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1099000.000,1207000.000
AdvertisingExpense,,28502000.000,27475000.000
AllocatedShareBasedCompensationExpense,,1099000.000,1207000.000
AmortizationOfFinancingCosts,,2241000.000,2234000.000
AmortizationOfFinancingCostsAndDiscounts,,2528000.000,2572000.000
AmortizationOfIntangibleAssets,,1500000.000,1404000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,2433000.000,1963000.000
ComprehensiveIncomeNetOfTax,,18012000.000,12077000.000
CostOfRevenue,,119117000.000,125014000.000
CostsAndExpenses,,564353000.000,584540000.000
CurrentFederalTaxExpenseBenefit,,2845000.000,3531000.000
CurrentForeignTaxExpenseBenefit,,361000.000,97000.000
CurrentStateAndLocalTaxExpenseBenefit,,331000.000,1755000.000
DebtIssuanceCosts,,1500000.000,
DeferredIncomeTaxExpenseBenefit,,-10895000.000,1849000.000
DefinedContributionPlanCostRecognized,,382000.000,370000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.060,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.500
Depreciation,,61957000.000,64933000.000
DepreciationAndAmortization,,63457000.000,66337000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.691,0.366
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.948,0.012
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.003,0.013
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.087,0.041
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.167,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.019,0.070
EffectiveIncomeTaxRateReconciliationTaxCredits,,-0.242,-0.123
FoodAndBeverageCostOfSales,,73019000.000,77577000.000
FoodAndBeverageRevenue,,298421000.000,310111000.000
GainLossOnSaleOfPropertyPlantEquipment,,-2638000.000,-2631000.000
GeneralAndAdministrativeExpense,,40356000.000,36440000.000
GoodwillTranslationAdjustments,,-8000.000,150000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,10639000.000,19728000.000
IncomeTaxExpenseBenefit,,-7358000.000,7232000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,269000.000,
