,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,4466.000,351.000,3502.000,3693.000,2479.000,7482.000,3298.000,7674.000,7182.000,8075.000,20000.000
AccruedLiabilitiesCurrent,0.000,0.000,0.000,0.000,1500.000,,,,,,,,,,,
AdditionalPaidInCapital,,,,,,-11265.000,,-11265.000,-11265.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,-11265.000,,,-11265.000,-11265.000,-11265.000,-11265.000,27592.000,27592.000,27592.000
AdditionalPaidInCapitalPreferredStock,0.000,1235.000,17195.000,17195.000,17195.000,,,,,,,,,,,
Assets,571.000,1284.000,7850.000,3312.000,1770.000,,,,,,,,,205456.000,177631.000,144881.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,9000.000,6000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,9000.000,6000.000
CashAndCashEquivalentsAtCarryingValue,571.000,1284.000,7850.000,3312.000,1770.000,,,,,,,,,205456.000,165481.000,140381.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,5000000.000,5065000.000,5905000.000,5905000.000,5905000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000
CommonStockSharesOutstanding,5000000.000,5065000.000,5905000.000,5905000.000,5905000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000,35430000.000
CommonStockValue,5000.000,5065.000,5905.000,5905.000,5905.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000,35430.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,162762.000,167619.000,172476.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,,,,,200000.000,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,38857.000,38857.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,3.500,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,200000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,0.120,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,0.120
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,37238.000,32381.000,27524.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,14315.000,,,,23785.000,,,,46126.000,63069.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,14315.000,,,,23785.000,,,,46126.000,63069.000
DueToRelatedPartiesCurrent,,,,,,4786.000,17587.000,25652.000,31817.000,38309.000,38309.000,52297.000,53797.000,66397.000,74579.000,74879.000
DueToRelatedPartiesNoncurrent,2900.000,2900.000,2900.000,2835.000,2835.000,,,,,,,,,,,
Liabilities,2900.000,2900.000,2900.000,2835.000,4335.000,9252.000,17938.000,29154.000,35510.000,40788.000,45791.000,55595.000,61471.000,236341.000,250273.000,267355.000
LiabilitiesAndStockholdersEquity,571.000,1284.000,7850.000,3312.000,1770.000,0.000,,0.000,0.000,0.000,,,,205456.000,177631.000,144881.000
LiabilitiesCurrent,,,,,,,,,,,,,,73579.000,82654.000,94879.000
OperatingLossCarryforwards,,,,,,,42103.000,,,,69956.000,,,,135700.000,185500.000
OtherPrepaidExpenseCurrent,,,,,,,,,,,,,,,12150.000,
PreferredStockParOrStatedValuePerShare,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,,,,,4500.000
RetainedEarningsAccumulatedDeficit,-7329.000,-7916.000,-18150.000,-22623.000,-25665.000,-33417.000,-42103.000,-53319.000,-59675.000,-64953.000,-69956.000,-79760.000,-85636.000,-93907.000,-135664.000,-185496.000
SharePrice,,,,,,,,,,,,,,,,3.500
StockholdersEquity,,,,,,,-17938.000,,,,-45791.000,-55595.000,-61471.000,-30885.000,-72642.000,-122474.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2329.000,-1616.000,4950.000,477.000,-2565.000,-9252.000,,-29154.000,-35510.000,-40788.000,,,,-30885.000,-72642.000,-122474.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,5000000.000,5030385.000,0.000,,,,,,,,,,,,,
