,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,151710.000,130210.000,105058.000,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,52197.000,,,,,,,,,
AccountsPayableCurrent,2488.000,660323.000,478883.000,,,390208.000,389429.000,208866.000,203069.000,200758.000,214639.000,57045.000
AccountsPayableOtherCurrent,,,,305545.000,487784.000,,,,,,,
AccountsReceivableNet,,,980895.000,1115990.000,1442915.000,1302376.000,1869645.000,1417860.000,1515323.000,3878510.000,8202351.000,
AccountsReceivableNetCurrent,,426340.000,,,,,,,,,,
AccruedLiabilitiesCurrent,250475.000,9006.000,,66026.000,88794.000,69810.000,120344.000,246387.000,256557.000,141511.000,208553.000,30000.000
AccruedSalariesCurrent,31446.000,46079.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6021.000,14973.000,-40002.000,-80232.000,-115403.000,-148677.000,-179892.000,-274650.000,-370742.000,-494422.000,-610615.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,283.000,-382.000,-109.000,31720.000,131802.000,-215124.000,-494638.000,-230584.000,-786171.000,-652232.000,-1131553.000,1458.000
AdditionalPaidInCapital,,,2094936.000,2666582.000,3156183.000,3482583.000,3482583.000,21626775.000,21626775.000,21626775.000,21626775.000,16021164.000
AdditionalPaidInCapitalCommonStock,1131300.000,1782372.000,,,,,,,,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,,,,11050554.000,11050554.000,,,11050554.000
Assets,880670.000,2646609.000,3853619.000,5771461.000,7699703.000,13459945.000,17562536.000,26954464.000,31410972.000,28655229.000,39611043.000,13042386.000
AssetsCurrent,708554.000,2163796.000,3381353.000,5341134.000,6986618.000,12788754.000,16886398.000,24848499.000,29439955.000,13817189.000,24436656.000,
AssetsNoncurrent,172116.000,482813.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,,,,,,,,,,,6123137.000,
Cash,467657.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,469620.000,616773.000,270969.000,1103726.000,2610884.000,9469205.000,13345966.000,21548630.000,26524122.000,6563778.000,13258063.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000
CommonStockSharesOutstanding,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000,49989500.000
CommonStockValue,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000,49990.000
ConvertibleDebt,,,,,,549150.000,539000.000,5435466.000,5276350.000,,,
ConvertiblePreferredStockSharesReservedForFutureIssuance,,,,,,3750000.000,3750000.000,,,,,
CustomerAdvancesAndDepositsCurrent,,522597.000,,,,,,,,,,
CustomerAdvancesCurrent,519006.000,693694.000,,,,,,,,,,
CustomerAdvancesNoncurrent,169829.000,,,,,,,,,,,
DeferredCosts,,,,,,,,212312.000,235705.000,,51898.000,
DeferredRevenueCurrent,12055.000,12145.000,,,,,,,,,,
DeferredTaxAssetsInventory,,,,,26625.000,7695.000,7695.000,2596.000,7069.000,6541.000,,
DeferredTaxAssetsNet,,0.000,,,,,,32810.000,7069.000,6541.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,8013.000,3951.000,40168.000,55509.000,187915.000,187915.000,6333864.000,6394280.000,6492763.000,6547804.000,7203344.000
DeferredTaxAssetsValuationAllowance,,8013.000,-3951.000,-60928.000,-82134.000,-195610.000,-195610.000,-6303650.000,-6394280.000,-6492763.000,-6547804.000,-7203344.000
DepositsAssetsCurrent,52271.000,,,,,,,,,,,
DueFromBanks,1963.000,,,,,,,,,,,
DueFromEmployeesCurrent,322.000,,,,,,,,,,,
EquityMethodInvestments,,,,,,,,,,,,13042386.000
EquityMethodInvestmentsFairValueDisclosure,,,,,,,,,,,,13141799.000
ForeignCurrencyExchangeRateTranslation1,,0.162,,0.163,0.163,0.157,0.154,,,,,
IntangibleAssetsNetExcludingGoodwill,36930.000,6916.000,,,,,,,,,,
InventoryNet,186341.000,1081338.000,1904522.000,2621655.000,2341352.000,1791056.000,1490382.000,1523959.000,1195161.000,581307.000,666200.000,
Investments,,,,,,,,,,,720800.000,
Liabilities,985299.000,1434502.000,,,,,,,,,,
LiabilitiesAndStockholdersEquity,880670.000,2646609.000,3853619.000,5771461.000,7699703.000,13459945.000,17562536.000,26954464.000,31410972.000,28655229.000,39611043.000,13042386.000
LiabilitiesCurrent,815470.000,1434502.000,1326233.000,1656550.000,1479688.000,3374969.000,3668292.000,8821641.000,9328590.000,2921887.000,10403656.000,205725.000
LiabilitiesNoncurrent,169829.000,,,,,,,,,,,
LoansAndLeasesReceivableRelatedParties,,,,72228.000,65061.000,98573.000,115215.000,477199.000,580581.000,907804.000,1731124.000,118680.000
MinorityInterest,-1428.000,0.000,,,,,,,,,,
NoncontrollingInterestInVariableInterestEntity,1428.000,,,,,,,7285620.000,8865443.000,10325828.000,11715445.000,
NoncurrentAssets,,,472266.000,,,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,65061.000,98573.000,115215.000,477199.000,580581.000,907804.000,1731124.000,118680.000
OperatingLeasesFutureMinimumPaymentsDue,667722.000,470080.000,821187.000,1194183.000,1025161.000,2607950.000,1091786.000,1772889.000,1635819.000,11951755.000,11701099.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,114668.000,71298.000,61411.000,255502.000,91401.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,138747.000,183014.000,167587.000,318574.000,165770.000,253860.000,246055.000,1247282.000,1211583.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingAfterYearFive,7287.000,8460.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,118595.000,88938.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,125800.000,94255.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,146594.000,118546.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,154330.000,114303.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,207325.000,215578.000,198298.000,346259.000,196336.000,314510.000,305577.000,253822.000,243097.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,201967.000,268233.000,254136.000,252479.000,250411.000,333814.000,332368.000,255559.000,248244.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,107988.000,175577.000,140682.000,1308179.000,325019.000,489558.000,465291.000,10071204.000,9938004.000,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,50492.000,280483.000,203047.000,126958.000,62849.000,381148.000,286528.000,123888.000,60171.000,
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,115116.000,45578.000,,,,,,,,,,
OperatingLossCarryforwards,,32000.000,16000.000,161000.000,222000.000,833096.000,833096.000,16214870.000,16149615.000,16770502.000,17070000.000,20685000.000
OperatingLossCarryforwardsValuationAllowance,,,,,,215969.000,195610.000,6303650.000,6394280.000,6492763.000,6547804.000,7239616.000
OtherAssetsNotAllowed,,,6529.000,,,,,,,,,
OtherReceivablesNetCurrent,52593.000,29826.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,,,,,,,,,,,
PreferredStockSharesAuthorized,20000000.000,,,,,,,,,,,
PreferredStockSharesIssued,0.000,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,,,,,,,
PrepaidExpenseCurrent,0.000,9519.000,73257.000,145524.000,90890.000,74104.000,29972.000,174010.000,109688.000,2705771.000,2231274.000,
PrepaidExpenseNoncurrent,,,,,,,,,,2993597.000,2500978.000,
PropertyPlantAndEquipmentGross,141207.000,460972.000,473548.000,471545.000,776587.000,771672.000,810394.000,2122627.000,2062716.000,12338865.000,12504977.000,
PropertyPlantAndEquipmentNet,135186.000,445999.000,433546.000,391313.000,661184.000,622994.000,630502.000,1847977.000,1691974.000,11844443.000,11894362.000,
RetainedEarningsAccumulatedDeficit,-1284774.000,-619873.000,242979.000,1114566.000,2457321.000,5968093.000,9636515.000,-11096421.000,-8447536.000,-6420927.000,-3880650.000,-3235951.000
RetainedEarningsAppropriated,,,,252053.000,424719.000,799434.000,1219794.000,497443.000,773881.000,803908.000,827380.000,
StockholdersEquity,-103201.000,1212107.000,2527387.000,4114911.000,6220015.000,10084976.000,13894244.000,18132823.000,22082382.000,25733342.000,29207387.000,12836661.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-104629.000,1212107.000,,,,,,,,,,
TaxesPayableCurrent,,13255.000,352877.000,480539.000,683441.000,1703815.000,1781307.000,1683909.000,1757543.000,1641182.000,2071850.000,
