,2011-09-30,2011-12-31,2012-03-31
AccountsAndOtherReceivablesNetCurrent,54930.000,57070.000,57451.000
AccountsPayableOtherCurrent,1328.000,13920.000,14236.000
AccountsPayableTradeCurrent,849363.000,954739.000,660426.000
AccountsReceivableNetCurrent,5390179.000,5377033.000,6110036.000
AccruedLiabilitiesCurrent,70106.000,70000.000,11400.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,659535.000,785389.000,948128.000
AdditionalPaidInCapitalCommonStock,1640146.000,1720354.000,1800563.000
AdvancesOnInventoryPurchases,31030.000,32932.000,33142.000
Assets,11193638.000,11966096.000,12213648.000
AssetsCurrent,10382307.000,11190692.000,11441899.000
AssetsNoncurrent,,775404.000,771749.000
CashAndCashEquivalentsAtCarryingValue,2605527.000,2810322.000,2473294.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,780000000.000,780000000.000,780000000.000
CommonStockSharesIssued,16659811.000,16659811.000,16659811.000
CommonStockSharesOutstanding,16659811.000,16659811.000,16659811.000
CommonStockValue,16659.000,16659.000,16659.000
CustomerAdvancesCurrent,3189.000,3208.000,3228.000
DueToOfficersOrStockholdersCurrent,283638.000,299938.000,375298.000
EmployeeRelatedLiabilitiesCurrent,113592.000,114263.000,115469.000
FiniteLivedIntangibleAssetsNet,66055.000,63422.000,60794.000
InventoryNet,1683577.000,2001193.000,1953861.000
Liabilities,1925106.000,2068334.000,1766553.000
LiabilitiesAndStockholdersEquity,11193638.000,11966096.000,12213648.000
LiabilitiesCurrent,1925106.000,2068334.000,1766553.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000
PrepaidExpenseCurrent,617064.000,912141.000,814115.000
ProductWarrantyAccrualClassifiedCurrent,223211.000,270718.000,291347.000
PropertyPlantAndEquipmentNet,745276.000,711981.000,710956.000
RetainedEarningsAppropriated,1043916.000,1043916.000,1043916.000
RetainedEarningsUnappropriated,5908276.000,6331443.000,6637828.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1050000.000,1050000.000,1050000.000
SharesIssued,16659811.000,,
ShortTermBorrowings,80000.000,80000.000,80000.000
StockholdersEquity,9268532.000,9897761.000,10447095.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9268532.000,9897762.000,10447095.000
TaxesPayableCurrent,300678.000,261549.000,215148.000
