,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,145000.000,0.000,,,292000.000,15000.000,11000.000
AllocatedShareBasedCompensationExpense,,,,310000.000,309000.000,,254000.000,247000.000,231000.000,68000.000,495000.000,279000.000,278000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,818000.000,72000.000,,85000.000,180000.000,36000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,173000.000,86000.000,,1222000.000,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,-498000.000,548000.000,,115000.000,1823000.000,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,30000.000,,,,-226000.000,,,,55000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1043322.000,1041122.000,,928112.000,235630.000,234430.000,-1173542.000,110340.000,223280.000,110040.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,59976000.000,,,,23550000.000,,,,54457000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,0.050,0.050
ComprehensiveIncomeNetOfTax,,,,,,,,,,,3847000.000,5743000.000,3014000.000
DeferredIncomeTaxExpenseBenefit,,,2536000.000,,,,2741000.000,,,,2042000.000,,
DepreciationAndAmortization,,,84000.000,,,,85000.000,,,,96000.000,,
EarningsPerShareBasic,0.120,0.120,0.130,0.110,0.100,0.140,0.160,0.140,0.120,0.190,0.170,0.260,0.190
EarningsPerShareDiluted,0.120,0.120,0.130,0.110,0.100,0.140,0.160,0.140,0.120,0.190,0.170,0.260,0.190
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,145000.000,,,,292000.000,,
FederalDepositInsuranceCorporationPremiumExpense,956000.000,327000.000,631000.000,604000.000,581000.000,536000.000,505000.000,306000.000,318000.000,322000.000,249000.000,276000.000,192000.000
FederalHomeLoanBankAdvancesActivityForYearAverageBalanceOfAgreementsOutstanding,,,,10500000.000,9511000.000,,,,,,,,
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateForYear,,,,0.042,0.043,,,,,,,,
FeesAndCommissionsMortgageBanking,462000.000,437000.000,207000.000,254000.000,332000.000,376000.000,371000.000,286000.000,455000.000,355000.000,279000.000,313000.000,277000.000
ForeclosedRealEstateExpense,554000.000,121000.000,460000.000,479000.000,883000.000,324000.000,-986000.000,-346000.000,212000.000,284000.000,201000.000,298000.000,117000.000
GainLossOnSaleOfOtherAssets,,,,,,,,,,,72000.000,,
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,196000.000
GeneralInsuranceExpense,138000.000,139000.000,145000.000,145000.000,143000.000,146000.000,152000.000,150000.000,153000.000,163000.000,147000.000,150000.000,150000.000
ImpairmentOfInvestments,,96000.000,157000.000,,,,366000.000,325000.000,273000.000,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5207000.000,5844000.000,5948000.000,5086000.000,4978000.000,6517000.000,6966000.000,6343000.000,5157000.000,7683000.000,6836000.000,10108000.000,7268000.000
IncomeTaxExpenseBenefit,2321000.000,2771000.000,2694000.000,2326000.000,2300000.000,2987000.000,3075000.000,2804000.000,2300000.000,3476000.000,2994000.000,4370000.000,3088000.000
IncomeTaxesPaidNet,,,350000.000,,,,145000.000,,,,75000.000,,
IncreaseDecreaseInDeposits,,,-62371000.000,,,,-44404000.000,,,,21740000.000,,
IncreaseDecreaseInInterestPayableNet,,,471000.000,,,,443000.000,,,,-801000.000,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,1199000.000,,,,-174000.000,,,,184000.000,,
IncreaseDecreaseInOutstandingChecksOperatingActivities,,,127000.000,,,,-3011000.000,,,,-2650000.000,,
IncreaseDecreaseInReceivables,,,-272000.000,,,,-231000.000,,,,-32000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,959.000,978.000,,22255.000,79906.000,135866.000,-138431.000,229050.000,224696.000,243523.000
InformationTechnologyAndDataProcessing,125000.000,111000.000,103000.000,98000.000,83000.000,86000.000,91000.000,83000.000,97000.000,84000.000,108000.000,102000.000,107000.000
