,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-1320000.000,,,,41368000.000,,,,-2000.000,,,,,,,,
AffiliateCosts,,,,,,,,,,3410000.000,4312000.000,,5155000.000,5172000.000,5199000.000,5057000.000,5301000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,-332000.000,,,,-514000.000,,,,-440000.000
AmortizationOfFinancingCosts,,,,,,,,,480000.000,,,,1139000.000,,,,1277000.000
AmortizationOfIntangibleAssets,,,,,234000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,11074.000,,,,519482.000,,,,776179.000,,,,775033.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,-247000.000,,,,-3163000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,1644000.000,,,,58554000.000,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,118000.000,533000.000,,404000.000,2599000.000,17884000.000,12736000.000,1999000.000,3188000.000,3315000.000,6177000.000,42000.000,2059000.000,958000.000,104000.000,2845000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,,,37000.000,,6000.000,219000.000,-83000.000,-4000.000,0.000
CapitalLeasesIncomeStatementInterestExpense,,,,,,,,,21000.000,21000.000,21000.000,37000.000,21000.000,21000.000,21000.000,37000.000,21000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,-83959000.000,,,,12035000.000,,,,62453000.000
CashPeriodIncreaseDecrease,0.000,,,,294507000.000,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,0.420,0.430,,0.420,0.430,0.430,0.420,0.420
ComprehensiveIncomeNetOfTax,-47000.000,-116000.000,-399000.000,341000.000,-582000.000,-4147000.000,-20059000.000,-12427000.000,-5175000.000,-13796000.000,-16285000.000,-6954000.000,-1562000.000,-2957000.000,-8707000.000,-7642000.000,-6139000.000
Depreciation,,,,,623000.000,,,,,,,,,,,,
DepreciationAndAmortization,,16000.000,381000.000,,857000.000,2381000.000,7391000.000,18260000.000,29448000.000,33583000.000,34162000.000,23731000.000,24615000.000,24283000.000,27347000.000,22641000.000,20483000.000
DepreciationDepletionAndAmortization,,,,,,,,,29448000.000,,,,24615000.000,,,,20483000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,,,,,,,,,-64000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,1000.000,88000.000,,294000.000,735000.000,4202000.000,21486000.000,27477000.000,28629000.000,33506000.000,35961000.000,38792000.000,40694000.000,44041000.000,48550000.000,42611000.000
Dividends,,,,,5811000.000,,,,35352000.000,,,,36633000.000,,,,37583000.000
EarningsPerShareBasicAndDiluted,,-0.310,-0.160,,-0.040,-0.120,-0.280,-0.300,-0.060,-0.160,-0.190,-0.080,-0.020,-0.030,-0.100,-0.090,-0.070
GainLossOnInvestments,,,,,,,,,286000.000,0.000,160000.000,0.000,0.000,0.000,56000.000,0.000,
GainLossOnSaleOfDerivatives,,,,,,,,,286000.000,0.000,160000.000,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,,286000.000,,,,0.000,,,,
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,,,,,,,,,,,,,,,,,-35000.000
GainsLossesOnSalesOfInvestmentRealEstate,,,,,,,,,,,,,,,1330000.000,,
GeneralAndAdministrativeExpense,47000.000,8000.000,49000.000,5000.000,412000.000,579000.000,1221000.000,1329000.000,2599000.000,2533000.000,2442000.000,2159000.000,3987000.000,2416000.000,2874000.000,2828000.000,4157000.000
GrossProfit,,,,,,,7616000.000,,29644000.000,30887000.000,30524000.000,30862000.000,36717000.000,34944000.000,31563000.000,27127000.000,32004000.000
HealthCareOrganizationResidentServiceRevenue,,,,,,,164000.000,,3353000.000,3594000.000,3784000.000,130170000.000,45202000.000,45454000.000,46428000.000,46093000.000,46489000.000
ImpairmentOfRealEstate,,,,,,,,,,,,,,389000.000,0.000,,35000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-5216000.000,-13545000.000,-16562000.000,-9615000.000,-2044000.000,-4011000.000,-8433000.000,-8566000.000,-6362000.000
IncomeTaxExpenseBenefit,,,,,,,,,29000.000,-47000.000,-369000.000,-2591000.000,-483000.000,-992000.000,260000.000,-869000.000,-195000.000
IncomeTaxesPaid,,,,,,,,,44000.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,44000.000,,,,228000.000,,,,2796000.000,,,,2707000.000,,,,1893000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,3161000.000,,,,1419000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,31000.000,,,,1032000.000,,,,384000.000,,,,1325000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,-743000.000,,,,3839000.000,,,,-1699000.000,,,,1634000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,,,,,,,,,,,-348000.000,,,,426000.000
InterestExpense,,,,,3000.000,742000.000,1418000.000,1396000.000,1373000.000,2384000.000,3081000.000,3518000.000,4984000.000,4876000.000,4923000.000,5098000.000,5482000.000
InterestPaid,,,,,,,,,1229000.000,,,,4543000.000,,,,4977000.000
InvestmentIncomeNet,,,,,,,275000.000,,273000.000,666000.000,66000.000,-423000.000,22000.000,21000.000,2000.000,,1000.000
LeaseAndRentalExpense,,,,,,,,,100000.000,100000.000,100000.000,100000.000,200000.000,200000.000,200000.000,200000.000,200000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,,,,,,,,178000.000,,,,172000.000,,,,169000.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,313792000.000,,,,-19190000.000,,,,-4364000.000,,,,48405000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,313792000.000,,,,-19190000.000,,,,-4364000.000,,,,48405000.000
NetCashProvidedByUsedInInvestingActivities,,,,,-20586000.000,,,,-89508000.000,,,,-9685000.000,,,,-4585000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-20586000.000,,,,-89508000.000,,,,-9685000.000,,,,-4585000.000
NetCashProvidedByUsedInOperatingActivities,0.000,,,,1301000.000,,,,24739000.000,,,,26084000.000,,,,18633000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,,,1301000.000,,,,24739000.000,,,,26084000.000,,,,18633000.000
NetIncomeLoss,-47000.000,-116000.000,-399000.000,341000.000,-582000.000,-4147000.000,-20023000.000,-12960000.000,-5245000.000,-13498000.000,-16108000.000,-6890000.000,-1555000.000,-3000000.000,-8664000.000,-7655000.000,-6139000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,-25000.000,-77000.000,-85000.000,-32000.000,-6000.000,-19000.000,-29000.000,-42000.000,-28000.000
NonoperatingIncomeExpense,,,,,-2000.000,-722000.000,-1143000.000,-949000.000,-814000.000,-1718000.000,-2855000.000,-3941000.000,-4962000.000,-4855000.000,-3535000.000,-5065000.000,-5545000.000
OperatingExpenses,47000.000,143000.000,1051000.000,797000.000,1967000.000,6294000.000,30698000.000,53811000.000,61523000.000,71343000.000,77737000.000,72497000.000,72591000.000,75013000.000,80419000.000,79180000.000,75432000.000
OperatingIncomeLoss,,,,,-580000.000,-3425000.000,-18880000.000,-11446000.000,-4402000.000,-11827000.000,-13707000.000,-5674000.000,2918000.000,844000.000,-4898000.000,,-817000.000
OperatingLeasesIncomeStatementLeaseRevenue,,26000.000,564000.000,,1127000.000,2314000.000,10620000.000,38043000.000,50638000.000,53195000.000,56722000.000,-67337000.000,26592000.000,26412000.000,24980000.000,25391000.000,24022000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,331000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,45000.000,,,,-7000.000,,,,
OtherNonoperatingIncome,,,,,1000.000,20000.000,275000.000,439000.000,273000.000,666000.000,66000.000,-423000.000,22000.000,21000.000,2000.000,2000.000,1000.000
PaymentsForAdvanceToAffiliate,,,,,,,,,0.000,,,,,,,,
PaymentsForDepositsOnRealEstateAcquisitions,,,,,2246000.000,,,,3000000.000,,,,2000000.000,,,,600000.000
PaymentsForDerivativeInstrumentFinancingActivities,,,,,,,,,,,,,,,,,67000.000
PaymentsForRepurchaseOfCommonStock,,,,,40000.000,,,,1292000.000,,,,12015000.000,,,,27518000.000
PaymentsOfDividends,,,,,1925000.000,,,,16009000.000,,,,17510000.000,,,,20215000.000
PaymentsOfDividendsMinorityInterest,,,,,,,,,178000.000,200000.000,200000.000,120000.000,,200000.000,200000.000,,
PaymentsOfFinancingCosts,,,,,1285000.000,,,,594000.000,,,,3000.000,,,,2475000.000
PaymentsOfStockIssuanceCosts,37000.000,,,,40556000.000,,,,629000.000,,,,0.000,,,,
PaymentsToAcquireAvailableForSaleSecurities,,,,,,,,,49000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,1088000.000,,,,1813000.000,,,,1141000.000
PaymentsToAcquireRealEstate,,,,,18340000.000,,,,90553000.000,,,,5872000.000,,,,2844000.000
ProceedsFromContributionsFromAffiliates,37000.000,,,,-484000.000,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,358082000.000,,,,6000.000,,,,0.000,,,,
ProceedsFromLinesOfCredit,,,,,,,,,,,,,30000000.000,,,,99439000.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,,,,,,,-208000.000,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,4207000.000,,,,0.000,,,,
ProfitLoss,,,,,,,,,-5220000.000,-13421000.000,-16193000.000,-7126000.000,-1561000.000,-3019000.000,-8693000.000,-7697000.000,-6167000.000
ProvisionForDoubtfulAccounts,,,,,,,,,667000.000,,,,386000.000,,,,3510000.000
RealEstateRevenueNet,,,,,,,,,,,,,,75638000.000,75604000.000,,74615000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,,286000.000,,,,,,,,
RepaymentsOfSecuredDebt,,,,,,,,,286000.000,,,,4664000.000,,,,590000.000
Revenues,0.000,27000.000,652000.000,1138000.000,1387000.000,2869000.000,11818000.000,42365000.000,57121000.000,59516000.000,64030000.000,66823000.000,75509000.000,75857000.000,75521000.000,75679000.000,74615000.000
SalesRevenueNet,0.000,27000.000,652000.000,1138000.000,1387000.000,2869000.000,11818000.000,42365000.000,57121000.000,59516000.000,64030000.000,66823000.000,75509000.000,75857000.000,75521000.000,75679000.000,74615000.000
ShareBasedCompensation,3000.000,,,,9000.000,,,,1000.000,,,,15000.000,,,,14000.000
StockIssuedDuringPeriodSharesDividendReinvestmentPlan,,,,,,,,,800000.000,,,,800000.000,,,,800000.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,,,,,2047000.000,,,,19235000.000,,,,19120000.000,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,364356000.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,3000.000,,,,9000.000,,,,1000.000,,,,15000.000,,,,14000.000
StockRepurchasedDuringPeriodValue,,,,,,,,,1703000.000,,,,163000.000,,,,27518000.000
