,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-21127.000,,,,-28671.000,,,,-1648.000,,,,-37485.000,,
Depreciation,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000,7237.000
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,,,,,,177469.000,,171879.000,183073.000,177885.000,,122822.000,,
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,,,,,,,,20.280,,19.640,20.920,20.330,,14.040,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsDeclared,,,,,167972.000,,149686.000,,,,,,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,,,,19.190,,17.100,,,,,,,,,,
GeneralAndAdministrativeExpense,12724.000,15722.000,37824.000,14192.000,10178.000,14135.000,39227.000,14860.000,11975.000,13962.000,40010.000,15493.000,23188.000,24561.000,57683.000,49896.000,38870.000
GeneralPartnersCapitalAccountDistributionAmount,,,,1699.000,1697.000,,1512.000,,1793.000,,1736.000,1849.000,1797.000,,1241.000,,
IncreaseDecreaseInAccountsPayable,,,-5839.000,,,,6665.000,,,,19174.000,,,,8706.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,-248.000,,,,1276.000,,,,1917.000,,,,-21361.000,,
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,2334.000,,,,4624.000,,,,2616.000,,,,4101.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,-98.000,,,,-80.000,,
IncreaseDecreaseInOtherOperatingAssets,,,336.000,,,,-1.000,,,,,,,,,,
InvestmentIncomeInterest,62.000,59.000,59.000,63.000,63.000,65.000,61.000,68.000,67.000,67.000,70.000,69.000,75.000,69.000,62.000,51.000,64.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,,,,,-173188.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,,,,,-173188.000,,
NetCashProvidedByUsedInOperatingActivities,,,133121.000,,,,145473.000,,,,168532.000,,,,135703.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,133121.000,,,,145473.000,,,,168532.000,,,,135703.000,,
NetIncomeLoss,164789.000,163485.000,134641.000,163795.000,172060.000,163666.000,134918.000,173203.000,176260.000,174494.000,142722.000,177911.000,178597.000,178296.000,145142.000,158902.000,172670.000
NetIncomeLossPerOutstandingLimitedPartnershipUnit,18.640,18.500,,,,,,,,,,,,,,,
OperatingExpenses,19961.000,22959.000,45061.000,21429.000,17415.000,21372.000,46464.000,22097.000,19212.000,21199.000,47247.000,22730.000,30425.000,31798.000,64920.000,57133.000,46107.000
OperatingIncomeLoss,164052.000,162801.000,134382.000,163357.000,171532.000,163176.000,134557.000,172810.000,175918.000,174177.000,142452.000,176692.000,176872.000,177477.000,144530.000,156551.000,171481.000
OperatingLeasesIncomeStatementLeaseRevenue,184013.000,185760.000,179443.000,184786.000,188947.000,184548.000,181021.000,194907.000,195130.000,195376.000,189699.000,199422.000,207297.000,209275.000,209450.000,213684.000,217588.000
OperatingLeasesRentExpenseMinimumRentals,,,,,,,3500.000,,,,3500.000,,,,3500.000,,
OtherNonoperatingIncome,675.000,625.000,200.000,375.000,465.000,425.000,300.000,325.000,275.000,250.000,200.000,1150.000,1650.000,750.000,550.000,2300.000,1125.000
PartnersCapitalAccountDistributions,,,,,,,,,,,,173615.000,,,,,
PaymentsOfDividends,,,154248.000,,,,174144.000,,,,170180.000,,,,173188.000,,
SalesRevenueGoodsGross,,,,1322777.000,1354723.000,,1302767.000,1400659.000,1400297.000,1396892.000,1360037.000,1433641.000,1489919.000,1500290.000,1504262.000,1535348.000,1557593.000
WeightedAverageLimitedPartnershipUnitsOutstanding,8751.000,8751.000,8751.000,8751.000,8751.000,-17502.000,8751.000,8751.000,8751.000,-17502.000,8751.000,8751.000,8751.000,-17502.000,8751.000,8751.000,8751.000
