,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccumulatedOtherComprehensiveIncomeLossNetOfTax,498480.000,331465.000,303657.000,359639.000
AdditionalPaidInCapitalCommonStock,13948898.000,14002685.000,14051475.000,14081572.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,1072469.000,535833.000,939092.000,637407.000
Assets,279525050.000,270004484.000,265050422.000,259964278.000
AvailableForSaleSecurities,18522762.000,18616731.000,17348485.000,16519681.000
BankOwnedLifeInsurance,4175005.000,4189744.000,4200181.000,4210727.000
CashAndCashEquivalentsAtCarryingValue,13594964.000,18739131.000,17416198.000,22016504.000
CashAndDueFromBanks,2457605.000,3553969.000,2312801.000,1523995.000
CommitmentsAndContingencies,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,14000000.000,14000000.000,14000000.000,14000000.000
CommonStockSharesIssued,3306250.000,3306250.000,3306250.000,3306250.000
CommonStockValue,33063.000,33063.000,33063.000,33063.000
Deposits,217035445.000,208042753.000,203016286.000,203175347.000
FederalHomeLoanBankAdvancesLongTerm,31378495.000,31235592.000,31091302.000,25945611.000
FederalHomeLoanBankStock,3127600.000,2971200.000,2822600.000,2681400.000
HeldToMaturitySecurities,59400359.000,57430850.000,56597111.000,55638590.000
HeldToMaturitySecuritiesFairValue,60112602.000,59785520.000,58992283.000,58123794.000
InterestBearingDepositsInBanks,11137359.000,15185162.000,15103397.000,20492509.000
InterestPayableCurrentAndNoncurrent,117307.000,128905.000,95894.000,86826.000
InterestReceivable,1066277.000,1021870.000,970966.000,928215.000
Liabilities,251857650.000,242472723.000,237412045.000,232131344.000
LiabilitiesAndStockholdersEquity,279525050.000,270004484.000,265050422.000,259964278.000
LoansAndLeasesReceivableAllowance,1557267.000,1182480.000,1279008.000,1145952.000
LoansAndLeasesReceivableGrossCarryingAmount,,,154630840.000,146316516.000
LoansAndLeasesReceivableNetReportedAmount,139295332.000,128769821.000,153351832.000,145170564.000
OtherAssets,1730876.000,2167718.000,2038563.000,2579943.000
OtherLiabilities,2253934.000,2529640.000,2269471.000,2286153.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,4612214.000,4560319.000,5085980.000,5089455.000
RetainedEarningsAccumulatedDeficit,15356599.000,15332249.000,15399854.000,15475668.000
StockholdersEquity,27667400.000,27531761.000,27638377.000,27832934.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,27667400.000,27531761.000,27638377.000,27832934.000
TreasuryStockShares,149154.000,151136.000,151136.000,151136.000
TreasuryStockValue,1262141.000,1274528.000,1274528.000,1274528.000
UnearnedESOPShares,907499.000,893173.000,875144.000,842480.000
