,2011-01-23,2011-04-17,2011-07-10,2011-10-02,2012-01-22,2012-04-15,2012-07-08,2012-09-30,2013-01-20,2013-04-14,2013-07-07,2013-09-29,2014-01-19,2014-04-13,2014-07-06,2014-09-28,2015-01-18,2015-04-12,2015-07-05,2015-09-27,2016-01-17,2016-04-10,2016-07-03,2016-10-02,2017-01-22,2017-04-16
AccountsAndOtherReceivablesNetCurrent,,,,4188000.000,,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,68365000.000,68900000.000,72986000.000,94348000.000,83560000.000,67131000.000,67541000.000,94713000.000,38231000.000,24123000.000,26594000.000,36899000.000,27394000.000,32149000.000,24646000.000,31810000.000,18886000.000,28505000.000,26064000.000,32137000.000,43995000.000,28095000.000,21289000.000,40736000.000,30052000.000,42232000.000
AccountsReceivableGrossCurrent,,,,74331000.000,,,,67478000.000,,,,31301000.000,,,,35975000.000,,,,36990000.000,35386000.000,61336000.000,49261000.000,66837000.000,45688000.000,33266000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,13055000.000,,,,11386000.000,13822000.000,12683000.000,11045000.000,11760000.000,10633000.000,8958000.000,10805000.000,11574000.000,8275000.000,8985000.000,11096000.000,14311000.000,8131000.000,9302000.000
AccruedAdvertisingCurrent,,,20275000.000,21899000.000,20635000.000,18405000.000,24969000.000,21400000.000,28726000.000,16029000.000,19407000.000,17706000.000,14295000.000,9947000.000,,21452000.000,,,14147000.000,20692000.000,14600000.000,18233000.000,12024000.000,21827000.000,11168000.000,8682000.000
AccruedAdvertisingCurrentAndNoncurrent,,,,,,,,,,,,,,,,,15464000.000,17029000.000,,,,,,,,
AccruedInsuranceCurrent,,,,37987000.000,36721000.000,33976000.000,32866000.000,33391000.000,33924000.000,33319000.000,34162000.000,35209000.000,35017000.000,35349000.000,35301000.000,34834000.000,34417000.000,33569000.000,34588000.000,35370000.000,35326000.000,36477000.000,38237000.000,38368000.000,39389000.000,39180000.000
AccruedLiabilitiesCurrent,160958000.000,173471000.000,166191000.000,167487000.000,141677000.000,169231000.000,176766000.000,164637000.000,150579000.000,160581000.000,169792000.000,153886000.000,132839000.000,135772000.000,156791000.000,163626000.000,147373000.000,159633000.000,172484000.000,170575000.000,143854000.000,165091000.000,173764000.000,181250000.000,134701000.000,140579000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,3329000.000,,,,3247000.000,,,,3629000.000,,,,4064000.000,,,,4608000.000,5835000.000,5439000.000,5273000.000,5183000.000,6484000.000,5663000.000
AccruedRentCurrent,,,,14415000.000,,,,1317000.000,,,,,,,,,,,,,,11909000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,676674000.000,685614000.000,671857000.000,663373000.000,684055000.000,694032000.000,707105000.000,708858000.000,729755000.000,736854000.000,726552000.000,746054000.000,767143000.000,772567000.000,781730000.000,797818000.000,806866000.000,812898000.000,826691000.000,835114000.000,852360000.000,862552000.000,874562000.000,886526000.000,899077000.000,883109000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-914000.000,-1652000.000,-1657000.000,-1605000.000,-1580000.000,-1500000.000,-1243000.000,-1110000.000,-880000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,73319000.000,94288000.000,91836000.000,89997000.000,114196000.000,134513000.000,130928000.000,128239000.000,125550000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,3000.000,5000.000,9000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-75893000.000,-74541000.000,-74233000.000,-95940000.000,-93493000.000,-91602000.000,-115776000.000,-136013000.000,-132168000.000,-129344000.000,-126421000.000,-62662000.000,-61433000.000,-60508000.000,-59572000.000,-90132000.000,-92040000.000,-90285000.000,-91747000.000,-132530000.000,-137830000.000,-141991000.000,-145616000.000,-187021000.000,-170388000.000,-171172000.000
AdditionalPaidInCapitalCommonStock,192753000.000,196668000.000,199700000.000,202684000.000,205805000.000,208668000.000,215539000.000,221100000.000,236672000.000,266500000.000,280600000.000,296764000.000,323616000.000,337678000.000,347328000.000,356727000.000,386452000.000,395087000.000,399180000.000,402986000.000,409607000.000,414816000.000,421195000.000,432564000.000,445147000.000,448246000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,1238000.000,,,,1712000.000,,,,673000.000,,,,796000.000,,,,1555000.000,2049000.000,2370000.000,2777000.000,2760000.000,2650000.000,3003000.000
Assets,1367226000.000,1403195000.000,1398972000.000,1432322000.000,1437100000.000,1460808000.000,1479088000.000,1463725000.000,1377289000.000,1401737000.000,1360418000.000,1319209000.000,1312828000.000,1314386000.000,1302489000.000,1270665000.000,1241629000.000,1262403000.000,1275614000.000,1303979000.000,1273007000.000,1301464000.000,1291514000.000,1348791000.000,1258557000.000,1230899000.000
