,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccretionExpense,,,,,508.000,508.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,64714.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,53684.000,,,,,,,,,
AmortizationOfFinancingCosts,,,,,32437.000,31138.000,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,71280.000
CapitalizedComputerSoftwareImpairments,,,,111593.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-40287.000,,23265.000,,,,-81636.000,,,,-184339.000
Communication,,,,,,,9095.000,,8355.000,9941.000,5783.000,9502.000,13258.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,-149828.000,-329751.000,,,,,,,
CostOfGoodsSold,,,1503.000,28949.000,110852.000,4919.000,682339.000,5799.000,102353.000,37160.000,126210.000,741353.000,1473930.000
CostOfPropertyRepairsAndMaintenance,,,,,8351.000,6951.000,,,,,11919.000,,15290.000
Depreciation,,,,1163.000,,,,,,,,,5421.000
DepreciationAndAmortization,,,11377.000,,,,,,,,,,
DepreciationNonproduction,,,11377.000,14117.000,,,,,,,,,
DirectCommunicationsAndUtilitiesCosts,,,,,7908.000,7252.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,0.000,-0.000,-0.001,-0.079,-0.005,-0.029,-0.007,-0.003,-0.009
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-50896.000,,,,-844.000,,,,-30459.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,0.000,,0.000
GainLossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectivenessNet,,,,,,,9555.000,,,,,,
GrossProfit,,,8720.000,-8117.000,150799.000,40539.000,369873.000,5141.000,224847.000,9600.000,-48835.000,78282.000,204725.000
IncomeLossFromContinuingOperations,,,-673996.000,-814790.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,-815193.000,-167430.000,-358375.000,-95244.000,-2371955.000,-296991.000,-1739680.000,-457781.000,-44465.000,-678285.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-674276.000,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,0.000,,,,,,,,,
IncomeTaxesPaid,,,,,,0.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-240524.000,,,,104263.000,,,,397802.000
IncreaseDecreaseInAccountsPayableTrade,,,52793.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,-1823.000,,-8745.000,,,,5453.000,,,,-344151.000
IncreaseDecreaseInAccruedSalaries,,,65242.000,,,,,,,,,,
IncreaseDecreaseInCustomerDeposits,,,,,40603.000,,,,-335356.000,,,,-25159.000
IncreaseDecreaseInDeposits,,,-10933.000,,-307.000,,,,-38374.000,,,,-135548.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,400520.000,,-413011.000
IncreaseDecreaseInInventories,,,10593.000,,25594.000,,,,-59550.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,108573.000,,-7438.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,21945.000,,,,70048.000
InterestExpense,90.000,-90.000,-294.000,-403.000,,,,,,,,,
InterestExpenseDebt,,,,403.000,,,,,4569.000,4569.000,13076.000,2636.000,
InterestIncomeOperating,,,-14.000,0.000,,,,,,,,,
InterestPaid,,,,,,27615.000,42380.000,,14345.000,14345.000,10560.000,-4613.000,34637.000
LaborAndRelatedExpense,,,300183.000,173987.000,149913.000,188051.000,,,,,,,
LeaseAndRentalExpense,,,,,24016.000,41649.000,31979.000,32247.000,32651.000,66763.000,20583.000,45563.000,25356.000
LossContingencyDamagesSoughtValue,,,,,,,,,9046000.000,,,,792519.000
LossContingencyLossInPeriod,,,,23062.000,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,4030.000,3716.000,17432.000,52280.000,20618.000,41021.000,11554.000,8654.000,5788.000
NetCashProvidedByUsedInFinancingActivities,,,351024.000,,478050.000,,,,172858.000,,,,435999.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,351024.000,,478050.000,,,,172858.000,,,,435999.000
NetCashProvidedByUsedInInvestingActivities,,,-17571.000,,,,,,204116.000,,,,54407.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-17571.000,,,,,,204116.000,,,,54407.000
NetCashProvidedByUsedInOperatingActivities,,,-373740.000,,-403889.000,,,,-458610.000,,,,-674744.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-373740.000,,-403889.000,,,,-458610.000,,,,-674744.000
NetIncomeLoss,-25910.000,-17571.000,-674276.000,-815193.000,-167430.000,-358375.000,-95244.000,-2371955.000,-296991.000,-1739680.000,-457781.000,-44465.000,-678285.000
NonoperatingIncomeExpense,-90.000,90.000,,,,,,,,,,,
OperatingExpenses,,,682716.000,806673.000,318229.000,398914.000,465117.000,2377096.000,521838.000,1749280.000,408946.000,122747.000,883010.000
OperatingLeasesRentExpense,,,,,370419.000,,,,,,,,
OperatingLeasesRentExpenseNet,,,,,,,,,,,,,5400.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,,,17602.000,28624.000,141.000,62669.000,36339.000,-22382.000,55208.000,75241.000,52821.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,-95103.000,,-260652.000,-1762062.000,-402573.000,30776.000,-625464.000
OtherCostAndExpenseOperating,,,134610.000,,,,,,,,,,
OtherExpenses,,,280.000,,,,,,,,,,
OtherGeneralExpense,,,,,29550.000,20704.000,44411.000,43056.000,12776.000,52581.000,67831.000,70698.000,119491.000
OtherNonoperatingExpense,,,,0.000,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,-403.000,,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,100000.000
PaymentsToAcquireIntangibleAssets,,,650.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,5980.000,,,,,,,,,,
PaymentsToAcquireSoftware,,,10941.000,,,,,,,,,,
ProceedsFromBankDebt,,,,,,,,,,,,,-22274.000
ProceedsFromConvertibleDebt,,,,,,,,,,,,,161932.000
ProceedsFromIssuanceOfCommonStock,,,,,310000.000,,,,36800.000,,,,
ProceedsFromIssuanceOfPrivatePlacement,,,,255000.000,,,,,,,,,
ProceedsFromIssuanceOfWarrants,,,,,,,,,,,,,70023.000
ProceedsFromIssuanceOrSaleOfEquity,,,311024.000,,,,,,,,,,
ProceedsFromNotesPayable,,,40000.000,,368448.000,,,,,,,,300085.000
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,-73767.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,1346.000
ProfessionalFees,,,25560.000,28802.000,50929.000,85856.000,93566.000,1205069.000,191672.000,1383875.000,381061.000,792376.000,725639.000
ProvisionForDoubtfulAccounts,,,,,,,,,,,,,31404.000
RepaymentOfNotesReceivableFromRelatedParties,,,,,,,,,136058.000,,,,
RepaymentsOfNotesPayable,,,,,,0.000,,,,,,,
Revenues,0.000,0.000,10223.000,20832.000,261651.000,45458.000,1052212.000,,327200.000,46760.000,77375.000,819635.000,1678655.000
SalariesAndWages,,,,,,,208602.000,,205358.000,208800.000,169121.000,263589.000,296115.000
SaleOfStockNumberOfSharesIssuedInTransaction,,,,,,,,,,,,,11050000.000
SalesRevenueNet,0.000,0.000,10223.000,20832.000,261651.000,45458.000,1052212.000,,327200.000,46760.000,77375.000,819635.000,1678655.000
SellingGeneralAndAdministrativeExpense,25820.000,17661.000,210986.000,-32388.000,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,76973.000,,
StockIssued1,,,,,,,,,,,,,405000.000
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,5000000.000
StockIssuedDuringPeriodValueAcquisitions,,,,,,,,,,,,,3579095.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,-140000.000,,,,115100.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,,,,25000.000
StockOptionPlanExpense,,,64714.000,,,,,,,,,,
TravelAndEntertainmentExpense,,,,,11095.000,13597.000,12038.000,18525.000,20506.000,14613.000,16245.000,13758.000,22273.000
UnrealizedGainLossOnDerivatives,,,,,,,,,,328620.000,400520.000,,607362.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,83325218.000,1756199054.000,1798622197.000,105837537.000,-3622799346.000,56386254.000,60414762.000,61033600.000,-123297905.000,68638013.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,,,,4138394.000
