,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,5979000.000,4967000.000,6982000.000,9346000.000,10211000.000,9949000.000,13516000.000,13784000.000,12622000.000
AccountsReceivableNet,3228000.000,2764000.000,2856000.000,2920000.000,3832000.000,3709000.000,4136000.000,5823000.000,5740000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,3038000.000,3134000.000
AdditionalPaidInCapitalCommonStock,390786000.000,391922000.000,391357000.000,391767000.000,392180000.000,560072000.000,568520000.000,596971000.000,599233000.000
Assets,780132000.000,783227000.000,793180000.000,912047000.000,934674000.000,1017845000.000,1020554000.000,1045463000.000,1078571000.000
BelowMarketLeaseAccumulatedAmortization,864000.000,2508000.000,4236000.000,6095000.000,8145000.000,10209000.000,12378000.000,14658000.000,17124000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,8979000.000,8979000.000,8979000.000,,,,8979000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,105856000.000,107254000.000,104657000.000,116585000.000,115198000.000,111728000.000,116100000.000,113795000.000,111195000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,108540000.000,108540000.000,108540000.000,108540000.000,,,,108540000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,347084000.000,347084000.000,347084000.000,347084000.000,,,,347084000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,36705000.000,43523000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,629979000.000,629979000.000,629979000.000,629979000.000,,,,629979000.000,
CashAndCashEquivalentsAtCarryingValue,11922000.000,3409000.000,4466000.000,8176000.000,4380000.000,3704000.000,4358000.000,4845000.000,5241000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,24168379.000,24168379.000,24168379.000,24168379.000,24168379.000,34648580.000,35161192.000,36874810.000,36991430.000
CommonStockSharesOutstanding,24168379.000,24168379.000,24168379.000,24168379.000,24168379.000,34648580.000,35161192.000,36874810.000,36991430.000
CommonStockValue,241000.000,241000.000,241000.000,241000.000,241000.000,346000.000,352000.000,369000.000,370000.000
ConstructionInProgressGross,,,,,,,4516000.000,4619000.000,4747000.000
CumulativeDividends,,2659000.000,7734000.000,13051000.000,18368000.000,25857000.000,33944000.000,42794000.000,51671000.000
DebtInstrumentCarryingAmount,100284000.000,102197000.000,118355000.000,237656000.000,,,,292547000.000,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,-426000.000,
DebtInstrumentUnamortizedDiscountPremiumNet,-614000.000,-589000.000,-568000.000,-546000.000,,,,,
DeferredFinanceCostsNet,3281000.000,3068000.000,2856000.000,2767000.000,2511000.000,2296000.000,3007000.000,2787000.000,1652000.000
DepositAssets,,,,,,,1250000.000,1750000.000,8750000.000
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,0.000,0.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,7600000.000,6900000.000,6300000.000,6100000.000,5700000.000,4900000.000,4200000.000,3500000.000
EscrowDeposit,20167000.000,,,,,77796000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,0.000,0.000,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,2684000.000,7658000.000,12726000.000,18200000.000,23950000.000,29748000.000,36125000.000,42681000.000,49569000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,30558000.000,34512000.000,35145000.000,30264000.000,,,,27699000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,25956000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,14664000.000,10024000.000,5263000.000,22673000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,9633000.000,10154000.000,10427000.000,11412000.000,,,,8921000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,14404000.000,14925000.000,15199000.000,13079000.000,,,,13080000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,17731000.000,18252000.000,18603000.000,17850000.000,,,,16067000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,18866000.000,19387000.000,20020000.000,21307000.000,,,,22072000.000,
FiniteLivedIntangibleAssetsGross,31829000.000,31974000.000,32588000.000,34866000.000,37739000.000,38608000.000,,,
FiniteLivedIntangibleAssetsNet,105856000.000,107254000.000,104657000.000,116585000.000,,,,113795000.000,
IntangibleAssetsNetExcludingGoodwill,105856000.000,107254000.000,104657000.000,116585000.000,115198000.000,111728000.000,116100000.000,113795000.000,111195000.000
InterestRateDerivativeAssetsAtFairValue,,,,,,,,3785000.000,3893000.000
InvestmentBuildingAndBuildingImprovements,518929000.000,551130000.000,562961000.000,655832000.000,681234000.000,694774000.000,760668000.000,784511000.000,815396000.000
Land,79254000.000,81778000.000,84030000.000,97899000.000,100961000.000,102478000.000,109912000.000,112162000.000,114535000.000
Liabilities,142718000.000,148768000.000,165595000.000,292153000.000,321729000.000,332524000.000,343629000.000,348597000.000,390569000.000
LiabilitiesAndStockholdersEquity,780132000.000,783227000.000,793180000.000,912047000.000,934674000.000,1017845000.000,1020554000.000,1045463000.000,1078571000.000
LineOfCredit,30917000.000,33417000.000,50167000.000,154417000.000,184417000.000,198167000.000,206667000.000,212167000.000,158167000.000
LoansPayable,,,,,,,,,99097000.000
LongTermDebt,100898000.000,102786000.000,118923000.000,238202000.000,267437000.000,280456000.000,288219000.000,292973000.000,337318000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,55376000.000,55375000.000,55375000.000,67680000.000,,,,63625000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,2857000.000,,,,2977000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,34146000.000,36646000.000,53396000.000,3395000.000,,,,4054000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,3100000.000,3100000.000,3100000.000,157647000.000,,,,3395000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,2977000.000,2977000.000,2977000.000,3100000.000,,,,215396000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,2857000.000,2857000.000,2857000.000,2977000.000,,,,3100000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,1828000.000,1242000.000,650000.000,,,,,,
MinorityInterestInOperatingPartnerships,249272000.000,247252000.000,245520000.000,242631000.000,239911000.000,151080000.000,141422000.000,137561000.000,134131000.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.391,0.391,0.391,0.391,0.391,,,,
OffMarketLeaseUnfavorable,,,39690000.000,44605000.000,44081000.000,42119000.000,41894000.000,41840000.000,40629000.000
OperatingLeasesFutureMinimumPaymentsDue,389644000.000,420679000.000,409948000.000,475607000.000,473328000.000,469766000.000,491338000.000,475020000.000,488640000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,61643000.000,,,,74467000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,41827000.000,45256000.000,45302000.000,46451000.000,49022000.000,50579000.000,56343000.000,46680000.000,51698000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,46933000.000,50362000.000,50425000.000,52189000.000,54759000.000,56316000.000,64020000.000,57199000.000,62062000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,48705000.000,52133000.000,52950000.000,58026000.000,60597000.000,62154000.000,69733000.000,64877000.000,69724000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,48303000.000,51732000.000,53323000.000,60552000.000,63122000.000,64679000.000,71884000.000,71727000.000,76389000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,167017000.000,194897000.000,194381000.000,196746000.000,197644000.000,203143000.000,211188000.000,160070000.000,169972000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,36859000.000,26299000.000,13567000.000,,48184000.000,32895000.000,18170000.000,,58795000.000
PrepaidExpenseAndOtherAssets,1148000.000,1107000.000,2869000.000,1509000.000,2723000.000,1958000.000,1845000.000,1422000.000,3327000.000
RealEstateAccumulatedDepreciation,,,,16590000.000,,,,40162000.000,
RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,,,,83785000.000,,,,80806000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,690698000.000,,,,829066000.000,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,97899000.000,,,,112162000.000,
RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionCarryingCosts,,,,479000.000,,,,2034000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,690219000.000,,,,827032000.000,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,97899000.000,,,,112162000.000,
RealEstateFederalIncomeTaxBasis,,,,,,,,795324000.000,
RealEstateGrossAtCarryingValue,,,,788597000.000,,,,941228000.000,
RealEstateInvestmentPropertyNet,627608000.000,657957000.000,668034000.000,772007000.000,797880000.000,808177000.000,880962000.000,901066000.000,928855000.000
RestrictedCashAndCashEquivalents,1585000.000,1529000.000,1810000.000,1736000.000,1521000.000,1557000.000,1432000.000,1646000.000,2005000.000
RetainedEarningsAccumulatedDeficit,-2885000.000,-2297000.000,-1799000.000,-1694000.000,-1019000.000,-320000.000,575000.000,1721000.000,2805000.000
SecurityDeposit,20200000.000,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,2273959.000,2273959.000,2273959.000,2273959.000,,,,2273959.000,
SharesOutstanding,,,,,24168379.000,34648580.000,,,
StockholdersEquity,,387207000.000,382065000.000,377263000.000,373034000.000,534241000.000,535503000.000,559305000.000,553871000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,637414000.000,634459000.000,627585000.000,619894000.000,612945000.000,685321000.000,676925000.000,696866000.000,688002000.000
TenantImprovements,,,,,,,39762000.000,39936000.000,40863000.000
