,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31
AccretionOfDiscount,270091.000,,,,267123.000
AllocatedShareBasedCompensationExpense,21959.000,,,,19133.000
AmortizationOfDebtDiscountPremium,270091.000,270092.000,264155.000,270092.000,267123.000
AmortizationOfFinancingCosts,20717.000,,,,20258.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-207735.000,,,,-18195.000
Depreciation,2501.000,,,,1812.000
DepreciationDepletionAndAmortization,2501.000,3624.000,1812.000,605.000,1812.000
DerivativeGainLossOnDerivativeNet,2338698.000,-281127.000,1485496.000,-196207.000,103539.000
EarningsPerShareBasic,0.040,-0.010,0.020,-0.010,-0.010
EarningsPerShareDiluted,0.000,-0.010,-0.000,0.050,-0.010
GeneralAndAdministrativeExpense,122937.000,53174.000,105482.000,25405.000,99453.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1813364.000,-714687.000,968704.000,-99858.000,-373818.000
IncomeTaxesPaid,0.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,29816.000,,,,19110.000
IncreaseDecreaseInAccruedLiabilities,-35285.000,,,,91980.000
IncreaseDecreaseInDeferredLiabilities,-1548.000,,,,0.000
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,-2338698.000,,,,-103539.000
IncreaseDecreaseInOtherCurrentAssets,0.000,,,,
IncreaseDecreaseInPostemploymentObligations,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,9348.000,,,,9746.000
IncreaseDecreaseInRestrictedCash,0.000,,,,
InterestExpenseRelatedParty,12154.000,12154.000,11887.000,12154.000,12021.000
InterestIncomeExpenseNet,-49582.000,-49487.000,-48411.000,-49377.000,-48507.000
InterestPaid,505.000,,,,505.000
InvestmentIncomeInterest,1.000,0.000,1.000,1.000,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,30000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,30000.000
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-207735.000,,,,-48195.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-207735.000,,,,-48195.000
NetIncomeLoss,1813364.000,-714687.000,968704.000,-99858.000,-373818.000
OperatingExpenses,193508.000,101827.000,192340.000,72029.000,149706.000
OperatingIncomeLoss,-193508.000,-101827.000,-192340.000,427971.000,-149706.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,,,,0.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,30000.000
RepaymentsOfDebtAndCapitalLeaseObligations,0.000,,,,
ResearchAndDevelopmentExpense,70571.000,48653.000,86858.000,46624.000,50253.000
Revenues,0.000,0.000,0.000,500000.000,0.000
SalesRevenueNet,0.000,0.000,0.000,500000.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,-20600.000,,,,-10600.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,0.940,,,,0.580
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,73669085.000,73939177.000,74203332.000,-146338485.000,80082897.000
WeightedAverageNumberOfSharesOutstandingBasic,49823880.000,49823330.000,49823880.000,-99636251.000,53823880.000
