,2017-03-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,7506.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1116.000
DebtInstrumentIncreaseAccruedInterest,27410.000
Depreciation,5708.000
DepreciationAndAmortization,5708.000
EarningsPerShareBasic,-0.010
EarningsPerShareDiluted,-0.010
EmployeeBenefitsAndShareBasedCompensation,14688.000
GeneralAndAdministrativeExpense,390026.000
HealthCareOrganizationPatientServiceRevenue,476118.000
HealthCareOrganizationRevenue,476118.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-477121.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,23783.000
IncreaseDecreaseInAccountsReceivable,-18243.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,7761.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-9704.000
InterestExpense,17587.000
InterestPaid,457.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,-72044.000
LaborAndRelatedExpense,467874.000
LeaseAndRentalExpense,61760.000
NetCashProvidedByUsedInFinancingActivities,329221.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,329221.000
NetCashProvidedByUsedInInvestingActivities,-5147.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5147.000
NetCashProvidedByUsedInOperatingActivities,-325190.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-325190.000
NetIncomeLoss,-477121.000
NonoperatingIncomeExpense,-89631.000
OperatingExpenses,863608.000
OperatingIncomeLoss,-387490.000
PaymentsToAcquirePropertyPlantAndEquipment,5147.000
ProceedsFromIssuanceOfCommonStock,210000.000
ProceedsFromRelatedPartyDebt,135000.000
RepaymentsOfDebtAndCapitalLeaseObligations,4587.000
RepaymentsOfRelatedPartyDebt,11192.000
StockIssuedDuringPeriodSharesNewIssues,2100000.000
StockIssuedDuringPeriodValueEmployeeBenefitPlan,5785.000
StockIssuedDuringPeriodValueNewIssues,210000.000
WeightedAverageNumberOfDilutedSharesOutstanding,66629195.000
WeightedAverageNumberOfSharesOutstandingBasic,66629195.000
