,2011-09-30,2011-12-31,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,,,,,,27211.000,27211.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,174901.000,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,1400000.000,,,,93792.000,,,,11823.000,,,
AmortizationOfDebtDiscountPremium,,,,76442.000,127550.000,397404.000,-532821.000,,,,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,34014.000,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,-23750.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,-98645.000,,,,-124318.000,,,,6254.000,,,
CashPeriodIncreaseDecrease,,,,-51757.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,329155.000,-3598389.000,-2446673.000,-1504341.000,-1671032.000,5440667.000,-1601823.000,-1849115.000,-1389169.000,-303788.000,-253213.000,-1883984.000,812588.000,-1248434.000,-903635.000,-545178.000,-657949.000,-164663.000
ConversionOfStockAmountIssued1,,,,99.000,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,,3018.000,8824.000,,7942.000,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,135600.000,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,136136.000,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,848014.000,,,,,,,,,,,
DebtInstrumentConvertibleStockPriceTrigger,,,,,,,,0.085,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,5100.000,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,,,,,0.200,,,,,,,
Depreciation,730.000,1067.000,587.000,4343.000,11664.000,32077.000,-39184.000,,,,,2889.000,,,,6914.000,,,
DepreciationAndAmortization,,,,,,,,,,30401.000,,2889.000,2580.000,2272.000,2091.000,6914.000,,15.000,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,250.000,,,,,,
DepreciationDepletionAndAmortization,,,,4343.000,,,,29732.000,30197.000,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,-96058.000,-57326.000,,,,-8871.000,-820.000,
DerivativeGainOnDerivative,,,,,,,,,,,,136641.000,,,,111627.000,,,
DerivativeLossOnDerivative,,,,,,,,,,,,,,,,107365.000,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,6530.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,1003.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,3786.000,,,,,,
