,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,556235.000,697440.000,486596.000,,,,,,,,,,,,,
AccountsPayableCurrent,132668.000,215679.000,478355.000,480353.000,245794.000,211487.000,166940.000,170317.000,171245.000,148146.000,121032.000,150801.000,206478.000,270892.000,259818.000,354918.000,334486.000,349792.000,351885.000
AccruedLiabilitiesCurrent,403668.000,488737.000,627650.000,,,,614754.000,653672.000,737964.000,813585.000,421745.000,334361.000,395089.000,408914.000,439336.000,498212.000,494954.000,614986.000,746930.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,697440.000,,,,,,,,,,439336.000,,,,
AccruedPayrollTaxesCurrent,,,,,18330.000,18330.000,18330.000,0.000,0.000,,,,,,,,,,
AccruedSalariesCurrent,,,,,,292365.000,393711.000,435538.000,505118.000,537138.000,152138.000,160503.000,152169.000,180611.000,172880.000,227015.000,202882.000,304132.000,406824.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,,,,,57180.000,,,,,,,
AdditionalPaidInCapital,1043887.000,1072883.000,1270835.000,2182780.000,3759997.000,4264979.000,4904488.000,5214454.000,5896890.000,6622019.000,8203021.000,8807574.000,10793759.000,11753591.000,12294286.000,12601800.000,12664562.000,12686499.000,12686499.000
Assets,283075.000,46269.000,72906.000,118000.000,14684.000,22825.000,54077.000,17210.000,66342.000,10703.000,561922.000,276764.000,326486.000,201300.000,218116.000,216608.000,205892.000,205471.000,205137.000
AssetsCurrent,271634.000,24575.000,52332.000,98546.000,4500.000,13761.000,47253.000,11506.000,61758.000,7849.000,461647.000,200887.000,165553.000,22069.000,12550.000,11219.000,680.000,436.000,279.000
