,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-1262000.000,-620000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6867000.000,7531000.000,6747000.000,6239000.000,9820000.000,4112000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-1706000.000,-1588000.000,-663000.000,1294000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,0.000
AllocatedShareBasedCompensationExpense,,8072000.000,5734000.000,5992000.000,6241000.000,6730000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,4943000.000,3524000.000,3681000.000,3874000.000,4156000.000
AllowanceForLoanAndLeaseLossesWriteOffs,-27424000.000,-17185000.000,-5417000.000,,,
AmortizationOfIntangibleAssets,5014000.000,4369000.000,4327000.000,4836000.000,6711000.000,6282000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,323000.000,1000.000,1000.000,1000.000,1000.000
AssetManagementFees,63356000.000,62808000.000,,,,
AssetManagementFees1,,,43816000.000,47123000.000,45694000.000,44410000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,-2158000.000,3087000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,7638000.000,3648000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,-5480000.000,561000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,928000.000,49000.000,16000.000,272000.000,522000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,57000.000,0.000,23000.000,36000.000,1000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,4535000.000,6783000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,7638000.000,3648000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-290538000.000,105390000.000,-116863000.000,-19272000.000,66085000.000,-132137000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,0.000,0.000,0.000,0.000,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,-21000.000,0.000,0.000,0.000,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,6099000.000,-5566000.000,7792000.000,6160000.000,6411000.000,5541000.000
CommonStockDividendsPerShareCashPaid,0.040,0.040,0.240,0.320,0.360,0.400
Communication,,1506000.000,1338000.000,1589000.000,1661000.000,1137000.000
ComprehensiveIncomeNetOfTax,41383000.000,51801000.000,64214000.000,72315000.000,64122000.000,60580000.000
CurrentFederalTaxExpenseBenefit,,12253000.000,,,,
CurrentIncomeTaxExpenseBenefit,,16353000.000,,,,
CurrentStateAndLocalTaxExpenseBenefit,,4100000.000,,,,
DebtInstrumentConvertibleEffectiveInterestRate,,0.062,,,,
DebtInstrumentDecreaseRepayments,,38400000.000,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,500000.000,900000.000,600000.000,-100000.000,600000.000
DeferredFederalIncomeTaxExpenseBenefit,,3534000.000,,,,
DeferredIncomeTaxExpenseBenefit,-7798000.000,3648000.000,10313000.000,5058000.000,-4575000.000,2777000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,443000.000,,,,
DefinedContributionPlanCostRecognized,,2600000.000,2400000.000,2400000.000,2800000.000,3000000.000
Depreciation,,6570000.000,6235000.000,6468000.000,6590000.000,
DepreciationAmortizationAndAccretionNet,18287000.000,18888000.000,19107000.000,19378000.000,22187000.000,23441000.000
DilutiveSecurities,,0.000,0.000,0.000,0.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,0.000,221000.000,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,10460000.000,9946000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,4361000.000,2532000.000,6121000.000,5098000.000,4823000.000,3911000.000
