,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,72000.000,,,,73000.000,,,8000.000
AmortizationOfDebtDiscountPremium,,279000.000,,,,1565000.000,,,
AmortizationOfFinancingCosts,,30000.000,,,,9000.000,,,
AmortizationOfIntangibleAssets,,7000.000,,,,7000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,122000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-54000.000,,,,-281000.000,,,-201000.000
ConstructionAndDevelopmentCosts,,,,,,1000000.000,,,
CostOfGoodsAndServicesSold,,,,728000.000,,,,,
CostOfGoodsSold,387000.000,431000.000,557000.000,476000.000,410000.000,373000.000,394000.000,452000.000,274000.000
CostOfRevenue,,,,,,581000.000,578000.000,788000.000,385000.000
CostOfServices,243000.000,208000.000,238000.000,252000.000,198000.000,208000.000,184000.000,336000.000,111000.000
DebtorReorganizationItemsDischargeOfClaimsAndLiabilities,-476000.000,-222000.000,,,,0.000,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,18000.000,7000.000,,,0.000,285000.000,716000.000,
DebtorReorganizationItemsNetGainLossOnRejectionOfLeasesAndOtherExecutoryContracts1,,,,,,,-38000.000,,
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,82000.000,,
Depreciation,,29000.000,,,,40000.000,,,69000.000
DerivativeGainLossOnDerivativeNet,,340000.000,,,,645000.000,,,
EarningsPerShareBasic,-0.010,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.040,-0.010,-0.020,-0.020,-0.020,0.020,-0.020
EarningsPerShareDiluted,-0.010,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,72000.000,,,,73000.000,,,8000.000
EntityWideRevenueMajorCustomerPercentage,,,,0.670,,0.460,0.540,,
GainLossOnDerivativeInstrumentsNetPretax,703000.000,340000.000,-1232000.000,1082000.000,946000.000,645000.000,56000.000,150000.000,
GeneralAndAdministrativeExpense,1852000.000,627000.000,2571000.000,738000.000,843000.000,669000.000,702000.000,726000.000,780000.000
GrossProfit,,,,176000.000,,-32000.000,237000.000,407000.000,137000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2300000.000,-1684000.000,-5904000.000,-1772000.000,-2591000.000,-3266000.000,-2159000.000,-1325000.000,
IncreaseDecreaseInOperatingAssets,,122000.000,,,,,,,-343000.000
IncreaseDecreaseInOperatingLiabilities,,845000.000,,,,,,,125000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,13000.000,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,1344000.000,,,
InterestExpense,1039000.000,1045000.000,1152000.000,1371000.000,1703000.000,2487000.000,855000.000,71000.000,10000.000
InterestPaid,,60000.000,,,,2000.000,,,2000.000
LineOfCreditFacilityIncreaseDecreaseOtherNet,,,,,,,,,-787000.000
MaintenanceCosts,,,,,,200000.000,,,
NetCashProvidedByUsedInFinancingActivities,,940000.000,,,,1145000.000,,,1427000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,940000.000,,,,1145000.000,,,1427000.000
NetCashProvidedByUsedInInvestingActivities,,-94000.000,,,,-5000.000,,,-75000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-94000.000,,,,-5000.000,,,-75000.000
NetCashProvidedByUsedInOperatingActivities,,-900000.000,,,,-859000.000,,,-1553000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-900000.000,,,,-859000.000,,,-1553000.000
NetIncomeLoss,-1824000.000,-1480000.000,-5911000.000,-1772000.000,-2589000.000,-3266000.000,-2400000.000,2503000.000,-2093000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,-5000.000
NonoperatingIncomeExpense,-339000.000,-707000.000,-2389000.000,-291000.000,-762000.000,-1843000.000,-798000.000,79000.000,-10000.000
NumberOfOperatingSegments,,,,,,3.000,,,
OperatingExpenses,3028000.000,2040000.000,4733000.000,2385000.000,2530000.000,1972000.000,2176000.000,2599000.000,2610000.000
