,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,,,,8344.000,10036.000,10036.000,11536.000
AccountsPayableRelatedPartiesCurrent,7911.000,11678.000,12201.000,12201.000,15856.000,,
AccruedAdvertisingCurrentAndNoncurrent,,,,,0.000,0.000,0.000
AdditionalPaidInCapital,0.000,0.000,0.000,0.000,19529.000,-9146.000,-9146.000
AssetsCurrent,0.000,0.000,25.000,0.000,2.000,143916.000,174530.000
BankOverdrafts,,,,35.000,0.000,0.000,0.000
Cash,,,,,,18916.000,28721.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,25.000,0.000,2.000,18916.000,28721.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5000000.000,5471125.000,50000000.000,50000000.000
CommonStockSharesOutstanding,,,,,5471125.000,50000000.000,50000000.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5471.000,50000.000,50000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,0.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,56974.000,132894.000
InterestPayableCurrent,,,,,,,5034.000
InventoryNet,,,,,,,24160.000
LiabilitiesAndStockholdersEquity,0.000,0.000,25.000,0.000,2.000,143916.000,174530.000
LiabilitiesCurrent,7911.000,11678.000,12201.000,20580.000,25892.000,160036.000,266570.000
LineOfCredit,,,,,,250000.000,250000.000
LineOfCreditFacilityAmountOutstanding,,,,,,150000.000,250000.000
LoansAndLeasesReceivableRelatedParties,,,,,15856.000,15856.000,
LoansPayableCurrent,,,,,,150000.000,250000.000
NotesAndLoansReceivableNetCurrent,,,,,,125000.000,121649.000
PreferredStockSharesAuthorized,,,,,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-12911.000,-11678.000,-17167.000,-25580.000,-50890.000,,
StockholdersEquity,-7911.000,-11678.000,-12167.000,-20580.000,-25890.000,-16120.000,-92040.000
