,2011-12-31,2012-12-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,141100000.000
AdjustmentsToAdditionalPaidInCapitalOther,-111859000.000,0.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,12792000.000,
AdvertisingExpense,,341000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,-695000.000
AllowanceForLoanAndLeaseLossesWriteOffs,0.000,
AmortizationOfDebtDiscountPremium,,2510000.000
AmortizationOfFinancingCosts,,2499000.000
AmortizationOfFinancingCostsAndDiscounts,3663000.000,5009000.000
AmortizationOfIntangibleAssets,,15789000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,21000.000
BusinessCombinationAcquisitionRelatedCosts,7263000.000,0.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,4950000.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,0.000,0.000
CapitalLeaseObligationsIncurred,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-8321000.000,-2818000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000
ComprehensiveIncomeNetOfTax,,-146692000.000
CostOfRevenue,74696000.000,
CostOfServicesExcludingDepreciationDepletionAndAmortization,,171703000.000
CostsAndExpenses,,191569000.000
CurrentFederalTaxExpenseBenefit,,0.000
CurrentIncomeTaxExpenseBenefit,,76000.000
CurrentStateAndLocalTaxExpenseBenefit,,76000.000
DebtConversionConvertedInstrumentAmount1,30000000.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,-13711000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1561000.000
Depreciation,,7646000.000
DepreciationAmortizationAndAccretionNet,18986000.000,
DepreciationAndAmortization,,23435000.000
DepreciationDepletionAndAmortization,15119000.000,23435000.000
DividendsPreferredStock,171000.000,
DividendsPreferredStockStock,,920000.000
EarningsPerShareBasicAndDiluted,-0.280,-2.570
EquityMethodInvestmentOtherThanTemporaryImpairment,,0.000
FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,,1831000.000
ForeignCurrencyTransactionGainLossRealized,0.000,
GainLossOnInvestments,-561000.000,
GainOnPurchaseOfBusiness,,0.000
GoodwillImpairmentLoss,,92194000.000
GrossProfit,56629000.000,67316000.000
ImpairmentOfInvestments,0.000,0.000
IncomeLossFromContinuingOperations,-9216000.000,-146692000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-31957000.000,-161888000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-161888000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.240,-2.570
IncomeLossFromDiscontinuedOperationsNetOfTax,-1626000.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.040,0.000
IncomeTaxExpenseBenefit,-22741000.000,-15196000.000
IncomeTaxExpenseBenefitContinuingOperations,,-15196000.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,-15272000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,43912000.000
IncomeTaxesPaid,117000.000,212000.000
IncreaseDecreaseInAccountsPayable,3561000.000,3094000.000
IncreaseDecreaseInAccountsReceivable,7551000.000,-20776000.000
IncreaseDecreaseInAccruedLiabilities,4481000.000,1217000.000
IncreaseDecreaseInDeferredIncomeTaxes,22626000.000,15272000.000
IncreaseDecreaseInDeferredLiabilities,165000.000,
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments,0.000,
IncreaseDecreaseInOtherNoncurrentAssets,-961000.000,
IncreaseDecreaseInOtherNoncurrentLiabilities,-737000.000,
IncreaseDecreaseInOtherOperatingAssets,,1223000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-1627000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1371000.000,3889000.000
InterestExpense,29625000.000,
InterestExpenseRelatedParty,,4507000.000
InterestIncomeExpenseNet,,-36715000.000
InterestPaid,55696000.000,21298000.000
InterestPaidNet,,0.000
