,2013-01-31,2013-04-30,2013-09-30,2013-12-31,2014-03-31
Depreciation,32.000,18.000,,,
EarningsPerShareBasicAndDiluted,,,,-0.010,0.000
GeneralAndAdministrativeExpense,3080.000,9828.000,3503.000,13722.000,8150.000
IncomeLossFromContinuingOperations,-3112.000,-9846.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-258031.000,-184322.000
IncomeTaxExpenseBenefit,,,,0.000,0.000
IncomeTaxesPaid,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,500.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,41332.000,,
InterestIncomeExpenseAfterProvisionForLoanLoss,,0.000,,,
InvestmentIncomeInterest,,,,4.000,6.000
NetCashProvidedByUsedInFinancingActivities,,,229737.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,229737.000,,
NetCashProvidedByUsedInInvestingActivities,,,-150000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-150000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-60031.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-60031.000,,
NetIncomeLoss,-3112.000,-9846.000,-109363.000,,-184322.000
NetInvestmentIncome,,,-109363.000,,
OfficersCompensation,,,,7500.000,7500.000
OperatingExpenses,3112.000,9846.000,109363.000,258035.000,184328.000
OtherOperatingIncomeExpenseNet,,,,4.000,6.000
ProceedsFromNotesPayable,,,29940.000,,
ProfessionalFees,,,26160.000,140078.000,45527.000
ProfitLoss,,,,-258031.000,
RepaymentsOfRelatedPartyDebt,,,-203.000,,
Revenues,0.000,0.000,,0.000,0.000
SalesRevenueNet,0.000,0.000,,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,4903333.000,28528641.000,44569022.000,45059722.000
