,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,1000.000,2362.000,8855.000,55418.000,28851.000,37563.000,37209.000,291378.000,69740.000
AccountsReceivableNetCurrent,,,,,6146.000,2465.000,,,
AccountsReceivableNetNoncurrent,,,,,,,,,302625.000
AdditionalPaidInCapital,7207.000,7207.000,24500.000,39243.000,350628.000,978082.000,1473597.000,1884113.000,3720373.000
Assets,2221.000,49314.000,45517.000,27800.000,40720.000,59417.000,136700.000,12591034.000,598832.000
AssetsCurrent,,,26917.000,9200.000,22120.000,40817.000,118100.000,12572434.000,296207.000
Cash,290.000,4533.000,13222.000,9200.000,11097.000,34402.000,118100.000,360941.000,218579.000
ClassOfWarrantOrRightUnissued,,,,,,,,,177186059.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,100092395.000,100092395.000,100092395.000,100092395.000,102092395.000,105519507.000,131677570.000,244948828.000,613375126.000
CommonStockSharesOutstanding,100092395.000,100092395.000,100092395.000,100092395.000,102092395.000,105519507.000,131677570.000,244948828.000,613375126.000
CommonStockValue,10009.000,10009.000,10009.000,10009.000,10209.000,10552.000,13168.000,24495.000,61338.000
ConvertibleLongTermNotesPayable,,,,10663.000,22412.000,791.000,4219.000,5269.000,7233.000
ConvertibleNotesPayable,,,,,,220488.000,283461.000,195281.000,470741.000
ConvertibleNotesPayableCurrent,,,,,115000.000,131456.000,160449.000,115107.000,98662.000
DebtInstrumentCarryingAmount,,9717.000,9114.000,25441.000,,,,10663.000,21574.000
DebtInstrumentUnamortizedDiscount,,,14747.000,144817.000,,,,24980.000,161946.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,-92588.000,-88241.000,-118793.000,-74905.000,-364846.000
DeferredRevenueCurrent,,,,,,,,,50000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,516751.000,
DerivativeLiabilities,,,,81191.000,101333.000,225904.000,309211.000,494785.000,1669077.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,323851.000,
DueToRelatedPartiesCurrent,,,,,2353.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,101333.000,225904.000,309211.000,494785.000,1669077.000
InventoryNet,1931.000,7581.000,13695.000,,4877.000,3950.000,,,
Liabilities,16403.000,81629.000,83053.000,250971.000,309234.000,543263.000,664670.000,1068485.000,2192409.000
LiabilitiesAndStockholdersEquity,2221.000,49314.000,45517.000,27800.000,40720.000,59417.000,136700.000,12591034.000,598832.000
LiabilitiesCurrent,,,,136609.000,132537.000,394923.000,506869.000,901270.000,1887479.000
LiabilitiesNoncurrent,,,74198.000,114362.000,,,,,
MarketableSecurities,,,,,,,,12206493.000,77628.000
NotesPayableCurrent,,,,,22412.000,132247.000,164668.000,120376.000,105895.000
NotesPayableRelatedPartiesClassifiedCurrent,15403.000,79267.000,74198.000,103699.000,154285.000,147549.000,153582.000,161946.000,297697.000
OperatingLossCarryforwardsValuationAllowance,,,,242844.000,,,,541301.000,
OtherPrepaidExpenseCurrent,,,,,,,,5000.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,,
PreferredStockSharesOutstanding,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,,
PreferredStockValue,400.000,400.000,400.000,400.000,400.000,400.000,400.000,,
PrepaidRent,,18600.000,,,,,,,
RelatedPartyDepositLiabilities,,79267.000,98059.000,103699.000,,,,161946.000,297697.000
RetainedEarningsAccumulatedDeficit,-31798.000,-49931.000,-72445.000,-272823.000,-629751.000,-1472880.000,-2015135.000,9613541.000,-5375688.000
SecurityDeposit,,18600.000,18600.000,18600.000,18600.000,18600.000,18600.000,18600.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,2107917.000,2158334.000,42811367.000,129629630.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,191667.000,2107917.000,2158334.000,42811367.000,129629630.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.300,0.100,0.100,0.006,0.006
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,2107917.000,2158334.000,42811367.000,204426920.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.300,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,0.100,0.100,0.006,0.006
StockholdersEquity,-14182.000,-32315.000,-37536.000,-223171.000,-268514.000,-483846.000,-527970.000,11522549.000,-1593577.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-14182.000,-32315.000,-37536.000,-223171.000,-268514.000,-483846.000,-527970.000,11522549.000,-1593577.000
