,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,561274.000,158339.000,118775.000,278309.000,210812.000,181347.000,198157.000,225725.000,220700.000
AccountsReceivableNetCurrent,,,,33045.000,0.000,,,,
AccountsReceivableNetNoncurrent,,,,,,,,150000.000,0.000
AccruedLiabilitiesAndOtherLiabilities,,,,,69000.000,,,,
AccruedLiabilitiesCurrent,239136.000,311218.000,276547.000,100317.000,149072.000,164433.000,273744.000,459800.000,45000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-4638.000,6337.000,7892.000,9822.000,11850.000,13660.000,15693.000,20918.000,27139.000
AdditionalPaidInCapital,19675646.000,19729755.000,19805517.000,20144911.000,21524583.000,22818251.000,24683866.000,25898054.000,30477753.000
Assets,15680568.000,13532776.000,12074013.000,11531734.000,10244572.000,1946494.000,2981673.000,1507977.000,2401543.000
AssetsCurrent,5153751.000,3350560.000,1890601.000,1774929.000,628724.000,417777.000,1454033.000,1257636.000,2304343.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,0.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,1502864.000,1502864.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,1878.000,1878.000,,
BusinessAcquisitionSharePrice,,4.500,4.500,4.500,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,10330396.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,245174.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,165.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,301940.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,,259938.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,6018.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,10155645.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,1878.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,567896.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,9834966.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,104000.000,90000.000,81000.000,72500.000,64500.000,56000.000,47000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,14000.000,34000.000,25000.000,16500.000,8500.000,35000.000,26000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,21000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,35000.000,21000.000,21000.000,21000.000,21000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,34000.000,35000.000,35000.000,35000.000,35000.000,21000.000,21000.000
Cash,5029111.000,3218721.000,1771426.000,1570167.000,471224.000,288135.000,914151.000,892814.000,1992671.000
CashAndCashEquivalentsAtCarryingValue,5029111.000,3218721.000,1771426.000,1570167.000,471224.000,288135.000,914151.000,892814.000,1992671.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,49500000.000,49500000.000,49500000.000,49500000.000,49500000.000,49500000.000,49500000.000,49500000.000,49500000.000
CommonStockSharesIssued,9381175.000,11256175.000,11256175.000,11256175.000,11808216.000,13057476.000,13057476.000,14855181.000,17441351.000
CommonStockSharesOutstanding,9381175.000,11230027.000,11039518.000,11048203.000,11606593.000,12855423.000,12855423.000,14855181.000,17441351.000
CommonStockValue,9381.000,11256.000,11256.000,11256.000,11808.000,13057.000,14284.000,14855.000,17442.000
ContractualObligation,,,,,,456000.000,343000.000,,130000.000
ConvertibleDebtNoncurrent,,,,753914.000,0.000,,,0.000,87814.000
DeferredRentCredit,,,197.000,491.000,786.000,1083.000,1179.000,1179.000,1179.000
DeferredSetUpCostsNoncurrent,,,,3528944.000,,,,5738469.000,
DeferredTaxAssetsGross,,,,3651778.000,,,,5942230.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,122834.000,,,,203761.000,
DeferredTaxAssetsValuationAllowance,,,,3651778.000,,,,5942230.000,
DepositsAssetsNoncurrent,,,2751.000,2751.000,2751.000,2751.000,2751.000,2751.000,2751.000
DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,,,,,,59464.000,78168.000,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,,,,,,1500986.000,1500986.000,0.000,
DisposalGroupIncludingDiscontinuedOperationInventoryCurrent,,,,,,1878.000,1878.000,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,1878.000,1878.000,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,,,,69222.000,70831.000,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,,,1500000.000,1500000.000,,
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentLiabilities,,,,,,134613.000,109569.000,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,986.000,986.000,,
DueFromRelatedParties,,,,,15000.000,10000.000,5000.000,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,534000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,427000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,569000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,464000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,569000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,569000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,569000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,464000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,569000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,569000.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,569000.000,,,,
FiniteLivedIntangibleAssetsFairValueDisclosure,,,,3700000.000,3131428.000,,,,
FiniteLivedIntangibleAssetsGross,,,,9729216.000,3700000.000,,,,
FiniteLivedIntangibleAssetsNet,,,,3273571.000,9587073.000,,,,
FiniteLivedPatentsGross,10499832.000,10155645.000,10155645.000,,,,,,
FiniteLivedTrademarksGross,,,,595000.000,560000.000,,,,
Goodwill,,,,6455645.000,6455645.000,,,0.000,
InterestPayableCurrent,,,,76712.000,69222.000,,,69222.000,69222.000
InventoryNet,1878.000,1878.000,1878.000,1878.000,1878.000,,,,
