,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,35437.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,39800.000
AdditionalPaidInCapital,5550791.000
Assets,4756420.000
AssetsCurrent,2416988.000
CapitalizedComputerSoftwareNet,27637.000
CashAndCashEquivalentsAtCarryingValue,2042452.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,5949610.000
CommonStockSharesOutstanding,5949610.000
CommonStockSharesSubscriptions,-400000.000
CommonStockValue,5959.000
DepositsAssetsNoncurrent,142476.000
DueFromRelatedPartiesNoncurrent,110163.000
DueToRelatedPartiesCurrent,16500.000
LiabilitiesAndStockholdersEquity,4756420.000
LiabilitiesCurrent,569283.000
NotesPayableCurrent,517346.000
NotesReceivableRelatedPartiesCurrent,100000.000
OtherAssets,368364.000
PrepaidExpenseCurrent,274536.000
PropertyPlantAndEquipmentGross,2010868.000
PropertyPlantAndEquipmentNet,1971068.000
RetainedEarningsAccumulatedDeficit,-969613.000
SecurityDeposit,14000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,300000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,300000.000
SharePrice,2.400
StockholdersEquity,4187137.000
