,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndOtherReceivablesNetCurrent,429302.000,5186349.000,4940389.000,6018197.000,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,847467.000,2311261.000,638175.000,603665.000,778223.000,2080927.000,1101228.000,1174081.000,1078387.000,4239620.000,1239864.000,2003362.000,1429828.000,1598877.000,1364863.000,1494347.000,1344166.000,1365890.000,1338021.000,1488665.000
AccountsPayableCurrent,58787.000,69112.000,91385.000,73660.000,57119.000,24827.000,48798.000,28839.000,31382.000,150015.000,565694.000,597059.000,520529.000,640709.000,713414.000,481933.000,545196.000,476005.000,396318.000,401603.000
AccountsReceivableGrossCurrent,66311.000,137175.000,129849.000,220804.000,210466.000,227674.000,179699.000,245921.000,498975.000,587345.000,571637.000,557766.000,794851.000,700376.000,343807.000,379459.000,440306.000,472891.000,272703.000,993270.000
AccruedEmployeeBenefitsCurrent,,,,,12876.000,12856.000,12886.000,12963.000,13159.000,13222.000,13291.000,13181.000,13185.000,13199.000,13228.000,13272.000,13298.000,12765.000,12514.000,12596.000
AccruedPayrollTaxesCurrent,,,,,335698.000,387595.000,381995.000,474119.000,511068.000,561050.000,646074.000,595269.000,635884.000,582481.000,550573.000,543464.000,506800.000,501487.000,469968.000,494956.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,10490359.000,11492900.000,12936631.000,14479276.000,16074443.000,17659088.000,20121598.000,22337852.000,24747109.000,17555766.000,19658161.000,21798012.000,23866816.000,24892078.000,26346577.000,28579562.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10265158.000,12006402.000,12484116.000,13589796.000,13670355.000,13426488.000,13791374.000,14771444.000,16971699.000,17653238.000,18388750.000,17290111.000,17106543.000,17249950.000,17512681.000,17870757.000,18056524.000,14136329.000,12388257.000,12845492.000
AdditionalPaidInCapital,48980078.000,49054622.000,49129165.000,49147415.000,49165663.000,49148049.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000,49163705.000
AdvancesToAffiliate,,,,,,,,,,,,,,,838933.000,858431.000,778882.000,657955.000,536308.000,518521.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,20858.000,20824.000,20874.000,20998.000,21316.000,21418.000,21529.000,21351.000,21357.000,,,,,,,
Assets,167793041.000,176230009.000,194619089.000,202083325.000,205762404.000,204846462.000,218779737.000,268402453.000,252084309.000,280226660.000,276601283.000,271933274.000,269607403.000,241345601.000,233187958.000,240790934.000,229656211.000,215881339.000,218717490.000,217038424.000
AssetsCurrent,22248719.000,28216312.000,12843629.000,15626069.000,14724639.000,11272307.000,9151352.000,13456552.000,7700184.000,10995707.000,5605783.000,5785297.000,6148398.000,9442131.000,3122439.000,11728687.000,6628483.000,4214654.000,7337619.000,6494359.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,0.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,0.000,,,,,,,,,,,
BankLoans,,,,,1585063.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,20071429.000,14358935.000,5684847.000,4141437.000,12137978.000,8416253.000,6572995.000,9458701.000,2961576.000,1995082.000,2415576.000,2043437.000,2349515.000,5981829.000,958664.000,9353739.000,4225620.000,1973993.000,5481292.000,3818204.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,4075.000,257837.000,257837.000,257837.000,257837.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
