,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2821000.000,2664000.000,1530000.000,2278000.000,2823000.000,2625000.000,2872000.000,2929000.000,3976000.000,3516000.000,3591000.000
AccountsPayableTradeCurrent,511000.000,553000.000,632000.000,872000.000,817000.000,1088000.000,1023000.000,655000.000,512000.000,1463000.000,1165000.000
AccountsReceivableNetCurrent,162000.000,215000.000,1205000.000,188000.000,274000.000,315000.000,386000.000,658000.000,595000.000,200000.000,189000.000
AccruedProfessionalFeesCurrent,804000.000,180000.000,171000.000,216000.000,180000.000,214000.000,167000.000,246000.000,544000.000,93000.000,305000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,13544000.000,,,,14582000.000,,,,15083000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1009000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000,-990000.000
AdditionalPaidInCapital,30242000.000,30346000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,30450000.000,29314000.000,32844000.000,33083000.000,33381000.000,33752000.000,34117000.000,34326000.000,34557000.000
Assets,54144000.000,87418000.000,79403000.000,76527000.000,69944000.000,63949000.000,61152000.000,55687000.000,73371000.000,67487000.000,60786000.000
AssetsCurrent,48269000.000,84942000.000,77050000.000,74353000.000,66114000.000,60866000.000,58268000.000,53392000.000,71350000.000,65675000.000,59141000.000
CashAndCashEquivalentsAtCarryingValue,33731000.000,72026000.000,65917000.000,64346000.000,65469000.000,58651000.000,56064000.000,35210000.000,54135000.000,17095000.000,20160000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,,,,,,
CommonStockSharesIssued,1349591.000,14181333.000,14222275.000,14267174.000,14344267.000,14385336.000,14401582.000,14415347.000,17892933.000,17930590.000,17996680.000
CommonStockSharesOutstanding,1349591.000,14181333.000,14222275.000,14267174.000,14344267.000,14385336.000,14401582.000,14415347.000,17892933.000,17930590.000,17996680.000
CommonStockValue,6198000.000,147157000.000,147508000.000,147824000.000,148359000.000,148634000.000,148728000.000,148867000.000,172886000.000,173246000.000,173829000.000
DeferredFinanceCostsNoncurrentNet,3876000.000,0.000,,,,,,,,,
DeferredRentCreditNoncurrent,219000.000,196000.000,180000.000,164000.000,,,,,,,
