,2016-09-30
AccruedLiabilitiesCurrent,27679.000
AccruedLiabilitiesCurrentAndNoncurrent,27679.000
AdditionalPaidInCapital,515984.000
Assets,11376.000
AssetsCurrent,10492.000
CapitalizedComputerSoftwareNet,1323.000
Cash,8904.000
CashAndCashEquivalentsAtCarryingValue,8904.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,90000000.000
CommonStockSharesIssued,18736400.000
CommonStockSharesOutstanding,18736400.000
CommonStockValue,18736.000
Liabilities,42679.000
LiabilitiesAndStockholdersEquity,11376.000
LiabilitiesCurrent,42679.000
MachineryAndEquipmentGross,884.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,2000.000
PrepaidExpenseAndOtherAssetsCurrent,1588.000
PropertyPlantAndEquipmentNet,884.000
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,-439.000
RetainedEarningsAccumulatedDeficit,-568023.000
StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,-31303.000
StockholdersEquity,-31303.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-31303.000
