,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,33371.000,66743.000,193951.000,269095.000,386951.000,477533.000,547701.000,640713.000,704397.000
AccountsPayableCurrent,53015.000,51800.000,49246.000,50620.000,66946.000,80557.000,83092.000,69300.000,45805.000
AccountsReceivableNet,,,,10999.000,10999.000,,,,
AccountsReceivableNetCurrent,,,,,,,,5382.000,3507.000
AccruedLiabilitiesCurrent,1684.000,5373.000,4619.000,170.000,3208.000,4607.000,3475.000,2561.000,2618.000
AccruedPayrollTaxesCurrent,,23360.000,67883.000,94183.000,135433.000,190497.000,191695.000,224250.000,246539.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,662.000,798.000,931.000,1064.000,1199.000,1333.000,1467.000,1598.000,1608.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-165.000,-3965.000,-9341.000,-13176.000,-29189.000
AdditionalPaidInCapital,7037476.000,7037476.000,7037476.000,7037476.000,7112469.000,7274198.000,7723132.000,7862346.000,8214264.000
AdvancesToAffiliate,,,,12916.000,,,,,
Assets,26464.000,83751.000,80650.000,225235.000,119518.000,145295.000,184470.000,140181.000,151356.000
AssetsCurrent,25518.000,82941.000,79973.000,224691.000,119109.000,145020.000,184329.000,140171.000,151356.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,6736.000,4491.000,4491.000,11000.000
CapitalizedComputerSoftwareGross,,1608.000,,,,,,,
CapitalizedComputerSoftwareNet,,,,,,1608.000,,,
Cash,22096.000,573.000,1253.000,46504.000,690.000,20557.000,52225.000,3372.000,11768.000
CashAndCashEquivalentsAtCarryingValue,22096.000,573.000,1253.000,46504.000,690.000,20557.000,52225.000,3372.000,11768.000
CommitmentsAndContingencies,,,155155.000,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,7038180.000,7038180.000,7038180.000,7038180.000,7113180.000,7328848.000,7927515.000,8113150.000,8473150.000
CommonStockSharesOutstanding,7038180.000,7038180.000,7038180.000,7038180.000,7113180.000,7328848.000,7927515.000,8113150.000,8473150.000
CommonStockValue,704.000,704.000,704.000,704.000,711.000,733.000,799.000,811.000,847.000
ConvertibleDebtNoncurrent,,,,,,,,,49076.000
ConvertibleNotesPayable,,,,,,,,,125075.000
ConvertibleNotesPayableCurrent,,,,,,,,,8125.000
DeferredCostsCurrent,,109291.000,107394.000,105497.000,103600.000,101703.000,99806.000,97909.000,96013.000
DeferredRevenue,15000.000,15000.000,15000.000,311999.000,234242.000,210612.000,219847.000,206999.000,206999.000
DeferredTaxAssetsLiabilitiesNet,-474626.000,535169.000,590063.000,667301.000,725074.000,809990.000,945116.000,1038913.000,1148359.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,1150050.000,1185102.000,1336059.000,,,,,
InventoryNet,,,,168192.000,110970.000,110970.000,110970.000,110970.000,110970.000
Liabilities,,,,,,,,,1289375.000
LiabilitiesAndStockholdersEquity,26464.000,83751.000,80650.000,225235.000,119518.000,145295.000,184470.000,140181.000,151356.000
LiabilitiesCurrent,199774.000,430039.000,583778.000,949044.000,1008551.000,1119001.000,1100626.000,1188938.000,1240299.000
LiabilityForUncertainTaxPositionsCurrent,0.000,0.000,,,,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,194500.000,225684.000,311882.000,311882.000,340195.000,241147.000,264119.000,267173.000
OperatingLossCarryforwards,,402518.000,414786.000,467621.000,486041.000,517790.000,653615.000,716754.000,805807.000
OperatingLossCarryforwardsValuationAllowance,474626.000,-535169.000,-590063.000,-667301.000,-725074.000,-809990.000,-945116.000,-1038913.000,-1148359.000
PayablesToCustomers,6704.000,6623.000,5278.000,5278.000,5322.000,5497.000,5364.000,5246.000,5182.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,3422.000,4790.000,1142.000,9995.000,7449.000,13493.000,21134.000,20447.000,25111.000
PropertyPlantAndEquipmentNet,946.000,810.000,677.000,544.000,409.000,275.000,141.000,10.000,
RetainedEarningsAccumulatedDeficit,-7211490.000,-7384468.000,-7541308.000,-7761989.000,-8002048.000,-8244672.000,-8630746.000,-8898738.000,-9323941.000
StockholdersEquity,-173310.000,-346288.000,-503128.000,-723809.000,-889033.000,-973706.000,-916156.000,-1048757.000,-1138019.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-1138019.000
