,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-40.000,,,,2545039.000
ComprehensiveIncomeNetOfTax,,,,,,,,,-589104.000
DeferredFederalIncomeTaxExpenseBenefit,2397.000,,,,6355.000,,,,
Depreciation,,,,,,,,,26.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,0.000,-0.000,-0.000,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,-40147.000
EffectiveIncomeTaxRateContinuingOperations,0.340,,,,0.340,,,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,138334.000
FairValueInputsEntityCreditRisk,,,,,,,,,1.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,-57244.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,-39771.000
GeneralAndAdministrativeExpense,7050.000,4750.000,12265.000,6941.000,18690.000,6750.000,1104.000,,
GrossProfit,,,,,,,,,-33295.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,,,-549333.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,-0.000,,-0.009
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-2397.000,,,,-6355.000,,,,
IncomeTaxesPaidNet,,,,,,,,,21150.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3500.000,,,,4600.000,,,,29202.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,547.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,-21150.000
IncreaseDecreaseInDeferredCharges,6500.000,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,16257.000
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,2254.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,,,,,,,-5029.000
IncreaseDecreaseInSecurityDeposits,,,,,,,,,-23922.000
InterestIncomeExpenseNet,,,,,,,,,794.000
LeaseAndRentalExpense,,,,,,,,,5000.000
NetCashProvidedByUsedInFinancingActivities,3550.000,,,,14050.000,,,,3000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3550.000,,,,14050.000,,,,3000000.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-2000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-2000.000
NetCashProvidedByUsedInOperatingActivities,-3550.000,,,,-14090.000,,,,412814.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3550.000,,,,-14090.000,,,,-412814.000
NetIncomeLoss,-7050.000,-4750.000,-12265.000,-6941.000,-18690.000,-6750.000,-1104.000,82125.000,-549333.000
OperatingExpenses,7050.000,4750.000,12265.000,6941.000,18690.000,6750.000,1104.000,439903.000,459588.000
OperatingIncomeLoss,-7050.000,-4750.000,-12265.000,-6941.000,-18690.000,-6750.000,-1104.000,103477.000,-492883.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,,,,,,,,,-549333.000
OtherGeneralAndAdministrativeExpense,,,,,,,,,243659.000
OtherIncome,,,,,,,,,-56450.000
PaymentsForPostemploymentBenefits,,,,,,,,,302000.000
PaymentsToAcquireRealEstate,,,,,,,,,2000.000
ProceedsFromRelatedPartyDebt,10050.000,,,,14050.000,,,,
ProfessionalFees,,,,,,,,,207218.000
RevenueFromRelatedParties,,,,,,,,,66286.000
Revenues,,,,,,,,,66286.000
SalesRevenueNet,,,,,,,,,122736.000
SellingExpense,,,,,,,,,8711.000
ShareBasedCompensation,,,,,,,,,138334.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,111111.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,,,,,,0.500
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,,,0.500
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6000000.000,6000000.000,6000000.000,-11665644.000,7000000.000,7000000.000,1750000.000,35389475.000,62595289.000
