,2011-08-31,2011-11-30,2012-02-29
AccountsPayableAndAccruedLiabilities,125.000,195.000,220.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,5717.000,4925.000,4987.000
AdditionalPaidInCapital,2205713.000,2205713.000,2205713.000
Assets,40688.000,20998.000,411.000
AssetsCurrent,40688.000,20998.000,411.000
CashAndCashEquivalentsAtCarryingValue,27378.000,8351.000,237.000
CommonStockParOrStatedValuePerShare,,,0.001
CommonStockSharesAuthorized,,,500000000.000
CommonStockSharesIssued,,,129325000.000
CommonStockSharesOutstanding,,,129325000.000
CommonStockValue,129325.000,129325.000,129325.000
LiabilitiesAndStockholdersEquity,40688.000,20998.000,411.000
LiabilitiesCurrent,125.000,195.000,220.000
PreferredStockParOrStatedValuePerShare,,,0.001
PreferredStockSharesAuthorized,,,100000000.000
PreferredStockSharesIssued,,,0.000
PreferredStockSharesOutstanding,,,0.000
PreferredStockValue,,0.000,0.000
PrepaidExpense,13310.000,12647.000,174.000
RetainedEarningsAccumulatedDeficit,-2300192.000,-2319160.000,-2339834.000
StockholdersEquity,40563.000,20803.000,191.000
