,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,631000000.000,733000000.000,708000000.000,782000000.000,690000000.000,728000000.000,724000000.000,848000000.000,711000000.000,808000000.000,866000000.000,962000000.000,945000000.000,946000000.000,873000000.000,973000000.000,825000000.000,848000000.000,835000000.000,809000000.000,649000000.000,745000000.000,813000000.000,1079000000.000,910000000.000,988000000.000
AccountsReceivableNetCurrent,1401000000.000,1297000000.000,1206000000.000,1317000000.000,1262000000.000,1239000000.000,1164000000.000,1336000000.000,1460000000.000,1314000000.000,1239000000.000,1542000000.000,1811000000.000,1400000000.000,1257000000.000,1504000000.000,1534000000.000,1251000000.000,1242000000.000,1276000000.000,1185000000.000,1180000000.000,1250000000.000,1522000000.000,1408000000.000,1451000000.000
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,3546000000.000,3776000000.000,,,,3923000000.000,,,,4162000000.000,,
AccumulatedDeferredInvestmentTaxCredit,73000000.000,70000000.000,68000000.000,65000000.000,63000000.000,60000000.000,58000000.000,56000000.000,53000000.000,51000000.000,49000000.000,47000000.000,44000000.000,42000000.000,43000000.000,41000000.000,52000000.000,50000000.000,50000000.000,62000000.000,60000000.000,93000000.000,89000000.000,93000000.000,91000000.000,138000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,8676000000.000,8839000000.000,8890000000.000,8795000000.000,8856000000.000,8929000000.000,9038000000.000,8947000000.000,9070000000.000,9166000000.000,9284000000.000,9323000000.000,9399000000.000,9529000000.000,9670000000.000,9718000000.000,9889000000.000,10003000000.000,10147000000.000,10087000000.000,10146000000.000,10076000000.000,10198000000.000,10299000000.000,10421000000.000,10536000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-30000000.000,,,,-29000000.000,-29000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-4000000.000,,,,-4000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-125000000.000,,,,-127000000.000,-124000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,1000000.000,,,,2000000.000,1000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-148000000.000,-146000000.000,-146000000.000,-158000000.000,-153000000.000,-151000000.000,-147000000.000,-158000000.000,-156000000.000,-155000000.000,-151000000.000,-136000000.000,-137000000.000,-134000000.000,-133000000.000,-155000000.000,-155000000.000,-151000000.000,-150000000.000,-145000000.000,-140000000.000,-142000000.000,-138000000.000,-133000000.000,-129000000.000,-125000000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,327000000.000,249000000.000,115000000.000,102000000.000,327000000.000,349000000.000,416000000.000,404000000.000,420000000.000,412000000.000,437000000.000,322000000.000,354000000.000,429000000.000,437000000.000,484000000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,153000000.000,150000000.000,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,178000000.000,174000000.000,168000000.000,162000000.000,160000000.000,,,62000000.000,59000000.000,63000000.000,67000000.000,55000000.000,56000000.000,60000000.000,60000000.000,54000000.000,51000000.000,53000000.000,56000000.000,49000000.000,42000000.000,42000000.000,46000000.000,41000000.000,32000000.000,36000000.000
AssetRetirementObligation,1554000000.000,1553000000.000,1570000000.000,1593000000.000,1615000000.000,,,1719000000.000,1745000000.000,1784000000.000,1800000000.000,1827000000.000,1854000000.000,1883000000.000,1911000000.000,1962000000.000,,,,2194000000.000,,,,2197000000.000,,
AssetRetirementObligationCurrent,-19000000.000,-15000000.000,-10000000.000,-2000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,1535000000.000,1538000000.000,1560000000.000,1591000000.000,1615000000.000,1641000000.000,1683000000.000,1719000000.000,1745000000.000,1784000000.000,1800000000.000,1827000000.000,1854000000.000,1883000000.000,1911000000.000,1962000000.000,2022000000.000,2157000000.000,2180000000.000,2194000000.000,2227000000.000,2238000000.000,2268000000.000,2197000000.000,2229000000.000,2261000000.000
Assets,24489000000.000,24579000000.000,24780000000.000,26009000000.000,25846000000.000,26075000000.000,25909000000.000,26339000000.000,25949000000.000,25944000000.000,26231000000.000,25935000000.000,26161000000.000,26189000000.000,26376000000.000,27974000000.000,28068000000.000,28350000000.000,28654000000.000,28737000000.000,28564000000.000,28769000000.000,29462000000.000,32041000000.000,32149000000.000,32582000000.000
AssetsCurrent,2800000000.000,2771000000.000,2911000000.000,3196000000.000,2951000000.000,3050000000.000,2730000000.000,2915000000.000,2769000000.000,2496000000.000,2549000000.000,2806000000.000,2973000000.000,2721000000.000,2755000000.000,3087000000.000,2788000000.000,2691000000.000,2700000000.000,2575000000.000,2362000000.000,2258000000.000,2595000000.000,2762000000.000,2567000000.000,2631000000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,1428000000.000,,,,,,,,,,,,,,,,
AssetsNoncurrent,7154000000.000,7023000000.000,7027000000.000,7605000000.000,7435000000.000,7355000000.000,7209000000.000,7149000000.000,6663000000.000,6604000000.000,6448000000.000,5535000000.000,5412000000.000,5320000000.000,5275000000.000,6198000000.000,6134000000.000,6162000000.000,6204000000.000,6192000000.000,6096000000.000,6115000000.000,6091000000.000,7276000000.000,7274000000.000,7338000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,225000000.000,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,41000000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,395000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,485000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,13000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,74000000.000,102000000.000,138000000.000,128000000.000,153000000.000,149000000.000,182000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,,,197000000.000,220000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,257000000.000,294000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,75000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,,,22000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,8000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,,,14000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,,,7000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,60000000.000,74000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,,,,1000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,,,,9000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,,,100000000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,7000000.000,,,,-6000000.000,,,,7000000.000,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,38000000.000,37000000.000,27000000.000,23000000.000,18000000.000,13000000.000,12000000.000,12000000.000,9000000.000,9000000.000,8000000.000,11000000.000,5000000.000,4000000.000,3000000.000,3000000.000,10000000.000,9000000.000,8000000.000,15000000.000,12000000.000,12000000.000,7000000.000,7000000.000,3000000.000,2000000.000
CapitalLeasedAssetsGross,,,,57000000.000,,,,32000000.000,,,,35000000.000,,,,35000000.000,,,,48000000.000,,,,44000000.000,,
CapitalLeasesContingentRentalPaymentsDue,,,,,,,,27000000.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,35000000.000,,,,20000000.000,,,,19000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,9000000.000,,,,7000000.000,,,,8000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,3000000.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,7000000.000,,,,3000000.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,9000000.000,,,,5000000.000,,,,3000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,7000000.000,,,,5000000.000,,,,8000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,0.000,,,,0.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,5000000.000,,,,2000000.000,,,,1000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,30000000.000,,,,18000000.000,,,,18000000.000,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,103000000.000,,,,91000000.000,,,,79000000.000,,,,70000000.000,,,,58000000.000,,,,44000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,13000000.000,,,,12000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,43000000.000,,,,31000000.000,,,,19000000.000,,,,9000000.000,,,,0.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,10000000.000,,,,9000000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,13000000.000,,,,10000000.000,,,,9000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,13000000.000,,,,13000000.000,,,,11000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,12000000.000,,,,12000000.000,,,,12000000.000,,,,13000000.000,,,,13000000.000,,,,12000000.000,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,34000000.000,,,,3000000.000,,,,21000000.000,,,,27000000.000,,,,26000000.000,,,,32000000.000,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesCurrent,,,,-4000000.000,,,,-4000000.000,,,,5000000.000,,,,5000000.000,,,,6000000.000,,,,7000000.000,,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesNoncurrent,,,,83000000.000,,,,79000000.000,,,,74000000.000,,,,71000000.000,,,,65000000.000,,,,57000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeases,,,,87000000.000,,,,83000000.000,,,,79000000.000,,,,76000000.000,,,,71000000.000,,,,64000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesDeferredIncome,,,,-56000000.000,,,,-48000000.000,,,,40000000.000,,,,34000000.000,,,,27000000.000,,,,20000000.000,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesUnguaranteedResidualValuesOfLeasedProperty,,,,40000000.000,,,,-40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,300000000.000,,,,295000000.000,,,,384000000.000,,,,335000000.000,,,,439000000.000,,,,435000000.000,,
CapitalizedComputerSoftwareGross,,,,623000000.000,,,,561000000.000,,,,668000000.000,,,,668000000.000,,,,770000000.000,,,,715000000.000,,
CashAndCashEquivalentsAtCarryingValue,197000000.000,61000000.000,46000000.000,68000000.000,57000000.000,185000000.000,59000000.000,65000000.000,218000000.000,46000000.000,71000000.000,52000000.000,98000000.000,75000000.000,60000000.000,48000000.000,99000000.000,230000000.000,67000000.000,37000000.000,35000000.000,32000000.000,66000000.000,92000000.000,82000000.000,62000000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,68000000.000,115000000.000,69000000.000,123000000.000,65000000.000,112000000.000,,,,,,,,,,,,,,,,
CollateralAlreadyPostedAggregateFairValue,126000000.000,68000000.000,66000000.000,71000000.000,138000000.000,11000000.000,24000000.000,20000000.000,,,,902000000.000,959000000.000,962000000.000,13000000.000,12000000.000,4000000.000,0.000,0.000,5000000.000,2000000.000,0.000,0.000,0.000,0.000,2000000.000
CommercialPaper,,,,,,,,,,216000000.000,,,,,,,,,,,,,,,,
CommonStockNoParValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,,,,,0.000,0.000,0.000,,,0.000,,,,0.000,,
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,169346329.000,169328889.000,169250934.000,169247282.000,170112217.000,171754812.000,172073378.000,172351680.000,173950853.000,174960000.000,176797248.000,177087230.000,177016824.000,176993343.000,176991277.000,176991231.000,179330405.000,179475813.000,179475625.000,179470213.000,179435404.000,179435004.000,179434907.000,179432581.000,179387424.000,179393579.000
CommonStockSharesOutstanding,169346329.000,169328889.000,169250934.000,169247282.000,170112217.000,171754812.000,172073378.000,172351680.000,173950853.000,174960000.000,176797248.000,177087230.000,177016824.000,176993343.000,176991277.000,176991231.000,179330405.000,179475813.000,179475625.000,179470213.000,179435404.000,179435004.000,179434907.000,179432581.000,179387424.000,179393579.000
CommonStockValue,3428000000.000,3415000000.000,3418000000.000,3417000000.000,3453000000.000,3549000000.000,3567000000.000,3587000000.000,3683000000.000,3762000000.000,3885000000.000,3907000000.000,3894000000.000,3896000000.000,3900000000.000,3904000000.000,4093000000.000,4110000000.000,4117000000.000,4123000000.000,4118000000.000,4129000000.000,4137000000.000,4030000000.000,3958000000.000,3968000000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,,,3000000.000,,
DebtCurrent,,,,-355000000.000,,,,-634000000.000,,,,694000000.000,,,,161000000.000,,,,465000000.000,,,,,,
DebtInstrumentFaceAmount,,581000000.000,1028000000.000,1308000000.000,,500000000.000,500000000.000,770000000.000,,,775000000.000,1245000000.000,,600000000.000,1300000000.000,1750000000.000,500000000.000,800000000.000,965000000.000,965000000.000,,600000000.000,600000000.000,2680000000.000,500000000.000,500000000.000
