,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,660.000,,,,,,,,1000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,83133.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,10613.000,,,,25228.000,,,,2430.000,,,,46395.000,,,,-63249.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,,,,,,60163.000,,,,364985.000
CostOfGoodsSold,,,,,,,,,,,,,,,,,,353.000
CostOfRevenue,,,4776.000,1165.000,,45895.000,,,,,5150.000,,,,,,,
DebtConversionConvertedInstrumentAmount1,,1010.000,,,,,,,,2000.000,,,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,1010000.000,,,,1010000.000,,,,800000.000,,,,,,,,82730976.000
Depreciation,,58.000,115.000,,,288.000,,,,416.000,,,,346.000,222.000,201.000,161.000,159000.000
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,,,1596.000,,,,10160.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,-60163.000,204139.000,-112720.000,211350.000,-364985.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.000,-0.020,0.010,-0.000,-0.000,-0.030,-0.000,0.000,0.000,-0.010,-0.009,-0.001,-0.007,0.003,-0.003
EffectiveIncomeTaxRateContinuingOperations,,0.000,,,,0.000,,,,0.000,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.390,,,,0.390,,,,0.390,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.390,,,,-0.390,,,,-0.390,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,364985.000
FeesAndCommissions,,25000.000,,16500.000,,,,,,,1858.000,,,,,,,
FeesAndCommissionsOther,-12000.000,,,3762.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,,,,,,35773.000,,,,,,,
GrossProfit,,25000.000,305.000,18803.000,9584.000,1184.000,35048.000,,,,-3292.000,,,,,,,9642.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,20000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,-31819.000,-443508.000,,-841698.000
