,2011-03-31
AccountsPayableCurrent,382144000.000
AccruedIncomeTaxesCurrent,89969000.000
AccruedLiabilitiesCurrent,260149000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,207533000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,61699000.000
AdditionalPaidInCapitalCommonStock,1055902000.000
Assets,5246541000.000
AssetsCurrent,2852612000.000
CashAndCashEquivalentsAtCarryingValue,484371000.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,81667154.000
CommonStockValue,817000.000
DebtCurrent,37553000.000
DeferredTaxAssetsNetCurrent,75940000.000
DeferredTaxLiabilitiesNoncurrent,95126000.000
Goodwill,949007000.000
IntangibleAssetsNetExcludingGoodwill,666419000.000
InventoryNet,1334235000.000
LiabilitiesAndStockholdersEquity,5246541000.000
LiabilitiesCurrent,1236998000.000
LongTermDebtNoncurrent,1490038000.000
OtherAssetsNoncurrent,133169000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,271350000.000
PrepaidExpenseCurrent,78000000.000
PropertyPlantAndEquipmentGross,852867000.000
PropertyPlantAndEquipmentNet,645334000.000
ReceivablesNetCurrent,880066000.000
RetainedEarningsAccumulatedDeficit,1035462000.000
StockholdersEquity,2153029000.000
TreasuryStockShares,217200.000
TreasuryStockValue,851000.000
