,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,12919.000
Assets,18779.000
AssetsCurrent,14271.000
Cash,14096.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,75000000.000
CommonStockSharesIssued,2750000.000
CommonStockSharesOutstanding,2750000.000
CommonStockValueOutstanding,2750.000
DueToRelatedPartiesCurrentAndNoncurrent,19000.000
Liabilities,31919.000
LiabilitiesAndStockholdersEquity,18779.000
LiabilitiesCurrent,31919.000
PrepaidExpenseCurrent,175.000
PropertyPlantAndEquipmentNet,4508.000
RetainedEarningsAccumulatedDeficit,-15890.000
StockholdersEquity,-13140.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-13140.000
