,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,21290000.000,21843000.000,22347000.000,25475000.000,20532000.000,24425000.000,21690000.000,29175000.000,27646000.000,21658000.000,24362000.000,20139000.000,24198000.000,18886000.000,19363000.000,16056000.000,23651000.000,21911000.000,24226000.000,25682000.000,33627000.000,35070000.000,33088000.000,30358000.000,29444000.000,29119000.000
AccountsReceivableNetCurrent,141923000.000,153273000.000,151208000.000,148061000.000,161834000.000,163161000.000,163461000.000,169172000.000,144659000.000,124766000.000,111149000.000,111133000.000,115350000.000,110934000.000,102859000.000,99325000.000,110651000.000,110454000.000,121744000.000,125010000.000,153860000.000,152213000.000,162500000.000,166056000.000,172707000.000,173388000.000
AccruedInsuranceCurrent,,,,11100000.000,,,,9500000.000,,,,12200000.000,,,,11200000.000,,,,11700000.000,,,,10600000.000,,
AccruedLiabilitiesCurrent,69321000.000,70014000.000,67939000.000,68493000.000,65845000.000,62218000.000,64460000.000,54855000.000,57054000.000,54175000.000,54340000.000,57572000.000,61498000.000,61712000.000,53494000.000,56329000.000,56763000.000,64101000.000,69188000.000,71965000.000,63903000.000,63641000.000,65112000.000,63290000.000,65663000.000,62981000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,68500000.000,,,,54900000.000,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,81300000.000,77832000.000,85351000.000,94266000.000,101941000.000,96891000.000,105157000.000,113154000.000,118280000.000,120012000.000,125392000.000,129891000.000,137022000.000,140705000.000,142066000.000,146438000.000,151311000.000,149801000.000,140363000.000,141793000.000,143277000.000,139433000.000,144055000.000,138650000.000,142185000.000,144708000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,15000.000,15000.000,15000.000,13000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000,15000.000
AdditionalPaidInCapitalCommonStock,416425000.000,422273000.000,428400000.000,432390000.000,437024000.000,441479000.000,446233000.000,450792000.000,456046000.000,458475000.000,462962000.000,467890000.000,470851000.000,473634000.000,477115000.000,481762000.000,486267000.000,490474000.000,495827000.000,504290000.000,510881000.000,523583000.000,531112000.000,537472000.000,544428000.000,555029000.000
AllowanceForDoubtfulAccountsReceivableCurrent,19125000.000,18162000.000,18110000.000,17438000.000,18607000.000,19603000.000,20447000.000,20994000.000,18991000.000,17610000.000,15601000.000,14231000.000,14131000.000,14956000.000,15640000.000,14317000.000,14845000.000,14228000.000,14753000.000,16526000.000,16751000.000,15950000.000,16710000.000,17716000.000,19249000.000,17865000.000
Assets,1327560000.000,1340647000.000,846776000.000,858285000.000,855380000.000,858299000.000,875724000.000,730595000.000,712317000.000,700253000.000,754569000.000,726406000.000,727390000.000,710296000.000,682213000.000,669742000.000,623327000.000,645433000.000,666436000.000,685085000.000,705645000.000,711102000.000,721732000.000,734029000.000,756628000.000,805873000.000
