,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,1663873.000,
AdjustmentsToAdditionalPaidInCapitalOther,-1254338.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,780293.000,510995.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1373858.000,
AmortizationOfFinancingCostsAndDiscounts,244111.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3084570.000,4362447.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,-13275986.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-13275986.000
BusinessAcquisitionsProFormaRevenue,,952184.000
CapitalLeaseObligationsIncurred,,31576.000
CashAcquiredFromAcquisition,,185746.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8227132.000,-4758909.000
ComprehensiveIncomeNetOfTax,-8268971.000,-13338038.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-27790.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-13338038.000
ConversionOfStockAmountIssued1,3532694.000,
DebtConversionConvertedInstrumentAmount1,0.000,
DebtConversionOriginalDebtAmount1,3532694.000,0.000
DebtInstrumentConvertibleBeneficialConversionFeature,-1663873.000,0.000
Depreciation,1257.000,5185.000
DepreciationDepletionAndAmortization,1257.000,5185.000
EarningsPerShareBasicAndDiluted,-2.700,-1.510
EffectOfExchangeRateOnCashAndCashEquivalents,90045.000,6298.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.295,-0.350
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,0.000,0.001
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.109,-0.025
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.002,-0.014
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.063,0.018
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.004,0.029
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,79930.000,0.000
FairValueAdjustmentOfWarrants,-223172.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,-223172.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,79930.000,
GainsLossesOnExtinguishmentOfDebt,0.000,
GeneralAndAdministrativeExpense,3960498.000,5593563.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-8755011.000,-13831191.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,367038.000,487754.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8387973.000,-13343437.000
IncreaseDecreaseInAccountsPayable,-148250.000,712795.000
IncreaseDecreaseInAccountsReceivable,907500.000,
IncreaseDecreaseInAccruedLiabilities,265754.000,450383.000
IncreaseDecreaseInDeferredRevenue,1907500.000,0.000
IncreaseDecreaseInIncomeTaxesReceivable,2357.000,-7703.000
IncreaseDecreaseInOtherOperatingAssets,1148.000,16727.000
IncreaseDecreaseInOtherReceivables,,-3233636.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,95952.000,-26287.000
IncreaseDecreaseInRestrictedCash,20000.000,25000.000
IncreaseDecreaseInSecurityDeposits,0.000,
InterestExpense,1934493.000,275.000
InvestmentIncomeInterest,947.000,3684.000
LiabilitiesAssumed1,,1210000.000
LicenseCosts,12500.000,
NetCashProvidedByUsedInFinancingActivities,12616256.000,3498227.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12616256.000,3498227.000
NetCashProvidedByUsedInInvestingActivities,-20000.000,149746.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20000.000,149746.000
NetCashProvidedByUsedInOperatingActivities,-4459169.000,-8413180.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4459169.000,-8413180.000
NetIncomeLossAttributableToNoncontrollingInterest,5177.000,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,-16615157.000,-13343437.000
NonoperatingIncomeExpense,-1710364.000,3409.000
NotesAssumed1,0.000,
OperatingExpenses,6677608.000,14016105.000
