,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AdmissionsRevenue,695000.000,3009000.000,4752000.000,5985000.000,7559000.000,7758000.000,7590000.000,6662000.000
AmortizationOfFinancingCosts,,,,,,90000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,13000.000,
AmortizationOfLeasedAsset,,,5000.000,25000.000,,21000.000,28000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,173167.000,,650215.000,,790402.000,820402.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,-679.000,-1227000.000,-2151000.000,-1182321.000,-1372000.000,-1398000.000,-1522000.000
BusinessAcquisitionsProFormaRevenue,,5339.000,11780000.000,8765000.000,21566661.000,11527000.000,11607000.000,10395000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,0.000,,,,,,,
CashAcquiredFromAcquisition,,,,,,4000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-588000.000,,,,-2270000.000,,
ConcessionsCosts,40000.000,164000.000,317000.000,413000.000,597000.000,602000.000,581000.000,451000.000
ConcessionsRevenue,213000.000,1199000.000,1929000.000,2461000.000,3300000.000,3338000.000,3166000.000,2951000.000
CostOfRevenue,304000.000,1439000.000,2417000.000,2844000.000,3994000.000,3778000.000,3936000.000,3205000.000
CurrentIncomeTaxExpenseBenefit,-2000.000,17000.000,47000.000,-22000.000,133000.000,9000.000,9000.000,22000.000
DeferredIncomeTaxExpenseBenefit,,10000.000,,,,7000.000,,
DepreciationAndAmortization,125000.000,849000.000,1098000.000,1439000.000,663000.000,1335000.000,1373000.000,1565000.000
DividendsPreferredStock,84000.000,1000.000,,,,-5000.000,,
EarningsPerShareBasicAndDiluted,-0.270,-0.120,-0.210,-0.250,-0.160,-0.160,-0.140,-0.100
EffectiveIncomeTaxRateContinuingOperations,,0.026,,-0.012,,-0.090,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,0.350,,0.350,,
FairValueInputsDiscountRate,,,,,,0.125,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,950000.000
GeneralAndAdministrativeExpense,409000.000,737000.000,1208000.000,1365000.000,1744000.000,1318000.000,1348000.000,1509000.000
GoodwillAcquiredDuringPeriod,,541000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-317000.000,-644000.000,-1187000.000,-2173000.000,-1077000.000,-1365000.000,-1347000.000,-1172000.000
IncomeLossFromEquityMethodInvestments,,,,,,-3000.000,,
IncomeTaxExpenseBenefit,,17.000,47000.000,22000.000,105983.000,9000.000,9000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-323000.000,,,,-2488000.000,,
IncreaseDecreaseInAccountsReceivable,,421000.000,,,,-37000.000,,
IncreaseDecreaseInDeferredLiabilities,,42000.000,,,,105000.000,,
IncreaseDecreaseInDeferredRevenue,,-18000.000,,,,70000.000,,
IncreaseDecreaseInInventories,,-7000.000,,,,-25000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-69000.000,,,,-66000.000,,
InterestExpense,,23000.000,272000.000,326000.000,378000.000,351000.000,348000.000,345000.000
InterestPaid,,24.000,,,,262000.000,,
LeaseAndRentalExpense,122000.000,523000.000,811000.000,1514000.000,1587000.000,1470000.000,1450000.000,1523000.000
NetCashProvidedByUsedInFinancingActivities,,9251000.000,,,,-150000.000,,
