,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AmortizationOfIntangibleAssets,200000.000,200000.000,200000.000,100000.000,200000.000,200000.000,600000.000,600000.000,600000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,1801000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-7510000.000,,
BusinessAcquisitionsProFormaRevenue,,,,,,,22343000.000,,
CapitalExpendituresIncurredButNotYetPaid,,,,,105000.000,,,,463000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3296000.000,,,,-4897000.000,,,,-810000.000
ComprehensiveIncomeNetOfTax,-4768000.000,-4248000.000,-5291000.000,-5413000.000,-3131000.000,-2985000.000,-5744000.000,-5419000.000,-10248000.000
CostOfGoodsSold,6052000.000,6333000.000,5951000.000,6614000.000,5377000.000,5350000.000,11949000.000,15489000.000,14983000.000
CostOfServices,1716000.000,1669000.000,1839000.000,1046000.000,1660000.000,1620000.000,1719000.000,2213000.000,1551000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,1661000.000
DepreciationDepletionAndAmortization,277000.000,,,,328000.000,,,,896000.000
EarningsPerShareBasicAndDiluted,-0.170,-0.150,-0.170,-0.190,-0.150,-0.120,-0.440,-1.280,-0.420
EffectOfExchangeRateOnCashAndCashEquivalents,3000.000,,,,4000.000,,,,-66000.000
FinitelivedIntangibleAssetsAcquired1,,,,,500000.000,,,,
GainLossOnSaleOfInvestments,,,,,,,,,1801000.000
GeneralAndAdministrativeExpense,2884000.000,2765000.000,2659000.000,3271000.000,2611000.000,3518000.000,6384000.000,7153000.000,5811000.000
GrossProfit,3943000.000,4597000.000,3852000.000,4408000.000,3569000.000,3666000.000,6572000.000,6508000.000,6362000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4814000.000,-4205000.000,-5082000.000,-5381000.000,-4571000.000,-4830000.000,-7159000.000,-8924000.000,-5899000.000
IncomeTaxExpenseBenefit,49000.000,68000.000,4000.000,44000.000,19000.000,-514000.000,-526000.000,-1539000.000,1395000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-2058000.000,,,,-1011000.000,,,,2008000.000
IncreaseDecreaseInAccountsReceivable,-3009000.000,,,,-273000.000,,,,-879000.000
IncreaseDecreaseInDeferredRevenue,,,,,-580000.000,,,,-887000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-95000.000,,,,-200000.000,,,,510000.000
IncreaseDecreaseInInventories,386000.000,,,,-333000.000,,,,295000.000
IncreaseDecreaseInOtherOperatingCapitalNet,432000.000,,,,-251000.000,,,,406000.000
InterestExpense,42000.000,46000.000,179000.000,327000.000,314000.000,269000.000,273000.000,336000.000,364000.000
InterestIncomeOther,3000.000,0.000,0.000,0.000,0.000,,,,
LossContingencyDamagesSoughtValue,,,,,,,,,6000000.000
NetCashProvidedByUsedInFinancingActivities,286000.000,,,,-175000.000,,,,2461000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,286000.000,,,,-175000.000,,,,2461000.000
NetCashProvidedByUsedInInvestingActivities,-291000.000,,,,-440000.000,,,,730000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-291000.000,,,,-440000.000,,,,730000.000
NetCashProvidedByUsedInOperatingActivities,-3294000.000,,,,-4286000.000,,,,-3935000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3294000.000,,,,-4286000.000,,,,-3935000.000
NetIncomeLoss,-4863000.000,-4273000.000,-5086000.000,-5425000.000,-4590000.000,-4316000.000,-6633000.000,-7385000.000,-7294000.000
NumberOfOperatingSegments,,,,,,,,,1.000
OperatingExpenses,8606000.000,8709000.000,8990000.000,9370000.000,7665000.000,8165000.000,13434000.000,15001000.000,13317000.000
OperatingIncomeLoss,-4663000.000,-4112000.000,-5138000.000,-4962000.000,-4096000.000,-4499000.000,-6862000.000,-8493000.000,-6955000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,95000.000,25000.000,-205000.000,12000.000,75000.000,25000.000,772000.000,46000.000,57000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,1331000.000,889000.000,,-2954000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,,1162000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,639000.000
OtherComprehensiveIncomeLossTax,,,,,,1546000.000,67000.000,,1021000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,1384000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,1306000.000,117000.000,,-1849000.000
OtherNoncashIncomeExpense,149000.000,,,,,,,,
OtherNonoperatingIncomeExpense,-112000.000,-47000.000,235000.000,-92000.000,-161000.000,-62000.000,-24000.000,-95000.000,-381000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,481000.000,,,,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,,,,,,,,500000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,224000.000,,,,42000.000
PaymentsToAcquireIntangibleAssets,,,,,250000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,291000.000,,,,190000.000,,,,270000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,145000.000,,,,49000.000,,,,23000.000
ProceedsFromLinesOfCredit,500000.000,,,,,,,,2750000.000
ProceedsFromRepaymentsOfLinesOfCredit,,,,,0.000,,,,-270000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,1000000.000
ProceedsFromWarrantExercises,0.000,,,,,,,,
