,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1609000.000,1144000.000,4359000.000,2601000.000,2586000.000,3641000.000,2954000.000,2551000.000,2339000.000,3469000.000,6334000.000,3136000.000,2363000.000,6710000.000,13664000.000,8769000.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,,,,,4900000.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,600000.000,500000.000,200000.000,,
AccruedProfessionalFeesCurrent,,,305000.000,,,,428000.000,,1090000.000,1063000.000,1014000.000,914000.000,1861000.000,2103000.000,1492000.000,1393000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1454000.000,,,,3401000.000,,,5856000.000,6821000.000,8158000.000,9629000.000,11074000.000,12444000.000,14284000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-74000.000,-71000.000,-123000.000,-53000.000,50000.000,-2291000.000,-972000.000,-642000.000,-836000.000,-1149000.000,-1252000.000
AdditionalPaidInCapital,245515000.000,248058000.000,250103000.000,253206000.000,276315000.000,389519000.000,638389000.000,646466000.000,1142625000.000,1155482000.000,1166585000.000,1177551000.000,1188847000.000,1201286000.000,1447856000.000,1463098000.000
Assets,234544000.000,228262000.000,224390000.000,209510000.000,240622000.000,330193000.000,556739000.000,533816000.000,999169000.000,1017641000.000,1002337000.000,978704000.000,941667000.000,918262000.000,1118122000.000,1072570000.000
AssetsCurrent,230526000.000,221467000.000,211987000.000,195920000.000,182869000.000,223320000.000,479989000.000,340836000.000,815452000.000,713155000.000,523965000.000,560974000.000,582886000.000,608835000.000,724214000.000,667311000.000
AssetsFairValueDisclosure,,,,,175710000.000,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,263820000.000,492003000.000,469314000.000,936445000.000,901711000.000,865763000.000,826865000.000,779002000.000,727641000.000,884830000.000,
AvailableForSaleSecurities,,,,,,174217000.000,144158000.000,336140000.000,343146000.000,484201000.000,701494000.000,634277000.000,556373000.000,482487000.000,605943000.000,583868000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,3000.000,6000.000,22000.000,37000.000,133000.000,22000.000,104000.000,322000.000,107000.000,40000.000,17000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,77000.000,77000.000,145000.000,90000.000,83000.000,2313000.000,370000.000,81000.000,164000.000,578000.000,656000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,174291000.000,144229000.000,336263000.000,343199000.000,484151000.000,703785000.000,634543000.000,556132000.000,482544000.000,606481000.000,584507000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,0.000,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,144219000.000,134400000.000,248000000.000,181300000.000,197000000.000,638100000.000,411700000.000,200200000.000,255800000.000,376100000.000,494200000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,0.000,43300000.000,2500000.000,0.000,95500000.000,53300000.000
BusinessCombinationContingentConsiderationLiability,,,,,6550000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,475000.000,300000.000,3394000.000,3496000.000,3584000.000,4431000.000,2914000.000,3913000.000,4479000.000,6059000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,6166000.000,6321000.000,6670000.000,4590000.000,4840000.000,5082000.000,5248000.000,3168000.000,3267000.000,3277000.000,3130000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,30100000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,228847000.000,216791000.000,206279000.000,192499000.000,175710000.000,89603000.000,347845000.000,133174000.000,593299000.000,417510000.000,164269000.000,192588000.000,222629000.000,245154000.000,278887000.000,216001000.000
CashAndCashEquivalentsFairValueDisclosure,228847000.000,216791000.000,206279000.000,192499000.000,175710000.000,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,440000.000,440000.000,338000.000,338000.000,338000.000,338000.000,177000.000,200000.000,200000.000,0.000,0.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,5296000.000,,,,4805000.000,,,,4472000.000,,,,5433000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
