,2013-03-31
AdvertisingExpense,1900000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,-2000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-1200000.000
CasinoExpenses,422469000.000
CasinoRevenue,90574000.000
ComprehensiveIncomeNetOfTax,16629000.000
CostOfRevenue,66080000.000
CostOfServices,457000.000
CurrentForeignTaxExpenseBenefit,54000.000
Depreciation,24879000.000
DepreciationDepletionAndAmortization,25306000.000
EarningsPerShareBasicAndDiluted,0.950
EffectOfExchangeRateOnCashAndCashEquivalents,-792000.000
EffectiveIncomeTaxRateContinuingOperations,0.004
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.471
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,0.034
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.051
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.074
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.028
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.004
FoodAndBeverageRevenue,3355000.000
GainLossOnContractTermination,3000000.000
GainLossOnSaleOfPropertyPlantEquipment,-3180000.000
GainsLossesOnExtinguishmentOfDebt,5241000.000
GeneralAndAdministrativeExpense,12970000.000
GrossProfit,27849000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,11748000.000
IncomeTaxExpenseBenefit,54000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1055000.000
IncreaseDecreaseInInterestPayableNet,4176000.000
IncreaseDecreaseInInventories,18000.000
IncreaseDecreaseInOtherOperatingLiabilities,-368000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-316000.000
InterestExpense,8180000.000
InterestExpenseLesseeAssetsUnderCapitalLease,483000.000
InterestPaid,4377000.000
MarketableSecuritiesUnrealizedGainLoss,-2000.000
MarketingAndAdvertisingExpense,3192000.000
NetCashProvidedByUsedInFinancingActivities,-9692000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9692000.000
NetCashProvidedByUsedInInvestingActivities,-27816000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-27816000.000
NetCashProvidedByUsedInOperatingActivities,37100000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,37100000.000
NetIncomeLoss,11609000.000
NetIncomeLossAttributableToNoncontrollingInterest,85000.000
OccupancyNet,19616000.000
OperatingIncomeLoss,14687000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,4937000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-159000.000
OtherComprehensiveIncomeLossNetOfTax,4935000.000
PaymentsToAcquirePropertyPlantAndEquipment,28277000.000
ProceedsFromNotesPayable,10860000.000
ProceedsFromRelatedPartyDebt,181000.000
ProceedsFromRepaymentsOfOtherLongTermDebt,-145000.000
ProceedsFromSaleOfOtherAssets1,355000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,106000.000
ProfitLoss,11694000.000
RepaymentsOfLongTermCapitalLeaseObligations,1568000.000
RepaymentsOfNotesPayable,18342000.000
RepaymentsOfRelatedPartyDebt,714000.000
Revenues,93929000.000
SalariesAndWages,17948000.000
SalesRevenueNet,93929000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12263895.000
