,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1620000.000,,,,,,,,
AmortizationOfDeferredCharges,,5796000.000,,,,,,,,
AmortizationOfIntangibleAssets,11449000.000,11603000.000,11534000.000,11495000.000,11395000.000,11358000.000,11316000.000,,,11644000.000
CapitalExpendituresIncurredButNotYetPaid,,7676000.000,,,,11748000.000,,,,18575000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,73076000.000,,,,-98172000.000
ComprehensiveIncomeNetOfTax,41936000.000,58464000.000,-3811000.000,32350000.000,-197296000.000,-5272000.000,-52711000.000,58165000.000,-107843000.000,-31103000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,-713000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,-31816000.000
CostOfGoodsSold,424869000.000,441718000.000,431081000.000,431204000.000,436414000.000,445180000.000,438864000.000,429948000.000,432470000.000,443144000.000
CostsAndExpenses,702652000.000,712937000.000,728883000.000,727679000.000,933687000.000,730266000.000,737273000.000,732268000.000,807783000.000,760023000.000
DeferredIncomeTaxExpenseBenefit,,-2714000.000,,,,-256000.000,,,,5499000.000
Depreciation,,13963000.000,,,,16707000.000,,,,20208000.000
DepreciationDepletionAndAmortization,31274000.000,25566000.000,25834000.000,27309000.000,27848000.000,28065000.000,29733000.000,34122000.000,43486000.000,31852000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-1855000.000,-1868000.000,-1147000.000,-1159000.000,-1172000.000,-1159000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,182000.000,-4937000.000,-1553000.000,-6051000.000,11641000.000,8733000.000,9481000.000,-10992000.000,7499000.000,5467000.000
