,2013-03-31,2013-06-30,2013-09-30
AssetImpairmentCharges,0.000,,0.000
AssetManagementCosts,16250.000,16250.000,16250.000
CashAndCashEquivalentsPeriodIncreaseDecrease,24773.000,,
CostOfPropertyRepairsAndMaintenance,104796.000,112110.000,
DepreciationDepletionAndAmortization,155528.000,157507.000,
DirectCostsOfHotels,404389.000,460348.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,0.000,2096216.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-1777.000,-32008.000,328312.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,1102755.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,87031.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,2424528.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,1579960.000
FoodAndBeverageCostOfSales,0.000,,
FoodAndBeverageRevenue,0.000,,
GainLossOnSaleOfProperties,0.000,,
GeneralAndAdministrativeExpense,204480.000,331764.000,46713.000
GrossProfit,716492.000,1126243.000,
IncomeLossFromContinuingOperations,-249960.000,-21054.000,-132483.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-1777.000,-32008.000,2424528.000
IncreaseDecreaseInAccountsPayableTrade,-14608.000,,
IncreaseDecreaseInOtherOperatingAssets,-5295.000,,
IncreaseDecreaseInRestrictedCash,-402431.000,,
IncreaseDecreaseInRestrictedCashForOperatingActivities,79087.000,,
InterestAndOtherIncome,207.000,155.000,156.000
InterestExpense,117591.000,114722.000,
InterestPaid,117591.000,,
LeaseAndRentalExpense,5814.000,4946.000,
MarketingExpense,86564.000,106951.000,
NetCashProvidedByUsedInFinancingActivities,-53214.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-53214.000,,
NetCashProvidedByUsedInInvestingActivities,195526.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,195526.000,,
NetCashProvidedByUsedInOperatingActivities,-117539.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-117539.000,,
NetIncomeLoss,-251737.000,-53062.000,2292045.000
NetIncomeLossAllocatedToGeneralPartners,-5035.000,-1061.000,45841.000
NetIncomeLossAllocatedToLimitedPartners,-246702.000,-52001.000,2246204.000
OccupancyCosts,391376.000,448256.000,
OccupancyRevenue,1048210.000,1509954.000,
OperatingCostsAndExpenses,848861.000,1032575.000,132483.000
OperatingIncomeLoss,-132369.000,93668.000,
PaymentsToAcquirePropertyPlantAndEquipment,127818.000,,
ProceedsFromSaleOfPropertyHeldForSale,0.000,,
ProfessionalFees,15000.000,57130.000,69676.000
RealEstateTaxExpense,105865.000,106246.000,
RepaymentsOfSecuredDebt,53214.000,,
RevenueFromLeasedAndOwnedHotels,1120881.000,1586591.000,
ServiceManagementCosts,39229.000,55529.000,55148.000
WriteOffOfDeferredDebtIssuanceCost,0.000,,
