,2013-05-18,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,725658.000,870291.000,1028040.000,1165938.000,1110855.000,1310881.000,1291487.000,1526413.000,1923418.000,2187475.000,1997982.000,2085576.000
AccountsPayableRelatedPartiesCurrent,,19598.000,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,9140.000,1126.000,1191.000,854582.000,3022.000,15429.000,6012.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3500.000,,,,17500.000,,,,33042.000,,
AdditionalPaidInCapital,,2732893.000,6146595.000,6466800.000,9871452.000,10561914.000,10274683.000,10417603.000,10639478.000,11157384.000,11299059.000,11337650.000,11317926.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,0.000,,
Assets,,529293.000,,470412.000,375511.000,543157.000,428767.000,396566.000,656666.000,1187191.000,124064.000,137461.000,
AssetsCurrent,,401236.000,555374.000,404711.000,313310.000,484456.000,351066.000,322365.000,608465.000,1124607.000,65905.000,83727.000,8676.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,50560.000,,
Cash,,,6456.000,4371.000,117.000,89299.000,604.000,8455.000,,3748.000,5932.000,4482.000,2664.000
CashAndCashEquivalentsAtCarryingValue,,115.000,6456.000,4371.000,117.000,89299.000,604.000,,,,5932.000,4482.000,2664.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,0.060,,,,,,,
CommonStockParOrStatedValuePerShare,,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,-7813.000,,,,,,,,,,,
CommonStockSharesAuthorized,,700000000.000,50000000.000,50000000.000,50000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,,100310807.000,1224590.000,1916643.000,25880330.000,29435392.000,170767039.000,251253580.000,338162089.000,392677732.000,422125005.000,447410607.000,487753010.000
