,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,35277.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,0.000,0.000
AmortizationOfDebtDiscountPremium,-80828.000,228784.000,610951.000
CashAndCashEquivalentsPeriodIncreaseDecrease,3381.000,56333.000,-61130.000
ConversionOfStockAmountConverted1,34380.000,,
CostOfGoodsAndServicesSold,,,103085.000
CostOfRevenue,153755.000,116339.000,
DebtConversionConvertedInstrumentAmount1,,37403.000,
DebtConversionConvertedInstrumentSharesIssued1,,,35359380.000
Depreciation,423.000,724.000,725.000
DerivativeGainLossOnDerivativeNet,,-259558.000,-1390762.000
EarningsPerShareBasicAndDiluted,-0.010,-0.040,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.340
EquityMethodInvestmentDividendsOrDistributions,,,-24335.000
FairValueAssumptionsExpectedDividendRate,,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,3.229,3.229
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,-632295.000,-172318.000
GainsLossesOnExtinguishmentOfDebt,,,-320016.000
GrossProfit,188497.000,201129.000,355186.000
IncomeLossFromEquityMethodInvestments,,,18395.000
IncreaseDecreaseInAccountsPayableTrade,106156.000,-68997.000,46705.000
IncreaseDecreaseInAccountsReceivable,154.000,-1107.000,695.000
IncreaseDecreaseInDueToRelatedParties,,3864.000,
InterestExpenseOther,-134229.000,58725.000,143093.000
InterestExpenseShortTermBorrowings,,22695.000,25515.000
InterestPaid,41803.000,2691.000,
InvestmentIncomeNet,,,18395.000
InvestmentIncomeNonoperating,,,18395.000
LeaseAndRentalExpense,2000.000,2000.000,2000.000
LitigationSettlementExpense,,36363.000,
NetCashProvidedByUsedInFinancingActivities,154759.000,437805.000,347818.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,154759.000,437805.000,347818.000
NetCashProvidedByUsedInInvestingActivities,-2178.000,,24335.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2178.000,,24335.000
NetCashProvidedByUsedInOperatingActivities,-149200.000,-381472.000,-433282.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-149200.000,-381472.000,-433282.000
NetIncomeLoss,-456453.000,-3554512.000,-3262051.000
OfficersCompensation,100000.000,100000.000,
OperatingExpenses,,3208574.000,1170810.000
OperatingIncomeLoss,-238263.000,-3007445.000,-815624.000
OperatingLeasesRentExpenseNet,27050.000,6800.000,23972.000
OtherNonoperatingIncomeExpense,218190.000,-547067.000,-2446427.000
PaymentsForProceedsFromInvestments,,,-24335.000
ProceedsFromContributedCapital,,,35277.000
ProceedsFromConvertibleDebt,55000.000,442000.000,468550.000
ProceedsFromIssuanceOfCommonStock,44542.000,,
ProceedsFromIssuanceOfDebt,55217.000,,
ProceedsFromShortTermDebt,,143737.000,31200.000
RepaymentsOfConvertibleDebt,,93455.000,61287.000
RepaymentsOfShortTermDebt,,54477.000,125922.000
RestructuringCosts,120000.000,,
Revenues,342252.000,317468.000,103085.000
SalesRevenueNet,342252.000,317468.000,103085.000
SellingGeneralAndAdministrativeExpense,426760.000,3208574.000,1170810.000
ShareBasedCompensation,,2748000.000,478700.000
StockIssuedDuringPeriodSharesConversionOfUnits,,,141260000.000
StockIssuedDuringPeriodSharesIssuedForServices,,18000000.000,8000000.000
StockIssuedDuringPeriodValueConversionOfUnits,,,635299.000
StockIssuedDuringPeriodValueIssuedForServices,,2700000.000,478700.000
StockIssuedDuringPeriodValueOther,,56859.000,635299.000
StockRepurchasedAndRetiredDuringPeriodShares,,19476.000,
StockRepurchasedAndRetiredDuringPeriodValue,,-20000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,68831896.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,82255992.000,132005849.000
