,2011-06-30,2011-09-30
CostOfGoodsSold,7763000.000,8015000.000
EarningsPerShareBasic,-0.120,0.020
EarningsPerShareDiluted,-0.120,0.030
GrossProfit,5771000.000,5586000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-114000.000,600000.000
IncomeTaxExpenseBenefit,531000.000,389000.000
InterestExpense,65000.000,60000.000
NetIncomeLoss,-587000.000,211000.000
NetIncomeLossAttributableToNoncontrollingInterest,-58000.000,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,-709000.000,89000.000
OperatingExpenses,5884000.000,4755000.000
OperatingIncomeLoss,-113000.000,831000.000
OtherNonoperatingIncomeExpense,64000.000,-171000.000
PreferredStockDividendsIncomeStatementImpact,122000.000,122000.000
ProfitLoss,-645000.000,211000.000
ResearchAndDevelopmentExpense,1113000.000,980000.000
SalesRevenueGoodsNet,13534000.000,13601000.000
SellingGeneralAndAdministrativeExpense,2938000.000,3775000.000
WeightedAverageNumberOfDilutedSharesOutstanding,5811.000,7469000.000
WeightedAverageNumberOfSharesOutstandingBasic,5811.000,5811000.000
